rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		テゾーロミオ	牝3	54.0		川島正太	1:30.4		2-2-2-1	40.2	16.0	6	464	1		山崎尋美		坂田栄一	130.0
2	4	4		マウコストレート	牡3	52.0		中島良美	1:31.1	3.0	1-1-1-2	41.1	45.8	8	415	7		藤原智行		新井悟	45.5
3	7	9		スーパーペディ	牡3	56.0		森泰斗	1:31.4	1.1/2	7-8-7-4	40.7	2.7	1	468	3		岡田一男		三田正眞	26.0
4	6	7		テナーサックス	牡3	56.0		山崎誠士	1:31.5	3/4	8-6-8-5	40.7	5.3	3	472	-3		山本学		手嶋康雄	19.5
5	8	12		ビリージーン	牝3	54.0		増田充宏	1:31.7	1.1/2	4-7-4-3	41.2	47.9	9	487	2		田辺陽一		酒井孝敏	13.0
6	5	6		ローズオブセイコー	牝3	53.0		福原杏	1:32.0	1.1/2	11-11-11-11	40.5	13.5	5	418	-2		柘榴浩樹		福田光男	
7	2	2		リオーグロ	牡3	56.0		町田直希	1:32.3	1.1/2	9-10-9-10	41.2	45.3	7	429	0		原三男		（有）加野牧場	
8	3	3		トロワフィーユ	牝3	54.0		笹川翼	1:32.4	3/4	5-3-5-8	42.0	3.0	2	459	-2		野口寛仁		山崎祐嗣	
9	1	1		ロートヴァイス	牝3	51.0		赤津和希	1:32.4	アタマ	10-9-10-9	41.3	69.6	11	409	13		横山保		北原大史	
10	7	10		メディウム	牝3	54.0		仲野光馬	1:32.4	ハナ	12-12-12-12	40.5	71.2	12	438	-1		宇野木博		（有）ＮＯ．９ホー	
11	8	11		ミラコロアショーマ	牝3	54.0		山本聡哉	1:32.9	2.1/2	3-4-3-6	42.5	7.7	4	420	8		小澤宏次		山崎和哉	
12	6	8		チェダーピンク	牝3	53.0		中越琉世	1:32.9	アタマ	6-5-6-7	42.4	65.4	10	459	-3		栗林信文		（有）ターフ・スポ	
