rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	9		パイカジ	牝4	54.0		柿原翔	1:45.9		1-1-1	41.0	4.4	3	461	6		角田輝也		（株）ニッシンホー	32.0
2	2	2		カリマンタン	牝4	54.0		今井貴大	1:45.9	アタマ	7-6-3	40.3	15.3	5	401	2		原口次夫		加藤千豊	10.2
3	3	3		ラインジュピター	牡4	56.0		渡辺竜也	1:47.0	5.0	5-5-4	41.6	1.9	1	449	1		笹野博司		小橋亮太	5.8
4	7	7		ディストワルビー	牝5	54.0		丸山真一	1:47.2	3/4	9-8-7	41.1	70.9	8	426	5		竹下太		辻祐二	3.8
5	6	6		ヤマザクラ	牝5	54.0		筒井勇介	1:47.6	2.0	3-3-2	42.5	18.9	6	503	-4		角田輝也		（株）ニッシンホー	2.6
6	7	8		ルデュック	セ4	56.0		水野翔	1:47.9	1.1/2	8-9-10	41.7	12.0	4	473	-3		安部幸夫		西村健	
7	5	5		ピエナモネ	牡4	54.0		宮下瞳	1:47.9	クビ	2-2-5	42.8	3.7	2	506	4		瀬戸口悟		組）ＫＩＺＵＮＡ組合	
8	8	10		プリームムロジンカ	牝5	54.0		山田祥雄	1:48.4	2.1/2	10-10-9	41.9	218.9	10	469	-1		藤ヶ崎一		寒川太一	
9	4	4		セイカヴォーグ	牝4	54.0		藤原良一	1:48.7	1.1/2	4-4-6	43.4	206.3	9	430	2		櫻井今朝		遠藤喜和	
10	1	1		エリーピクシー	牝4	54.0		丹羽克輝	1:48.9	3/4	6-7-8	43.1	37.2	7	411	-6		地辺幸一		谷謙介	
