rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	6		グランスエーニョ	牡2	55.0		野中悠太	1:37.0		2-3	37.7	9.2	5	492	6		宮田敬介		ＤＭＭドリームクラブ	510.0
2	7	13		アンクラウデッド	牡2	55.0		田辺裕信	1:37.2	1.1/2	6-5	37.7	4.9	2	484	0		古賀慎明		社台レースホース	200.0
3	5	10		ミエノハヤブサ	牡2	55.0		津村明秀	1:37.6	2.1/2	12-9	37.1	4.4	1	464	-8		田中博康		里見美惠子	130.0
4	6	12		ライヴクラッカー	牡2	55.0		木幡巧也	1:37.8	1.1/4	6-5	38.3	12.5	6	470	-2		牧光二		澤田孝之	77.0
5	1	2		トーセンルチアーノ	牡2	55.0		横山和生	1:38.0	3/4	15-13	37.0	21.6	8	466	4		田村康仁		島川隆哉	51.0
6	1	1		クロノフルール	牝2	54.0		武藤雅	1:38.6	3.1/2	5-7	38.9	47.8	11	486	-4		高柳瑞樹		明栄商事	
7	4	8		コスモコラッジョ	牡2	55.0		柴田大知	1:38.6	ハナ	2-2	39.5	13.2	7	478	10		堀井雅広		ビッグレッドファーム	
8	2	4		カキエモン	牡2	55.0		武士沢友	1:38.9	2.0	14-13	37.9	126.1	14	448	4		伊藤伸一		ミルファーム	
9	8	15		セイウンスパーダ	牡2	55.0		大野拓弥	1:38.9	ハナ	13-13	38.0	34.4	10	482	4		栗田徹		西山茂行	
10	6	11		ラブカプチーノ	牝2	54.0		内田博幸	1:38.9	ハナ	2-3	39.7	6.2	4	502	0		大和田成		増田陽一	
11	8	16		ゲンパチボロネーゼ	牡2	55.0		荻野極	1:38.9	ハナ	10-11	38.2	303.5	16	472	4		田村康仁		平野武志	
12	4	7		トーセンジェイク	牡2	54.0		木幡育也	1:39.9	6.0	1-1	40.8	72.6	13	488	2		本間忍		島川隆哉	
13	2	3		トペコンヒーロ	牡2	55.0		北村宏司	1:40.7	5.0	6-11	40.1	29.7	9	476	2		勢司和浩		細川智恵子	
14	5	9		スマーティキャット	牡2	52.0		原優介	1:40.8	3/4	16-16	38.1	230.9	15	444	-2		小桧山悟		\xf9瀛孤\xa7	
15	7	14		ディープステイト	牡2	55.0		三浦皇成	1:40.9	1/2	10-8	40.6	6.1	3	462	-4		岩戸孝樹		ゴドルフィン	
16	3	5		グラスミリオン	牡2	55.0		石川裕紀	1:41.0	3/4	6-9	40.5	59.7	12	462	18		尾形和幸		半沢	
