rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		ホウオウプリンセス	牝4	54.0		岡部誠	1:30.0		1-1-1	38.5	1.2	1	477	-4		川西毅		岡田牧雄	24.0
2	8	10		イエローアイ	牝4	54.0		島崎和也	1:31.4	7.0	2-2-2	39.7	21.4	5	415	6		湯前良人		北原光一郎	5.6
3	4	4		ナロー	牝4	54.0		大原浩司	1:31.6	1.0	5-5-4	39.1	6.2	2	346	-1		水野善太		鈴木和彦	2.4
4	3	3		ビスタペルフェッタ	牡5	56.0		山下雅之	1:32.2	3.0	4-4-5	40.0	15.7	4	470	-1		加藤幸保		今中俊平	1.7
5	8	9		ライフライン	牡6	53.0		東川慎	1:32.7	2.1/2	9-6-6	39.9	35.1	6	488	-1		後藤正義		新屋敬	1.2
6	7	7		ダズリングビーチ	牝4	54.0		藤原幹生	1:33.8	5.0	7-8-7	40.8	14.5	3	460	-3		加藤幸保		安斉廣行	
7	1	1		カツオフウミ	牝5	50.0		深澤杏花	1:33.8	クビ	8-9-9	40.6	83.1	9	416	5		加藤幸保		内田玄祥	
8	2	2		リュウグウジョウ	牝5	54.0		大塚研司	1:33.8	アタマ	9-10-10	40.3	88.1	10	414	4		藤田正治		（有）ホースケア	
9	5	5		エイシンオリンピア	牝4	54.0		森島貴之	1:34.4	3.0	6-7-7	41.6	68.9	7	459	-3		伊藤強一		（同）ＪＰＮ技研	
10	6	6		エムオーシャルマン	牝4	54.0		佐藤友則	1:34.5	1/2	3-3-3	42.4	78.1	8	439	6		湯前良人		遠藤喜和	
