waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018110068	ファインハッピー			05556	栗原大河	05160	佐藤茂	477	-2
2	2	2016103614	ピエールサンデー			a0205	田知弘久	05382	吉井一良	419	-4
3	3	2018100112	キャトルレーヴ			a0034	沖静男	a02f5	川添明弘	410	-1
4	4	2016106187	クィーンライナー			05604	魚住謙心	a027e	鋤田誠二	424	-6
5	5	2018105617	アロハロック			a02fb	柴田勇真	05235	金田一昌	428	9
6	6	2018100676	ムーンランディング			05296	米倉知	a02b7	中川雅之	425	-1
7	7	2018101864	ジンジャーミント			a02e3	甲賀弘隆	05553	黒木豊	454	4
7	8	2017102813	カンノンリリー			a0194	鈴木太一	a01c1	井樋一也	455	-9
8	9	2017102629	ジャストザキラキラ			a01fa	松戸政也	05425	宗綱泰彦	437	5
8	10	2017101931	リーディングレディ			a0199	服部大地	a01c1	井樋一也	471	1
