waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018103842	スターシャイニーズ			05600	塚本雄大	a0041	平和人	521	9
2	2	2017105407	ホウオウジョーカー			a03e2	多田羅誠	a02e3	工藤真司	535	2
3	3	2017100467	イタズラウナギ			a03e3	濱尚美	a0232	田中伸一	407	4
4	4	2017103536	ククルティハール			a023d	大澤誠志	a0055	細川忠義	456	5
5	5	2011103468	ノーブルサイレンス			05564	木村直輝	a0049	宗石大	437	6
6	6	2015102662	ディヴァインサーガ			a048b	岡遼太郎	a0055	細川忠義	446	-1
7	7	2018104067	グロワールミノル			05481	倉兼育康	a035f	中西達也	464	7
7	8	2017100095	ブラックヴァローナ			a022d	石本純也	a0232	田中伸一	430	0
8	9	2018101332	エッセンス			05074	赤岡修次	05580	田中守	486	6
8	10	2018104004	レモネード			a02f8	林謙佑	a0041	平和人	495	4
