waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016105681	スカーフェイス	牡6	57.0	05203	岩田康	00362	橋田		
1	2	2018105343	レッドジェネシス	牡4	57.0	01116	藤岡康	01061	友道		
2	3	2016102201	ヒュミドール	セ6	57.0	05212	Ｍデムーロ	01171	小手川		
2	4	2018100274	ジャックドール	牡4	57.0	01093	藤岡佑	01062	藤岡		
3	5	2017106203	アカイイト	牝5	55.0	00732	幸	01039	中竹		
3	6	2018105027	エフフォーリア	牡4	57.0	01170	横山武	01097	鹿戸		
4	7	2017101431	ウインマリリン	牝5	55.0	01085	松岡	01038	手塚		
4	8	2017105376	ポタジェ	牡5	57.0	01095	吉田隼	01061	友道		
5	9	2018104960	アリーヴォ	牡4	57.0	00666	武豊	01157	杉山晴		
5	10	2016104877	ヒシイグアス	牡6	57.0	01032	池添	01070	堀		
6	11	2018105554	ステラリア	牝4	55.0	01014	福永	01151	斉藤崇		
6	12	2016102929	ショウナンバルディ	牡6	57.0	01163	坂井	01149	松下		
7	13	2016104376	キングオブコージ	牡6	57.0	00660	横山典	01164	安田翔		
7	14	2017105335	レイパパレ	牝5	55.0	01088	川田	01117	高野		
8	15	2015101654	アフリカンゴールド	セ7	57.0	01124	国分恭	01028	西園正		
8	16	2013105788	マカヒキ	牡9	57.0	01174	岩田望	01061	友道		
