rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ジョウショーリード	牝3	52.0		国分恭介	1:45.6		4-3-4-3	37.4	15.7	8	474	18		服部利之		熊田義孝	760.0
2	5	10		シホノレジーナ	牝3	52.0		浜中俊	1:45.6	ハナ	3-3-2-2	37.6	3.7	2	494	2		寺島良		村瀬寛紀	300.0
3	6	11		ラボンダンス	牝3	52.0		松山弘平	1:45.6	クビ	9-7-10-5	37.1	26.4	11	492	2		橋口慎介		ノースヒルズ	190.0
4	4	8		カグラヒメ	牝4	55.0		藤岡康太	1:45.6	アタマ	8-7-4-3	37.4	3.1	1	468	6		昆貢		ノルマンディーサラブレッドレーシング	110.0
5	5	9		ラヴォアドゥース	牝3	52.0		鮫島克駿	1:46.6	6.0	9-10-10-6	38.1	12.4	5	460	-6		渡辺薫彦		Ｇ１レーシング	76.0
6	1	2		キララアモーレ	牝4	55.0		松若風馬	1:46.7	1/2	1-1-1-1	38.8	92.5	14	488	12		今野貞一		吉澤ホールディングス	
7	6	12		メイショウミチノク	牝4	55.0		太宰啓介	1:46.7	ハナ	13-13-13-9	37.8	14.7	7	466	-2		高橋亮		松本好雄	
8	2	4		レッドモアナ	牝4	55.0		北村友一	1:47.0	2.0	13-13-14-9	37.8	32.3	12	432	-10		坂口智康		東京ホースレーシング	
9	4	7		エスキシータ	牝4	55.0		荻野極	1:47.2	1.0	4-5-4-6	39.0	124.4	16	486	14		吉岡辰弥		吉田晴哉	
10	3	6		テーオーパートナー	牝5	55.0		川須栄彦	1:47.3	クビ	15-16-16-14	37.7	100.7	15	472	8		笹田和秀		小笹公也	
11	3	5		サルトアトランテ	牝4	55.0		福永祐一	1:47.3	アタマ	15-15-14-14	38.2	14.2	6	460	0		西園正都		シルクレーシング	
12	7	13		ホットミスト	牝3	52.0		秋山真一	1:48.1	5.0	4-7-10-13	39.5	12.3	4	478	2		安田隆行		ゴドルフィン	
13	8	15		アイスヴィスタ	牝3	52.0		鮫島良太	1:49.4	8.0	12-11-4-9	41.2	9.2	3	470	2		高柳大輔		村上憲政	
14	8	16		ワタシノワルツ	牝4	55.0		長岡禎仁	1:49.6	1.0	11-12-9-14	41.3	24.0	10	522	10		新谷功一		ライオンレースホース	
15	2	3		ブールバール	牝4	55.0		幸英明	1:50.0	2.1/2	2-2-2-6	42.0	22.2	9	464	6		大久保龍		寺田寿男	
16	7	14		ミヤラビランド	牝6	55.0		国分優作	1:50.0	クビ	4-5-4-9	41.8	85.4	13	470	-2		大根田裕		石瀬浩三	
