rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		キララアモーレ	牝3	54.0		和田竜二	1:26.2		2-2	38.1	20.7	5	468	-6		今野貞一		吉澤克己	500.0
2	3	3		デュアラブル	牝3	54.0		川田将雅	1:26.3	1/2	3-3	37.9	2.0	1	488	-2		中内田充		ロードホースクラブ	200.0
3	6	6		スイートミーティア	牝3	54.0		藤岡佑介	1:26.3	ハナ	8-7	36.9	9.8	4	448	-10		庄野靖志		伊東純一	130.0
4	1	1		ガールズロック	牝3	54.0		北村友一	1:27.2	5.0	4-4	38.6	5.1	3	430	-2		梅田智之		Ｇ１レーシング	75.0
5	5	5		ブラックフェアリー	牝3	54.0		岩田康誠	1:27.3	3/4	6-6	38.2	27.7	6	460	-8		大久保龍		大樹ファーム	50.0
6	7	9		トーアディアナ	牝3	54.0		川須栄彦	1:28.0	4.0	8-9	38.5	93.5	8	416	0		羽月友彦		高山ランド	
7	6	7		サーストンネイジュ	牝3	54.0		福永祐一	1:28.1	クビ	1-1	40.2	2.8	2	462	-4		橋田満		齊藤宣勝	
8	8	11		テッセラレイナ	牝3	54.0		小林徹弥	1:28.5	2.1/2	4-4	39.9	50.0	7	468	-2		山内研二		ディアレストクラブ	
9	8	10		アイファーファーレ	牝3	54.0		岩崎翼	1:28.9	2.1/2	6-7	39.7	283.8	10	464	-4		西橋豊治		中島稔	
10	2	2		メイショウサザナミ	牝3	54.0		鮫島良太	1:29.2	1.3/4	11-11	39.6	150.8	9	480	-2		西橋豊治		松本好雄	
11	7	8		アイファーハニー	牝3	54.0		小牧太	1:29.8	3.1/2	8-9	40.3	423.2	11	418	0		服部利之		中島稔	
