waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018100194	ホワットエヴァー			05455	町田直希	05331	山崎尋美	409	2
2	2	2018103046	サピエンシア			05549	張田昂	00423	上原博之	435	-7
3	3	2018102301	パイナ			05524	笹川翼	01134	高橋文雅	453	-13
4	4	2018100711	フェリスダージ			05230	今野忠成	05670	林隆之	415	-1
5	5	2018103936	モリノハンター			05380	矢野貴之	05392	池田孝	476	0
5	6	2018103228	ユラノグラフィア			a0257	伊藤裕人	05331	山崎尋美	411	-2
6	7	2018103075	ジェタンドレイ			a0188	藤江渉	a02a8	鈴木義久	432	2
6	8	2018104617	フィルモグラフィー			05342	森泰斗	01109	伊藤大士	450	-4
7	9	2018103240	ジャルベラロッサ			05199	左海誠二	01188	畑端省吾	409	5
7	10	2018103655	リゾートタイム			05399	和田譲治	01172	新谷功一	449	-7
8	11	2018101801	グローリアスゾスマ			a01df	増田充宏	05552	高月賢一	482	-3
8	12	2018102965						01029	根本康広	54	
