rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	9		セウラサーリ	牝3	54.0		福永祐一	1:37.7		4-4	36.8	4.9	2	452	0		西園正都		Ｇ１レーシング	510.0
2	5	7		ダイメイボーイ	牡3	56.0		岩田康誠	1:37.7	クビ	14-14	35.7	10.0	4	502	6		森田直行		宮本孝一	200.0
3	3	4		メイショウケアラシ	牡3	56.0		和田竜二	1:38.2	3.0	10-8	36.8	5.2	3	488	-2		飯田祐史		松本好雄	130.0
4	8	14		ハクサンチコチャン	牝3	54.0		フォーリ	1:38.3	クビ	13-10	36.6	18.0	6	464	-4		清水久詞		河崎五市	77.0
5	7	12		マサノヴィクトワル	牝3	54.0		川須栄彦	1:38.9	3.1/2	7-6	37.6	54.5	9	474	-8		加用正		猪野毛雅人	51.0
6	5	8		モレキュール	牝3	54.0		坂井瑠星	1:39.2	2.0	2-2	38.5	42.0	8	432	-4		石坂正		杉山忠国	
7	8	13		フリークアウト	牝3	54.0		川田将雅	1:39.2	アタマ	1-1	38.6	1.9	1	466	0		中内田充		Ｈ．Ｈ．シェイク・ファハド	
8	3	3		ヴィータブリランテ	牝3	54.0		松田大作	1:39.5	1.1/2	4-5	38.5	10.3	5	476	-10		寺島良		三嶋牧場	
9	6	10		レーヴドオルフェ	牡3	56.0		酒井学	1:39.6	3/4	2-2	38.9	196.8	12	490	-6		長谷川浩		平川浩之	
10	7	11		マイネルケイローン	牡3	56.0		国分優作	1:39.9	1.3/4	10-12	38.3	260.0	13	432	-4		田所秀孝		サラブレッドクラブ・ラフィアン	
11	2	2		ワークアウト	牝3	54.0		池添謙一	1:39.9	クビ	10-12	38.2	35.2	7	482	4		昆貢		安原浩司	
12	1	1		フェレーヌ	牝3	54.0		津村明秀	1:40.8	5.0	9-10	39.4	118.7	11	422	6		清水久詞		杉山忠国	
13	4	5		テイエムレビュー	牝3	54.0		国分恭介	1:40.8	クビ	4-6	39.8	330.0	14	470	4		浜田多実		竹園正繼	
14	4	6		ダヨネ	牡3	56.0		北村友一	1:41.3	3.0	7-9	39.9	69.6	10	442	20		武英智		杉澤光雄	
