waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016101054	ブルベアベージュ			05380	矢野貴之	05627	吉橋淳一	470	-11
2	2	2016106317	ヒルド			05524	笹川翼	a02ab	加藤誠一	463	-1
3	3	2017103543	ブルラッシュ			a017e	高橋哲也	a0236	藪口一麻	522	-9
4	4	2017104357	マオノジェット			05598	山中悠希	05714	渋谷信博	471	0
5	5	2017110031	ユキマツリ			05555	中越琉世	a02ea	佐藤博紀	468	-5
6	6	2017103121	ワーグモント			a01df	増田充宏	a02d8	山崎裕也	432	-3
6	7	2017104940	ピエナファリア			05342	森泰斗	05552	高月賢一	466	-1
7	8	2016100870	マッシロ			05599	池谷匠翔	05670	林隆之	436	8
7	9	2017106519	トキノフェニックス			a0188	藤江渉	05275	八木正喜	514	-3
8	10	2017102757	ロイクラトン			05000	酒井忍	a0174	村田六郎	469	-1
8	11	2017103306	ユリアンナ			05365	山崎誠士	05331	山崎尋美	443	3
