rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	5		アドマイヤデルタ	牡6	56.0		達城龍次	1:27.1		9-8-4	37.5	5.5	2	490	-2		坂井英光		大塚亮一	270.0
2	4	7		ムルシェラゴ	牡7	56.0		真島大輔	1:27.9	4.0	3-1-1	39.1	1.9	1	549	3		福永敏		椎名節	108.0
3	6	12		サンドストーム	牡5	56.0		張田昂	1:28.1	1.0	14-14-13	37.6	66.8	13	448	3		三坂盛雄		古賀慎一	67.5
4	2	3		ウェイキー	牡4	56.0		藤本現暉	1:28.2	クビ	4-4-6	38.9	21.6	8	514	-3		宗形竹見		（有）槇本牧場	40.5
5	4	8		シンタロウ	牡4	56.0		吉井章	1:28.2	クビ	15-16-16	37.6	10.0	3	521	4		大宮和也		中田和宏	27.0
6	1	1		デルマウオッカ	牡7	56.0		安藤洋一	1:28.3	クビ	5-3-3	39.2	40.2	10	506	-6		鈴木啓之		浅沼廣幸	
7	7	14		モンゲートラオ	牡5	56.0		森泰斗	1:28.3	クビ	7-12-14	38.2	14.0	5	484	-5		上杉昌宏		須山悟至	
8	3	6		サマルカンドブルー	牡7	56.0		藤田凌	1:28.3	ハナ	8-10-11	38.4	138.5	15	484	-7		中道啓二		松田整二	
9	8	15		ランパク	牡7	56.0		西啓太	1:28.4	クビ	9-12-12	38.3	43.1	11	507	-2		堀千亜樹		一村哲也	
10	7	13		スティールストーム	牡4	56.0		横川怜央	1:28.4	クビ	16-15-15	37.9	134.2	14	493	6		鈴木啓之		菅野守雄	
11	1	2		ウイニングメイビー	牡6	56.0		岡村健司	1:28.6	3/4	1-5-9	39.2	25.2	9	501	3		佐宗応和		井上久光	
12	5	9		ミカチャン	牝5	54.0		笹川翼	1:28.6	クビ	11-11-8	38.7	12.6	4	397	-1		米田英世		真下辰夫	
13	6	11		ゴールドプリンス	牡6	56.0		本田正重	1:28.9	1.3/4	13-9-7	39.2	49.5	12	531	4		渡辺和雄		国田正忠	
14	5	10		ツウカイウイング	牡7	56.0		今野忠成	1:29.0	クビ	12-6-5	39.5	16.4	7	465	2		松浦裕之		木村直樹	
15	8	16		ブラックアロー	牡7	56.0		和田譲治	1:29.1	1/2	2-2-2	40.1	15.2	6	489	3		的場直之		平本敏夫	
16	2	4		マイネルエキサイト	牡6	56.0		早田功駿	1:30.0	4.0	6-7-10	40.3	178.3	16	502	0		村上頼章		酒井孝敏	
