rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	4		シークルーズ	牝2	54.0		三浦皇成	1:36.7		2-2	33.8	20.6	6	420	0		杉山晴紀		飯田良枝	700.0
2	8	15		フィールシンパシー	牝2	51.0		横山琉人	1:36.8	1.0	3-3	33.7	134.7	11	452	0		小島茂之		岡田牧雄	280.0
3	4	7		ホーリーエンブレム	牝2	54.0		ルメール	1:37.1	1.3/4	11-11	33.2	1.7	1	422	0		田村康仁		サンデーレーシング	180.0
4	7	12		ローズタルト	牝2	54.0		津村明秀	1:37.2	1/2	9-8	33.5	51.2	9	406	0		小笠倫弘		サンデーレーシング	110.0
5	2	2		タッカーシルバー	牝2	54.0		横山武史	1:37.3	1/2	1-1	34.5	10.5	4	464	0		鈴木伸尋		小松崎孝	70.0
6	6	10		クインズステラ	牝2	54.0		大野拓弥	1:37.6	2.0	8-6	34.1	46.4	8	456	0		池上昌和		ケイアイスタリオン	
7	1	1		ケカリネイアウ	牝2	54.0		丸山元気	1:37.7	3/4	3-3	34.6	9.0	3	424	0		久保田貴		窪田芳郎	
8	5	9		ハートディザイア	牝2	54.0		石川裕紀	1:38.1	2.1/2	9-8	34.4	23.0	7	404	0		斎藤誠		社台レースホース	
9	7	13		ヴェラメンテ	牝2	54.0		武豊	1:38.4	1.3/4	11-11	34.4	20.2	5	426	0		戸田博文		大谷正嗣	
10	8	14		ラヴィアムール	牝2	51.0		永野猛蔵	1:38.4	クビ	14-13	34.2	308.4	15	432	0		南田美知		伊達敏明	
11	3	5		トルヴァルツァー	牝2	54.0		柴田大知	1:38.5	1/2	5-5	35.2	175.8	12	406	0		田島俊明		サラブレッドクラブ・ラフィアン	
12	5	8		ハイエスティーム	牝2	54.0		Ｍ．デム	1:38.6	1/2	11-13	34.3	5.3	2	442	0		金成貴史		社台レースホース	
13	4	6		トーセンシベール	牝2	54.0		武士沢友	1:39.0	2.1/2	14-13	34.7	193.4	13	450	0		古賀史生		島川隆哉	
14	2	3		シラセ	牝2	52.0		山田敬士	1:39.2	1.1/4	6-6	35.7	299.9	14	430	0		小手川準		江川伸夫	
15	6	11		ホイットニー	牝2	54.0		吉田豊	1:39.3	1/2	6-8	35.6	125.1	10	478	0		矢野英一		ターフ・スポート	
