rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ウインハイラント	牡8	56.0		丸山真一	2:10.9		2-1-1	38.6	15.6	7	469	-7		坂口義幸		橘勝年	90.0
2	5	6		トーセンタイミング	牡5	56.0		岡部誠	2:11.1	1.1/2	3-2-2	38.7	3.5	1	459	-6		竹下太		小橋亮太	29.7
3	8	11		エールドール	牝6	54.0		加藤聡一	2:11.2	クビ	4-4-3	38.7	6.8	4	476	-4		角田輝也		長谷川守正	18.0
4	4	4		ツェレトナー	牡5	56.0		今井貴大	2:11.6	2.0	6-6-4	39.0	8.3	5	469	-1		宮本仁		杉浦和也	11.7
5	7	9		キンイロノツバサ	牡6	56.0		渡辺竜也	2:12.0	2.0	9-10-9	38.8	6.4	3	471	-6		藤ヶ崎一		片岡信賢	8.1
6	8	12		ドリームスイーブル	牡7	56.0		大畑雅章	2:12.2	3/4	10-9-5	39.2	15.3	6	482	-2		倉地学		辻祐二	
7	6	7		ネイビーフラッグ	牡7	56.0		村上弘樹	2:12.3	1/2	7-7-7	39.6	52.0	11	530	4		瀬戸口悟		谷掛龍夫	
8	3	3		シンゼンストロング	牡6	56.0		戸部尚実	2:12.5	1.1/2	5-5-6	39.9	3.9	2	504	2		竹下太		太田全哉	
9	2	2		トミケンプラセール	セ5	54.0		宮下瞳	2:12.8	1.1/2	8-8-8	39.9	22.4	10	477	6		瀬戸口悟		小橋亮太	
10	1	1		サンライズフルメン	牡7	55.0		細川智史	2:13.1	1.1/2	11-11-10	39.8	177.7	12	496	2		坂口義幸		橘勝年	
11	6	8		ルビーロマン	牡7	55.0		塚本征吾	2:13.2	クビ	12-12-12	39.8	19.2	8	509	3		竹下直人		大島栄一	
12	7	10		ゴールドリング	牝6	54.0		友森翔太	2:15.7	大	1-3-11	43.3	20.8	9	486	1		塚田隆男		（有）崇富商業	
