waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019106541	シノジマノウマ			a01b4	加藤誓二	05671	倉地学	452	-3
2	2	2019106111	タイガージーアップ			05557	加藤聡一	05214	原口次夫	440	4
3	3	2019107078	ワイジーコマチ			00839	戸部尚実	a03eb	榎屋充	451	-3
4	4	2019102985	ミスメイジョウ			a02bb	木之前葵	a03eb	榎屋充	429	6
5	5	2019102449	フェイスサン			05053	丸野勝虎	05671	倉地学	426	1
6	6	2019102188	ホゲットミーノット			05196	宮下瞳	05200	藤ヶ崎一	443	-3
7	7	2019101955	メテオファースト			05489	今井貴大	a03eb	榎屋充	463	-6
7	8	2019102227	ローザキアーロ			a02e0	村上弘樹	05242	角田輝也	494	8
8	9	2019106395	ミスバーディ			05370	大畑雅章	00823	錦見勇夫	434	17
8	10	2019100729	トワノアイ			05435	柿原翔	05177	藤ヶ崎一	441	-2
