rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		エンパシー	牡6	56.0		嬉勝則	1:33.3		1-1-1-1	43.2	3.0	2	494	3		田中譲二		（同）ＪＰＮ技研	50.0
2	5	5		アサクサプライド	牡9	56.0		西川敏弘	1:34.0	3.0	2-2-2-2	42.8	11.0	4	473	3		大関吉明		（同）ＪＰＮ技研	17.5
3	6	6		マジカルウインド	牝7	50.0		濱尚美	1:34.2	1.0	9-9-8-8	40.2	18.3	5	467	-1		別府真司		渋谷陽	10.0
4	4	4		パリモンマルトル	牝5	54.0		郷間勇太	1:34.3	クビ	6-7-7-7	41.2	32.2	6	446	-5		田中譲二		（同）ＪＰＮ技研	7.5
5	7	9		ニッセイオー	牡4	56.0		西森将司	1:34.5	1.0	3-3-4-4	43.2	83.3	9	490	4		中西達也		西森鶴	5.0
6	1	1		ハヴアサニーデイ	牝5	54.0		大澤誠志	1:34.5	クビ	7-6-6-6	41.8	66.1	8	427	3		田中譲二		杉浦和也	
7	2	2		ベルメーリャ	牝6	54.0		赤岡修次	1:34.7	1.0	4-4-3-3	43.4	1.7	1	544	0		工藤真司		西村健	
8	6	7		ウッチャリ	牡11	56.0		木村直輝	1:35.5	4.0	8-8-9-9	41.4	215.5	10	448	7		宗石大		（同）ＪＰＮ技研	
9	3	3		ダイワバース	牡8	56.0		上田将司	1:35.8	1.1/2	5-5-5-5	44.4	8.0	3	476	0		国澤輝幸		吉田紘子	
10	7	8		パルパルパンダ	牝7	54.0		石本純也	1:38.2	大	10-10-10-10	43.1	39.2	7	473	-4		田中伸一		内田玄祥	
取	8	11		メメント	牡5	55.0		塚本雄大					---		計不			目迫大輔		西森鶴	
