rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		キャンティ	牝5	54.0		坂口裕一	1:23.9		1-1-1-1	39.6	3.5	2	460	2		新田守		谷謙介	20.0
2	7	7		ゴールドミライ	牝6	54.0		阿部英俊	1:24.6	4.0	5-5-3-2	39.9	7.9	4	460	3		佐々木由		欠畑圭一	5.2
3	4	4		エレクトリイオネ	牝5	54.0		村上忍	1:24.8	3/4	2-2-2-3	40.3	2.0	1	493	5		菅原勲		岩渕瑞生	2.8
4	1	1		ウェーブスピリッツ	牡4	56.0		菅原俊吏	1:24.8	ハナ	4-4-5-4	39.9	11.1	5	435	-2		伊藤和		佐藤良二	2.0
5	7	8		サニージューク	牝4	54.0		関本淳	1:25.7	6.0	7-6-7-5	40.1	30.2	6	450	9		工藤裕孝		結城喜一	1.0
6	8	9		アマゾンチャック	牝4	54.0		菅原辰徳	1:26.5	5.0	8-7-6-7	41.0	97.6	8	484	-6		菅原右吉		後藤順男	
7	5	5		サウンドベティ	牝5	54.0		陶文峰	1:26.7	1.0	10-10-9-8	40.2	178.3	10	456	3		菅原右吉		後藤順男	
8	6	6		トップシークレット	牝5	53.0		岩本怜	1:27.1	2.1/2	3-3-4-6	42.3	92.3	7	473	2		佐藤雅彦		井手慶祐	
9	8	10		キングジャスパー	牡6	56.0		小林凌	1:27.6	3.0	6-8-8-9	41.9	110.0	9	488	4		板垣吉則		（同）ＪＰＮ技研	
10	3	3		ショーショーサ	セ5	56.0		高松亮	1:29.7	大	9-9-10-10	43.0	4.9	3	475	-3		櫻田浩樹		吉冨学	
