waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017101864	ジュアン			05557	加藤聡一	05486	今津博之	483	-3
2	2	2014105489	ニュークラウン			05435	柿原翔	05177	藤ヶ崎一	458	-2
3	3	2016100724	マイネルリャードフ			a0487	塚本征吾	05274	今津勝之	445	4
4	4	2016100388	ジュルングル			a0032	加藤利征	a022c	竹之下昭	443	5
5	5	2017110142	パディオアヘッド			05324	丹羽克輝	a030a	安部幸夫	489	0
6	6	2017104424	ブルーヘスター			a0292	丸山真一	05668	坂口義幸	493	0
7	7	2016102304	フォーティラブ			05053	丸野勝虎	05242	角田輝也	484	-1
7	8	2014105209	イヴレア			a02e0	村上弘樹	05214	原口次夫	482	1
8	9	2017105129	ラディーグ			05171	岡部誠	05200	藤ヶ崎一	470	6
8	10	2017101459	ジョウショーカード			00839	戸部尚実	05230	迫田清美	474	0
