waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017102090	ソーファイン			05370	大畑雅章	05486	今津博之	500	-1
2	2	2017104383	トーセンウエーブ			a0292	丸山真一	05668	坂口義幸	421	-4
3	3	2015104803	アングレーム			05171	岡部誠	05200	藤ヶ崎一	465	1
4	4	2016100246	デュエットカラー			a02bb	木之前葵	00849	地辺幸一	435	-4
5	5	2016103696	カリマンタン			05164	藤原良一	05214	原口次夫	404	0
6	6	2017101242	セイプレシャス			00839	戸部尚実	a030a	安部幸夫	437	4
6	7	2016106373	ボンマリアージュ			05196	宮下瞳	a030a	安部幸夫	483	6
7	8	2016104848	ツールドフォース			05053	丸野勝虎	05242	角田輝也	520	-4
7	9	2017101106	キングズジェム			05557	加藤聡一	05214	原口次夫	456	4
8	10	2017105793	メイショウノリムネ			a02e0	村上弘樹	05200	藤ヶ崎一	493	1
8	11	2017105752	キタノタカワシ			a01b4	加藤誓二	05230	迫田清美	468	-2
