waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015104309	タイセイアピール			05333	堀場裕充	05425	宗綱泰彦	475	-5
2	2	2015103097	カトリーヌエミュー			a00d0	池田敦	05043	高橋道雄	424	1
3	3	2017106516	リチェルカータ			a02fb	柴田勇真	05235	金田一昌	461	7
4	4	2017102099	キタノオトメ			05603	兼子千央	a02b7	中川雅之	445	2
5	5	2011100448	メイジン			05503	藤田弘治	05235	金田一昌	481	-10
6	6	2017102393	ポートメイリオン			05556	栗原大河	05319	菅原欣也	452	5
7	7	2017105827						a012d	吉井敏雄	56	
7	8	2017105938	カズノコクリュウ			a01e5	青柳正義	05423	鈴木正也	477	-2
8	9	2017101891	ウェルビーイング			05604	魚住謙心	a027e	鋤田誠二	454	-4
8	10	2016103321	レルシュタープ			05332	平瀬城久	05553	黒木豊	446	-3
