rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ヒューリット	牝3	54.0		山本聡哉	1:32.7		1-1-1-1	39.7	1.2	1	501	4		吉田司		古川忠一	35.0
2	7	8		マハロモアナ	牝5	51.0		関本玲花	1:33.9	7.0	2-2-2-2	40.7	13.3	4	456	1		佐藤浩一		菊池一之	12.3
3	2	2		ゴールドシャッツ	牝6	54.0		大坪慎	1:34.0	1/2	3-4-3-3	40.5	33.7	7	459	0		橘友和		Ｉレーシング（株）	7.0
4	5	5		ヨルノトバリ	牝4	54.0		小林凌	1:34.4	2.1/2	5-5-5-4	40.9	26.0	6	457	5		飯田弘道		内田玄祥	3.5
5	8	9		アトス	牡6	56.0		坂口裕一	1:34.5	1/2	4-3-4-5	41.1	14.6	5	473	1		村上昌幸		岩渕道良	1.8
6	3	3		トラモンタン	牡4	56.0		山本政聡	1:34.8	1.3/4	6-6-6-6	41.1	9.0	2	462	1		小西重征		紙谷洋一	
7	6	6		ケイアイキウイ	セ4	56.0		木村暁	1:35.0	1.1/4	7-8-8-7	40.8	11.4	3	509	1		千葉博次		岩渕瑞生	
8	4	4		スーペルゴラッソ	牡5	56.0		南郷家全	1:35.6	4.0	7-7-7-8	41.6	105.1	10	496	2		櫻田浩樹		八嶋長久	
9	1	1		ヤマニンティエラ	牝5	54.0		高松亮	1:36.2	4.0	10-10-10-10	41.2	49.0	8	422	0		伊藤和		土井久美子	
10	7	7		ヒラヒラ	牝5	54.0		関本淳	1:37.0	5.0	9-9-9-9	42.4	71.7	9	463	8		晴山厚司		石川貴久	
