着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		7	---		STAR PARADE	牝	5			51.5	103.8	0			5304	05442	00nan	0.0	2004A4021608
2		2	---		BARE NECESSITIES	牝	5			53.5		アタマ			5267	[他] ダレス	00nan	0.0	2004A4021608
3		5	---		LA TOUR	牝	5			52.0		2			5004	00938	00nan	0.0	2004A4021608
4		6	---		ADORATION	牝	5			54.5		2			5007	[他] ホフマン	00nan	0.0	2004A4021608
5		1	---		1997102034	牝	7			53.0		6			883	01023	367800.0	0.0	2004A4021608
6		3	---		ANGEL GIFT	牝	6			52.5		大			879	[他] ギャラガ	00nan	0.0	2004A4021608
取		4	---		2000190003	牝	4			55.0					897	05505	677800.0	0.0	2004A4021608
1		7	---		TICKER TAPE	牝	3			55.0	121.5	0			00897	[他] キャシデ	00nan	0.0	2004A4070306
2		6	---		2001103133	牝	3			55.0		1			00666	00386	415800.0	0.0	2004A4070306
3		4	---		HOLLYWOOD STORY	牝	3			55.0		2			05297	[他] シレフス	00nan	0.0	2004A4070306
4		10	---		WESTERN HEMISPHERE	牝	3			55.0		1/2			05266	[他] バファー	00nan	0.0	2004A4070306
5		5	---		AMORAMA	牝	3			55.0		1/2			00ジョン	[他] キャナニ	00nan	0.0	2004A4070306
6		2	---		MAMBO SLEW	牝	3			55.0		1/2			05007	00933	00nan	0.0	2004A4070306
7		3	---		BOULEVARDOFDREAMS	牝	3			56.5		1			0グリルス	[他] ヒリス	00nan	0.0	2004A4070306
8		11	---		ETERNAL MELODY	牝	3			56.5		1/2			05004	00928	00nan	0.0	2004A4070306
9		1	---		MISTY HEIGHTS	牝	3			55.0		1/2			05304	00812	00nan	0.0	2004A4070306
10		9	---		WESTERN RANSOM	牝	3			55.0		ハナ			0サンティ	[他] ディキン	00nan	0.0	2004A4070306
11		13	---		STEEL PRINCESS	牝	3			55.0		1/2			00ベイズ	05520	00nan	0.0	2004A4070306
12		12	---		LOVELY RAFAELA	牝	3			55.0		4			0ペドロサ	[他] ロボ	00nan	0.0	2004A4070306
13		8	---		FRENCH LADY	牝	3			56.5		1			05356	05380	00nan	0.0	2004A4070306
取		14	---		SAGITTA RA	牝	3			55.0					0サンティ	00928	00nan	0.0	2004A4070306
1		5	---		2001190003	牝	3			53.5	138.2	0.0			05305	05559	656008	0.0	2004A4103006
1		1	---		000a010525	牡	4			57.0	119.0	0			0カステリ	00928	00nan	0.0	2004A4103009
2		6	---		000a01060c	牡	4			57.0		3			05033	[他] ローマン	00nan	0.0	2004A4103009
3		12	---		000a01052f	牡	6			57.0		4			00830	00878	00nan	0.0	2004A4103009
4		4	---		PERFECT DRIFT	セ	5			57.0		3/4			00897	05468	00nan	0.0	2004A4103009
5		3	---		AZERI	牝	6			55.5		2			00824	[他] ルーカス	00nan	0.0	2004A4103009
6		8	---		2001110155	牡	3			55.0		2			00875	00388	966002.0	0.0	2004A4103009
7		7	---		BIRDSTONE	牡	3			55.0		3/4			00891	[他] ジド	00nan	0.0	2004A4103009
8		13	---		000a01068a	牡	4			57.0		クビ			00883	05068	00nan	0.0	2004A4103009
9		5	---		FANTASTICAT	牡	3			55.0		3/4			0メランコ	[他] バファー	00nan	0.0	2004A4103009
10		9	---		FUNNY CIDE	セ	4			57.0		3/4			00867	[他] タグ	00nan	0.0	2004A4103009
11		11	---		BOWMAN'S BAND	牡	6			57.0		クビ			05033	[他] ジャーキ	00nan	0.0	2004A4103009
12		10	---		NEWFOUNDLAND	牡	4			57.0		3			000コア	[他] プレッチ	00nan	0.0	2004A4103009
13		2	---		FREEFOURINTERNET	牡	6			57.0		6			0クンツヴ	[他] メーカー	00nan	0.0	2004A4103009
