	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199545051006	ダ	左	1600	晴	良		サラ系一般C1四		1995-5-10	2	川崎	4																																												
199545051007	ダ	左	1600	晴	良		サラ系一般B2三		1995-5-10	2	川崎	4																																												
199545051008	ダ	左	1600	晴	良		新緑特別B3一 		1995-5-10	2	川崎	4	サラ系一般																																											
199545051009	ダ	左	2000	晴	良		関東オークス	G	1995-5-10	2	川崎	4	サラ系4才OP																																											
199545080506	ダ	左	1600	晴	良		彗星特別B2三B3 		1995-8-5	5	川崎	1	サラ系一般																																											
199545091302	ダ	左	900	晴	良		サラ系3才		1995-9-13	7	川崎	1	50万上100万未満																																											
199545091308	ダ	左	1600	晴	良		芙蓉特別 		1995-9-13	7	川崎	1	サラ系4才520万上																																											
199545091310	ダ	左	1600	晴	良		サファイア特別B2 		1995-9-13	7	川崎	1	サラ系一般																																											
199545111610	ダ	左	1600	曇	良		リリーCB1 		1995-11-16	9	川崎	3	サラ系4才																																											
199545111708	ダ	左	1500	晴	良		サラ系一般C1二三		1995-11-17	9	川崎	4																																												
199545111710	ダ	左	1600	晴	良		晩秋特別B2二 		1995-11-17	9	川崎	4	サラ系一般																																											
199545123107	ダ	左	1500	晴	良		サラ系一般C1六		1995-12-31	11	川崎	6																																												
199545123109	ダ	左	2000	晴	良		ロジータ記念	G	1995-12-31	11	川崎	6	サラ系4才																																											
199545032411	ダ	左	1600	雨	良		4才雌馬マーガレット 		1995-3-24	15	川崎	6	サラ系4才418万下																																											
199545091609	ダ	左	1400	雨	不良		りんどう特別 		1995-9-16	7	川崎	4	サラ系3才170万上																																											
199545111711	ダ	左	1600	晴	良		ローレル賞 		1995-11-17	9	川崎	4	サラ系3才226万上																																											
199545121106	ダ	左	1500	晴	良		サラ系4才		1995-12-11	10	川崎	1	290万上375万未満																																											
199545121509	ダ	左	1600	晴	良		仲冬特別B3二 		1995-12-15	10	川崎	5	サラ系一般																																											
199545122709	ダ	左	1600	晴	良		全日本3歳優駿	G	1995-12-27	11	川崎	3	サラ系3才OP																																											
199545122710	ダ	左	1600	晴	良		歳末特別B3三 		1995-12-27	11	川崎	3	サラ系一般																																											
199545022606	ダ	左	1500	曇	重		サラ系4才		1995-2-26	14	川崎	2	162万上217万未満																																											
199545022607	ダ	左	1500	曇	重		サラ系一般C2四		1995-2-26	14	川崎	2																																												
199545040706	ダ	左	1500	晴	重		サラ系4才		1995-4-7	1	川崎	2	156万上182万未満																																											
199545040708	ダ	左	1600	晴	重		サラ系4才		1995-4-7	1	川崎	2	260万上360万未満																																											
199545040711	ダ	左	1500	晴	重		サラ系一般C1三		1995-4-7	1	川崎	2																																												
199545082509	ダ	左	1600	晴	良		綺羅星特別B2二 		1995-8-25	6	川崎	4	サラ系一般																																											
199545111505	ダ	左	1500	晴	良		サラ系4才		1995-11-15	9	川崎	2	274万上369万未満																																											
199545111507	ダ	左	1500	晴	良		サラ系一般C2二三		1995-11-15	9	川崎	2																																												
199545111510	ダ	左	2000	晴	良		戸塚記念	G	1995-11-15	9	川崎	2	サラ系4才OP																																											
199545111511	ダ	左	1600	晴	良		ノベンバー特別A3 		1995-11-15	9	川崎	2	サラ系一般																																											
199545121110	ダ	左	1600	晴	良		大師特別B1B2一 		1995-12-11	10	川崎	1	サラ系一般																																											
199545122607	ダ	左	1500	晴	良		サラ系一般C1四		1995-12-26	11	川崎	2																																												
199545122609	ダ	左	1600	晴	良		年忘れ特別B1二B 		1995-12-26	11	川崎	2	サラ系一般																																											
199545011804	ダ	左	1600	晴	良		ジャニュアリーH特別 		1995-1-18	12	川崎	3	サラ系5才上OP																																											
199545011806	ダ	左	1500	晴	良		サラ系一般C2五		1995-1-18	12	川崎	3																																												
199545011807	ダ	左	1500	晴	良		サラ系一般C2四		1995-1-18	12	川崎	3																																												
199545011809	ダ	左	1500	晴	良		福寿草特別 		1995-1-18	12	川崎	3	サラ系4才250万上380万未満																																											
199545020307	ダ	左	1500	晴	良		サラ系4才		1995-2-3	13	川崎	2	80万上114万未満																																											
199545020308	ダ	左	1500	晴	良		サラ系一般C1五		1995-2-3	13	川崎	2																																												
199545020309	ダ	左	1600	晴	良		4才牝馬エリカ特別 		1995-2-3	13	川崎	2	サラ系4才360万下																																											
199545031903	ダ	左	1500	曇	不良		サラ系一般C2三		1995-3-19	15	川崎	1																																												
199545031906	ダ	左	1600	晴	不良		サラ系4才		1995-3-19	15	川崎	1	273万上530万未満																																											
199545031907	ダ	左	1600	晴	不良		サラ系4才		1995-3-19	15	川崎	1	273万上530万未満																																											
199545031909	ダ	左	1600	晴	重		爽春特別B3一 		1995-3-19	15	川崎	1	サラ系一般																																											
199545050703	ダ	左	1600	晴	良		一番星賞B2一 		1995-5-7	2	川崎	1	サラ系一般																																											
199545061307	ダ	左	1600	雨	不良		サラ系一般C1四		1995-6-13	3	川崎	4																																												
199545061308	ダ	左	1600	雨	不良		白百合特別 		1995-6-13	3	川崎	4	サラ系4才467万上600万未満																																											
199545061309	ダ	左	2000	雨	不良		エンプレス杯	G	1995-6-13	3	川崎	4	サラ系4才上																																											
199545091407	ダ	左	1500	曇	良		サラ系一般C1四		1995-9-14	7	川崎	2																																												
199545091410	ダ	左	1600	雨	良		オータム特別A2 		1995-9-14	7	川崎	2	サラ系一般																																											
199545121210	ダ	左	1600	曇	良		ディセンバー特別A 		1995-12-12	10	川崎	2	サラ系一般																																											
199545122508	ダ	左	1600	晴	良		ツグミ特別 		1995-12-25	11	川崎	1	サラ系4才480万上																																											
199545122509	ダ	左	1600	晴	良		クリスマス特別A2 		1995-12-25	11	川崎	1	サラ系一般																																											
199545011605	ダ	左	1500	晴	良		サラ系4才		1995-1-16	12	川崎	1	129万上174万未満																																											
199545011607	ダ	左	1500	晴	良		サラ系4才		1995-1-16	12	川崎	1	174万上250万未満																																											
199545022504	ダ	左	1500	曇	良		サラ系4才		1995-2-25	14	川崎	1	217万上297万未満																																											
199545022505	ダ	左	1500	曇	良		サラ系4才		1995-2-25	14	川崎	1	217万上297万未満																																											
199545041009	ダ	左	1600	曇	重		ダイヤモンド特別B 		1995-4-10	1	川崎	4	サラ系一般																																											
199545041010	ダ	左	2000	曇	重		クラウンC 		1995-4-10	1	川崎	4	サラ系4才OP																																											
199545070408	ダ	左	1600	曇	不良		4才牝馬織り姫特別 		1995-7-4	4	川崎	4	サラ系4才568万下																																											
199545070507	ダ	左	1600	雨	不良		サラ系一般C1三		1995-7-5	4	川崎	5																																												
199545070508	ダ	左	1600	雨	不良		あさがお特別 		1995-7-5	4	川崎	5	サラ系4才411万上550万未満																																											
199545070509	ダ	左	1600	雨	不良		報知オールスターC	G	1995-7-5	4	川崎	5	サラ系4才上OP																																											
199545080809	ダ	左	1600	晴	良		4才牝馬サルビア特別 		1995-8-8	5	川崎	4	サラ系4才630万下																																											
199545082301	ダ	左	900	晴	良		サラ系3才		1995-8-23	6	川崎	2	30万上100万未満																																											
199545082302	ダ	左	900	晴	良		サラ系3才		1995-8-23	6	川崎	2	30万上100万未満																																											
199545082308	ダ	左	1600	晴	良		4才牝馬ひまわり特別 		1995-8-23	6	川崎	2	サラ系4才800万下																																											
199545101110	ダ	左	1600	雨	稍重		響橋特別C1二 		1995-10-11	8	川崎	6	サラ系一般																																											
