waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019105712	タイセイトリガー	牡3	53.0	01192	横山琉	01116	新開	492	6
2	2	2019102950	アイファーリーベン	牝3	54.0	01108	的場	01063	的場	446	4
2	3	2019103199	ジョーリベリカ	牡3	56.0	01174	岩田望	01110	清水久	456	2
3	4	2019104787	テンオーケオー	牡3	56.0	01096	大野	01153	中舘	526	2
3	5	2019109087	トゥジアース	牡3	56.0	01091	丹内	01076	小笠	484	2
4	6	2019101814	チャールストン	牡3	56.0	01143	原田和	01005	小桧山	504	2
4	7	2019104903	チャオベッラ	牝3	54.0	05339	ルメール	01189	堀内	450	-2
5	8	2019105390	クラヴィーゴ	牡3	56.0	01134	嶋田	01102	大竹	532	0
5	9	2019104251	ソーメニーサンクス	牝3	54.0	01135	杉原	01174	深山	428	-2
6	10	2019102417	ベルウッドメルシー	牡3	56.0	00422	内田博	01182	辻	512	2
6	11	2019105939	キセキノセンシ	牡3	56.0	01109	黛	01103	尾関	434	0
7	12	2019105755	グロリアスヒーロー	牡3	54.0	01188	永野	01088	高木	490	-4
7	13	2019101064	オイルマン	牡3	56.0	01161	菊沢	01047	勢司	470	2
8	14	2019100084	ネオネイア	牡3	56.0	01170	横山武	01026	鈴木伸	466	-12
8	15	2019109020	シュヴァーン	牡3	56.0	01162	木幡巧	01100	松山	498	-2
