rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		キクノシャイン	牝6	54.0		石川慎将	0:54.6		2-2	36.7	3.4	2	462	-6		山田徹		菊池五郎	35.0
2	3	3		イサチルケイ	牝5	54.0		山口勲	0:54.7	1/2	1-1	36.8	3.5	3	473	0		平山宏秀		小坂功	10.5
3	8	11		ハタノガナール	牡6	53.0		池谷匠翔	0:55.1	2.0	3-5	36.9	20.2	7	481	-4		松島壽		（同）ＪＰＮ技研	5.6
4	7	9		フェアリースキップ	牝5	52.0		飛田愛斗	0:55.3	1.1/4	5-3	36.6	12.4	6	429	-3		大垣敏夫		三岡陽	2.8
5	5	5		ビワチャン	牝6	54.0		村松翔太	0:55.5	1.0	10-9	36.3	42.7	9	450	-2		柳井宏之		瀬戸年美	2.1
6	6	6		クリノナポレオン	牡7	56.0		田中直人	0:55.5	アタマ	8-8	36.7	110.2	11	443	-1		北村欣也		樋口雅彦	
7	1	1		ハーバーコメット	牝5	54.0		吉本隆記	0:55.8	1.1/2	11-10	36.5	105.9	10	474	-4		井樋明正		成富直行	
8	4	4		ヴェルトラウン	牡5	56.0		川島拓	0:55.8	ハナ	9-11	36.6	3.4	1	437	1		土井道隆		酒井孝敏	
9	2	2		イズジョークラウン	牡5	56.0		小松丈二	0:55.9	1/2	7-7	37.1	11.9	5	527	1		西久保政		小橋亮太	
10	7	8		ピュアデボーション	牝5	54.0		山下裕貴	0:56.2	1.1/2	4-4	37.8	28.7	8	453	-7		土井道隆		酒井孝敏	
11	6	7		ヴィーヴォ	牡4	56.0		出水拓人	0:56.3	1/2	6-6	37.5	9.7	4	494	2		松島壽		谷謙介	
