waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019101996	ウルトラソウル			05147	長田進仁	05059	大島静夫		
2	2	2019106679	カクテルグラス			05609	飛田愛斗	05257	手島勝利		
3	3	2019106358	リュウノマキロイ			05478	石川慎将	a0278	北村欣也		
4	4	2019101382	リネンエール			05456	田中純	05360	濱田一夫		
5	5	2019100382	オンジン			05229	山口勲	05005	九日俊光		
6	6	2019109132	テツワンキング			a04d9	中山蓮王	a0368	平山宏秀		
7	7	2019100330	タイショクキネン			05601	金山昇馬	05741	池田忠好		
7	8	2019102113	ウィリングハーツ			05548	竹吉徹	a0458	真島正徳		
8	9	2019109158	シャークトゥルル			05501	山下裕貴	a0456	鮫島克也		
8	10	2019109022	リグレイオ			05491	田中直人	05257	手島勝利		
