waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018105509	ショウナンハイネス	牝3	54.0	01115	浜中	01117	高野	404	-2
1	2	2018106147	メイショウミツヤス	牡3	56.0	01147	城戸	01049	南井	488	12
2	3	2018106391	メイショウイジゲン	牡3	56.0	01014	福永	01049	南井	428	0
2	4	2018105985	エイシンイシュタル	牝3	54.0	01128	川須	01075	矢作	430	-2
3	5	2018105103	ミッキーフランケル	牡3	56.0	01126	松山	01137	中内田	468	-10
3	6	2018106024	チキウボウエイグン	牡3	56.0	01116	藤岡康	01123	牧田	446	10
4	7	2018106836	ラキエスヴィブロ	牡3	56.0	01154	松若	01002	音無	512	14
4	8	2018105198	エリカシャンス	牝3	51.0	01186	角田	00438	安田隆	448	-6
5	9	2018104183	リオンキング	牡3	56.0	00732	幸	01140	石橋	468	-4
5	10	2018102955	ワンダーピュルテ	牝3	53.0	01178	斎藤	01072	河内	504	10
6	11	2018106073	ムーンアルファルド	牡3	56.0	01138	藤懸	01140	石橋	476	18
6	12	2018110110	アイファーリンクス	牝3	54.0	05525	藤井勘	01046	鮫島	492	14
7	13	2018106231	ゴールドマイヤー	牡3	56.0	01037	太宰	01155	渡辺	428	-6
7	14	2018101279	ピンクポット	牝3	54.0	01019	秋山真	01142	森田	436	0
7	15	2018103270	ハクサンハーバー	牡3	56.0	01034	酒井	01050	飯田雄	480	-8
8	16	2018105297	キョウジ	牡3	56.0	01171	西村淳	01061	友道	480	4
8	17	2018106708	メイショウフィット	牝3	54.0	01157	鮫島駿	01104	笹田	438	8
8	18	2018106305	テーオーディエス	牝3	54.0	01099	鮫島良	01018	宮	440	6
