waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018103977	フェイトリッパー			05294	村上忍	05685	板垣吉則	472	-2
2	2	2018101276	レラ			05119	阿部英俊	05217	佐々木由	412	-3
3	3	2018105841	キーチャンス			05183	南郷家全	a03ff	永田幸宏	418	2
4	4	2018106614	エムワンハルコ			05087	関本淳	a01e0	晴山厚司	445	4
5	5	2018103534	ブレリア			05577	岩本怜	a02f4	橘友和	446	4
5	6	2018103474	マイスターハント			05490	山本政聡	a02f4	橘友和	514	18
6	7	2018100436	リップクリーム			05382	陶文峰	05033	菅原右吉	406	4
6	8	2018103835	ラズベリーラバー			05462	大坪慎	a02f4	橘友和	460	3
7	9	2018105673	トーセンアレックス			05463	高橋悠里	05720	伊藤和忍	448	-4
7	10	2018103602	ラインプリンス			05445	山本聡哉	a02e4	小林俊彦	474	-1
8	11	2018101838	ナツノオリヒメ			a01e8	坂口裕一	05217	佐々木由	455	1
8	12	2018102937	フクノグラーティア			05552	鈴木祐	a02f4	橘友和	465	15
