waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019101855	サンマルハート	牝3	54.0	01124	国分恭	01032	大根田	420	-4
1	2	2019106332	スリーズロワイヤル	牝3	54.0	01034	酒井	01180	田中克	422	0
2	3	2019100161	ナチュラル	牝3	50.0	01193	今村	00429	佐々木	406	0
2	4	2019100635	ラニカイ	牝3	54.0	01014	福永	01092	松永幹	470	2
3	5	2019106514	トウシンハナ	牝3	54.0	01018	和田竜	01107	村山	424	-6
3	6	2019103446	エイシンスキャンプ	牝3	54.0	01174	岩田望	01058	大久保	510	2
4	7	2019103965	ピンクムーン	牝3	52.0	01185	小沢	01155	渡辺	436	-2
4	8	2019104867	シェンフォン	牝3	54.0	01116	藤岡康	01128	今野	434	2
5	9	2019104523	アビークワイア	牝3	54.0	01163	坂井	01151	斉藤崇	500	0
5	10	2019106601	ビュークレスト	牝3	53.0	01176	亀田	01078	北出	456	4
6	11	2019101707	ジューンフラワー	牝3	50.0	01187	永島	01170	坂口	418	6
6	12	2019104789	ソプラヴェステ	牝3	51.0	01199	角田河	01170	坂口	454	12
7	13	2019105042	エストレアブランカ	牝3	54.0	01128	川須	01117	高野	502	6
7	14	2019105541	ルージュシェノン	牝3	54.0	05585	レーン	01166	石坂	436	-2
8	15	2019103325	フラッシュオーバー	牝3	52.0	01186	角田和	01062	藤岡	460	8
8	16	2019102635	オースミリン	牝3	54.0	05243	柴山	01095	荒川	440	0
