waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019101231	アイファームーラン	牝3	54.0	01138	藤懸	01046	鮫島	444	0
1	2	2019100642	イプノーズ	牝3	54.0	01157	鮫島駿	01058	大久保	442	0
2	3	2019105678	ブラックサウザー	牡3	56.0	01124	国分恭	01032	大根田	424	-2
2	4	2019106213	メイショウヤマジロ	牡3	53.0	01195	川端	01084	梅田	514	-26
3	5	2019100562	タガノシリフケ	牝3	50.0	01193	今村	01151	斉藤崇	454	2
3	6	2019103918	メイショウコマヒメ	牝3	53.0	01182	泉谷	01049	南井	410	-4
4	7	2019102201	ルクスラピッド	牡3	56.0	01171	西村淳	01185	小林	466	16
4	8	2019105389	フィオリーカズマ	セ3	54.0	01191	松本	01164	安田翔	468	-8
5	9	2019101342	サンマルカーラ	牝3	54.0	01125	国分優	01065	大橋	480	-2
5	10	2019103615	カシノスコフィルド	牡3	56.0	01152	小崎	01123	牧田	478	0
6	11	2019101844	カント	牝3	51.0	01199	角田河	00425	加用	436	0
6	12	2019106682	ロックユアハート	牝3	54.0	01163	坂井	01075	矢作	462	-4
7	13	2019103407	メイショウアジロ	牡3	56.0	01018	和田竜	01139	飯田祐	474	-4
7	14	2019100569	テイエムフォンテ	牡3	56.0	01034	酒井	01050	飯田雄	492	-4
8	15	2019105200	サトノアヴァロン	牡3	56.0	01174	岩田望	01105	須貝	460	-2
8	16	2019103236	テイエムヒマラヤ	牡3	56.0	01030	松田	01161	武英	460	6
