horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	重賞/出走	重賞/勝利	特別/出走	特別/勝利	平場/出走	平場/勝利	芝/出走	芝/勝利	ダート/出走	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬
1982101222	2021	405	4	0	17	0	0.0	0.0	5.0	0.0	12.0	0.0	12.0	0.0	5.0	0.0	0.0	0.43	806.0	0.0	0.0	2014104660.0
1982101222	2020	346	8	0	25	0	3.0	0.0	8.0	0.0	14.0	0.0	19.0	0.0	5.0	0.0	0.0	0.5	2458.2	0.0	0.0	2017101423.0
1982101222	2019	201	15	3	61	3	2.0	0.0	19.0	0.0	40.0	3.0	40.0	3.0	9.0	0.0	0.2	0.65	6008.8	2000.0	0.0	2017101423.0
1982101222	2018	157	17	5	79	5	2.0	0.0	19.0	2.0	58.0	3.0	45.0	2.0	24.0	1.0	0.294	0.85	9029.5	1200.0	1700.0	2013101476.0
1982101222	2017	147	22	3	85	4	5.0	0.0	34.0	2.0	46.0	2.0	64.0	3.0	15.0	0.0	0.136	0.77	10567.1	1466.7	0.0	2012106262.0
1982101222	2016	87	30	7	146	9	9.0	0.0	61.0	2.0	76.0	7.0	111.0	6.0	33.0	2.0	0.233	0.99	18475.7	1400.0	1500.0	2011105223.0
1982101222	2015	53	46	8	221	10	6.0	1.0	82.0	4.0	133.0	5.0	163.0	9.0	58.0	1.0	0.174	0.97	27533.1	1600.0	1200.0	2009104934.0
1982101222	2014	56	47	9	205	10	18.0	0.0	76.0	4.0	111.0	6.0	123.0	6.0	75.0	4.0	0.191	1.01	28869.6	1833.3	1550.0	2011105223.0
1982101222	2013	28	61	19	280	27	15.0	1.0	95.0	9.0	170.0	17.0	182.0	18.0	96.0	8.0	0.311	1.29	46958.4	1655.6	1331.3	2009104934.0
1982101222	2012	30	79	20	323	29	8.0	0.0	101.0	11.0	214.0	18.0	182.0	22.0	133.0	7.0	0.253	0.91	42664.3	1536.4	1428.6	2009104934.0
1982101222	2011	33	89	21	387	24	12.0	0.0	86.0	3.0	289.0	21.0	213.0	13.0	167.0	11.0	0.236	0.69	37913.8	1569.2	1500.0	2006101074.0
1982101222	2010	18	99	23	449	30	35.0	1.0	112.0	13.0	302.0	16.0	270.0	23.0	157.0	5.0	0.2319999999999999	1.03	63236.9	1521.7	1580.0	2005102705.0
1982101222	2009	13	110	25	497	34	37.0	2.0	132.0	11.0	328.0	21.0	307.0	23.0	178.0	10.0	0.2269999999999999	1.07	73805.1	1713.0	1465.0	2004103215.0
1982101222	2008	13	118	24	554	37	26.0	3.0	120.0	15.0	408.0	19.0	320.0	30.0	216.0	5.0	0.203	1.03	76339.2	1500.0	1640.0	2005109177.0
1982101222	2007	14	114	29	522	41	25.0	1.0	85.0	9.0	412.0	31.0	304.0	28.0	197.0	12.0	0.254	0.92	68708.5	1585.7	1658.3	2004100885.0
1982101222	2006	19	114	20	468	26	23.0	3.0	57.0	3.0	388.0	20.0	273.0	19.0	180.0	6.0	0.175	0.83	62394.7	1531.6	1533.3	2003100454.0
1982101222	2005	25	108	26	487	34	12.0	0.0	57.0	7.0	418.0	27.0	265.0	21.0	210.0	13.0	0.241	0.7	50245.2	1590.5	1553.9	1999106900.0
1982101222	2004	23	94	21	400	25	12.0	2.0	53.0	1.0	335.0	22.0	217.0	13.0	176.0	12.0	0.223	0.83	52991.7	1923.1	1591.7	1998106944.0
1982101222	2003	23	80	18	391	25	11.0	1.0	75.0	5.0	305.0	19.0	245.0	15.0	146.0	10.0	0.225	0.92	51319.5	1826.7	1700.0	1998106944.0
1982101222	2002	22	81	13	419	17	28.0	1.0	94.0	6.0	297.0	10.0	250.0	13.0	166.0	3.0	0.16	0.93	54838.5	1607.7	1266.7	1999100455.0
1982101222	2001	13	71	28	383	36	15.0	3.0	98.0	7.0	270.0	26.0	228.0	27.0	150.0	9.0	0.3939999999999999	1.4	75878.7	1551.9	1444.4	1999109271.0
1982101222	2000	20	50	19	282	27	15.0	3.0	71.0	7.0	196.0	17.0	147.0	19.0	135.0	8.0	0.38	1.62	65766.3	1694.7	1350.0	1997105873.0
1982101222	1999	43	43	16	252	20	7.0	0.0	55.0	5.0	190.0	15.0	136.0	11.0	113.0	9.0	0.3720000000000001	0.9	32614.8	1627.3	1466.7	1994103332.0
1982101222	1998	51	30	14	191	19	7.0	0.0	46.0	5.0	138.0	14.0	106.0	13.0	68.0	5.0	0.467	1.15	30124.6	1761.5	1420.0	1994103332.0
1982101222	1997	141	22	6	124	8	6.0	0.0	27.0	2.0	91.0	6.0	65.0	5.0	56.0	3.0	0.273	0.58	11120.5	1800.0	1600.0	1994103332.0
1982101222	1996	176	12	4	82	6	0.0	0.0	6.0	2.0	76.0	4.0	35.0	4.0	47.0	2.0	0.3329999999999999	0.79	8381.2	1300.0	1750.0	1993101733.0
1982101222	1995	645	5	0	19	0	0.0	0.0	0.0	0.0	19.0	0.0	7.0	0.0	12.0	0.0	0.0	0.14	591.0	0.0	0.0	1993101733.0
000a001617	2017	645	1	0	3	0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.18	110.0	0.0	0.0	2010103775.0
000a001617	2016	476	2	0	15	0	0.0	0.0	0.0	0.0	15.0	0.0	9.0	0.0	6.0	0.0	0.0	0.75	932.0	0.0	0.0	2012104253.0
000a001617	2015	429	3	2	11	2	0.0	0.0	1.0	0.0	10.0	2.0	9.0	1.0	2.0	1.0	0.667	0.71	1306.0	1800.0	1800.0	2010104114.0
000a001617	2014	364	5	1	18	2	0.0	0.0	0.0	0.0	18.0	2.0	4.0	0.0	11.0	2.0	0.2	0.65	1981.0	0.0	1650.0	2010104114.0
000a001617	2013	539	5	0	21	0	0.0	0.0	8.0	0.0	13.0	0.0	3.0	0.0	17.0	0.0	0.0	0.2	609.0	0.0	0.0	2010104114.0
000a001617	2012	199	7	1	33	1	0.0	0.0	19.0	0.0	14.0	1.0	11.0	0.0	22.0	1.0	0.143	1.47	6074.8	0.0	1400.0	2006103114.0
000a001617	2011	74	10	3	41	3	2.0	1.0	23.0	0.0	16.0	2.0	16.0	1.0	25.0	2.0	0.3	3.32	20377.1	1200.0	1800.0	2003110212.0
000a001617	2010	28	13	4	72	9	6.0	3.0	27.0	3.0	39.0	3.0	30.0	3.0	41.0	6.0	0.308	5.09	41050.2	1266.7	1483.3	2003110212.0
000a001617	2009	68	18	6	89	9	6.0	2.0	18.0	1.0	65.0	6.0	35.0	3.0	53.0	6.0	0.3329999999999999	2.06	23277.6	1466.7	1583.3	2003110212.0
000a001617	2008	64	17	6	76	7	6.0	1.0	13.0	1.0	57.0	5.0	32.0	3.0	37.0	3.0	0.353	2.12	22728.8	1533.3	1633.3	2003110212.0
000a001617	2007	143	14	3	64	4	4.0	0.0	12.0	2.0	48.0	2.0	20.0	3.0	41.0	1.0	0.214	1.25	11440.3	1600.0	1800.0	2003110212.0
000a001617	2006	88	12	4	62	5	5.0	0.0	23.0	3.0	34.0	2.0	23.0	2.0	39.0	3.0	0.3329999999999999	2.01	15835.2	1500.0	1666.7	2003110212.0
000a001617	2005	124	17	6	82	9	1.0	0.0	17.0	3.0	64.0	6.0	35.0	2.0	45.0	7.0	0.353	1.05	11868.5	1300.0	1671.4	2001105155.0
000a001617	2004	248	15	5	69	5	0.0	0.0	17.0	0.0	52.0	5.0	26.0	2.0	43.0	3.0	0.3329999999999999	0.58	5885.0	1300.0	1366.7	1999105401.0
000a001617	2003	167	12	5	71	5	1.0	0.0	12.0	0.0	58.0	5.0	20.0	1.0	50.0	4.0	0.417	1.09	9149.1	2600.0	1325.0	1999105401.0
000a001617	2002	172	12	5	73	5	0.0	0.0	21.0	0.0	52.0	5.0	35.0	1.0	30.0	3.0	0.417	1.04	9095.3	2000.0	1500.0	1997103527.0
000a001617	2001	239	9	3	61	4	3.0	0.0	8.0	3.0	50.0	1.0	24.0	0.0	37.0	4.0	0.3329999999999999	0.84	5802.2	0.0	1825.0	1997110248.0
000a001617	2000	134	8	6	52	8	1.0	0.0	12.0	1.0	39.0	7.0	14.0	2.0	33.0	6.0	0.75	1.66	10816.2	1300.0	1700.0	1996105701.0
000a001617	1999	415	7	1	24	1	0.0	0.0	1.0	0.0	23.0	1.0	12.0	0.0	12.0	1.0	0.143	0.41	2394.8	0.0	1700.0	1996105701.0
000a001617	1998	302	5	2	33	2	0.0	0.0	6.0	1.0	27.0	1.0	15.0	1.0	18.0	1.0	0.4	0.96	4169.4	1200.0	1800.0	1993109269.0
000a001617	1997	308	4	1	29	2	0.0	0.0	9.0	0.0	20.0	2.0	7.0	0.0	22.0	2.0	0.25	1.14	3968.4	0.0	1750.0	1993109269.0
000a001617	1996	232	3	3	31	6	0.0	0.0	8.0	0.0	23.0	6.0	9.0	2.0	22.0	4.0	1.0	2.34	6192.2	1700.0	1725.0	1992109628.0
000a001617	1995	731	1	0	4	0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.29	250.0	0.0	0.0	1992109628.0
1980106362	2021	618	1	0	3	0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2014101929.0
1980106362	2020	702	2	0	6	0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2017104679.0
1980106362	2019	693	8	0	23	0	0.0	0.0	1.0	0.0	22.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	2015100581.0
1980106362	2018	445	13	0	49	0	0.0	0.0	1.0	0.0	48.0	0.0	20.0	0.0	24.0	0.0	0.0	0.14	1103.0	0.0	0.0	2015104244.0
1980106362	2017	267	13	3	54	3	0.0	0.0	7.0	0.0	47.0	3.0	30.0	2.0	15.0	1.0	0.231	0.47	3790.0	1300.0	1800.0	2010103687.0
1980106362	2016	233	18	1	84	1	3.0	0.0	10.0	1.0	71.0	0.0	41.0	1.0	38.0	0.0	0.0559999999999999	0.41	4633.4	2200.0	0.0	2012104575.0
1980106362	2015	88	22	4	116	5	8.0	1.0	5.0	0.0	103.0	4.0	59.0	3.0	56.0	2.0	0.182	1.4	18870.6	1533.3	1550.0	2009106525.0
1980106362	2014	151	26	4	118	6	0.0	0.0	21.0	3.0	97.0	3.0	48.0	4.0	66.0	2.0	0.154	0.55	8643.0	1750.0	1275.0	2009106525.0
1980106362	2013	161	30	4	152	4	2.0	0.0	19.0	0.0	131.0	4.0	68.0	2.0	78.0	2.0	0.133	0.39	6958.2	1900.0	1500.0	2007103362.0
