horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	出走/重賞	勝利/重賞	出走/特別	特別/勝利	出走/平場	平場/勝利	出走/芝	芝/勝利	出走/ダート	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬	勝利/特別	勝利/平場	勝利/芝	重賞/出走	重賞/勝利	特別/出走	平場/出走	芝/出走	ダート/出走	勝利/ダート
000a000465	2005	52	62	11	346	15	7.0	0.0	55.0	3.0	284.0	12.0	153.0	9.0	179.0	6.0	0.177	0.62	25627.6	1511.1	1733.3	2000102308.0										
000a000465	2004	41	69	11	281	14	11.0	2.0	52.0	3.0	218.0	9.0	114.0	5.0	134.0	7.0	0.159	0.67	31451.8	1480.0	1285.7	1999107196.0										
000a000465	2003	25	77	19	380	28	10.0	2.0	103.0	10.0	267.0	16.0	196.0	12.0	162.0	15.0	0.247	0.95	50898.4	1550.0	1573.3	1999107196.0										
000a000465	2002	13	96	22	485	30	8.0	2.0	108.0	7.0	369.0	21.0	238.0	18.0	231.0	11.0	0.229	0.95	66426.8	1500.0	1336.4	1998102595.0										
000a000465	2001	28	94	21	499	26	5.0	1.0	92.0	5.0	402.0	20.0	232.0	10.0	248.0	15.0	0.223	0.63	45086.9	1520.0	1266.7	1998103463.0										
000a000465	2000	14	78	29	509	38	16.0	1.0	108.0	13.0	385.0	24.0	210.0	17.0	271.0	19.0	0.3720000000000001	1.25	79514.7	1523.5	1479.0	1994103308.0										
000a000465	1999	16	93	23	534	36	7.0	0.0	110.0	10.0	417.0	26.0	223.0	14.0	285.0	20.0	0.247	0.73	56796.1	1614.3	1430.0	1995105230.0										
000a000465	1998	28	91	23	569	27	8.0	0.0	96.0	3.0	465.0	24.0	243.0	9.0	314.0	17.0	0.253	0.57	45129.8	1488.9	1276.5	1995108509.0										
000a000465	1997	16	87	25	544	36	12.0	0.0	104.0	10.0	428.0	26.0	235.0	12.0	287.0	22.0	0.287	0.75	57164.2	1700.0	1350.0	1992109829.0										
000a000465	1996	24	83	18	474	26	16.0	1.0	85.0	4.0	373.0	21.0	247.0	15.0	216.0	11.0	0.217	0.68	49555.3	1333.3	1345.5	1991104885.0										
000a000465	1995	24	65	17	345	28	4.0	2.0	58.0	7.0	283.0	19.0	168.0	11.0	177.0	17.0	0.262	0.86	48435.4	1745.5	1547.1	1991104885.0										
000a000465	1994	47	48	17	306	23	5.0	0.0	56.0	1.0	245.0	22.0	132.0	6.0	174.0	17.0	0.354	0.73	30496.0	1366.7	1341.2	1991101189.0										
000a000465	1993	43	54	18	360	24	7.0	0.0	67.0	6.0	286.0	18.0	189.0	11.0	167.0	13.0	0.333	0.68	32300.0	1636.4	1330.8	1990107124.0										
000a000465	1992	102	46	13	220	14	5.0	0.0	24.0	0.0	191.0	14.0	129.0	7.0	86.0	7.0	0.28300000000000003	0.36	14965.0	1285.7	1442.9	1989100513.0										
000a000465	1991	103	31	8	141	9	5.0	1.0	24.0	0.0	112.0	8.0	73.0	5.0	68.0	4.0	0.258	0.5	13466.0	1320.0	1150.0	1987107083.0										
000a000465	1990	76	22	9	140	14	3.0	0.0	32.0	5.0	105.0	9.0	73.0	9.0	63.0	4.0	0.409	0.99	17891.0	1588.9	1425.0	1987100984.0										
000a000465	1989	105	25	8	117	11	2.0	0.0	21.0	4.0	94.0	7.0	59.0	6.0	49.0	2.0	0.32	0.61	12162.0	1600.0	1750.0	1985100009.0										
000a000465	1988	60	16	5	96	7	7.0	1.0	21.0	2.0	68.0	4.0	59.0	5.0	37.0	2.0	0.313	1.57	19340.0	1880.0	1500.0	1985103288.0										
000a000465	1987	238	10	2	43	3	0.0	0.0	9.0	0.0	34.0	3.0	24.0	3.0	19.0	0.0	0.2	0.48	3575.0	1600.0	0.0	1984102783.0										
000a0004ce	2017	682	1	0	1	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2010104696.0										
000a0004ce	2016	483	1	0	7	0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	1.43	890.0	0.0	0.0	2010104696.0										
000a0004ce	2015	424	3	1	14	1	0.0	0.0	3.0	0.0	11.0	1.0	0.0	0.0	14.0	1.0	0.333	0.74	1357.0	0.0	1900.0	2010104696.0										
000a0004ce	2014	667	2	0	16	0	0.0	0.0	3.0	0.0	13.0	0.0	2.0	0.0	14.0	0.0	0.0	0.06	73.0	0.0	0.0	2010104696.0										
000a0004ce	2013	251	3	2	23	3	0.0	0.0	1.0	0.0	22.0	3.0	2.0	0.0	21.0	3.0	0.667	2.15	3855.0	0.0	1666.7	2010104696.0										
000a0004ce	2012	369	2	1	15	1	0.0	0.0	1.0	0.0	14.0	1.0	4.0	0.0	11.0	1.0	0.5	1.43	1698.0	0.0	1200.0	2009103950.0										
000a0004ce	2011	553	3	1	10	1	1.0	0.0	1.0	0.0	8.0	1.0	3.0	1.0	7.0	0.0	0.333	0.38	700.0	1200.0	0.0	2009105318.0										
000a0004ce	2010	528	7	0	28	0	0.0	0.0	10.0	0.0	18.0	0.0	10.0	0.0	18.0	0.0	0.0	0.19	822.0	0.0	0.0	2004103588.0										
000a0004ce	2009	279	8	1	47	2	0.0	0.0	13.0	0.0	34.0	2.0	27.0	1.0	18.0	1.0	0.125	0.68	3437.4	1000.0	1000.0	2006101310.0										
000a0004ce	2008	182	11	3	78	4	0.0	0.0	13.0	2.0	65.0	2.0	21.0	0.0	56.0	4.0	0.273	1.14	7908.9	0.0	1150.0	2004104760.0										
000a0004ce	2007	226	15	3	82	4	0.0	0.0	5.0	0.0	77.0	4.0	22.0	0.0	60.0	4.0	0.2	0.59	5819.0	0.0	1287.5	2004104760.0										
000a0004ce	2006	373	15	1	82	1	0.0	0.0	8.0	0.0	74.0	1.0	21.0	0.0	57.0	1.0	0.067	0.26	2561.3	0.0	1200.0	2003106998.0										
000a0004ce	2005	133	16	5	90	5	4.0	0.0	23.0	0.0	63.0	5.0	20.0	0.0	56.0	4.0	0.313	1.03	10919.0	0.0	1475.0	1999106967.0										
000a0004ce	2004	93	20	5	128	7	4.0	0.0	28.0	1.0	96.0	6.0	28.0	2.0	83.0	3.0	0.25	1.21	16542.5	1600.0	1800.0	1999105097.0										
000a0004ce	2003	99	36	7	175	7	2.0	0.0	42.0	1.0	131.0	6.0	79.0	2.0	83.0	5.0	0.194	0.62	15619.6	1400.0	1500.0	1997102422.0										
000a0004ce	2002	66	36	9	227	13	0.0	0.0	45.0	1.0	182.0	12.0	100.0	7.0	119.0	5.0	0.25	0.85	22186.2	1571.4	1480.0	1997102422.0										
000a0004ce	2001	112	45	5	237	5	3.0	0.0	41.0	2.0	193.0	3.0	111.0	3.0	114.0	2.0	0.111	0.41	13928.3	1333.3	1100.0	1997102422.0										
000a0004ce	2000	91	53	7	318	9	4.0	0.0	61.0	2.0	253.0	7.0	101.0	4.0	203.0	4.0	0.132	0.41	17873.2	1350.0	1050.0	1997102422.0										
000a0004ce	1999	36	52	19	311	21	7.0	0.0	60.0	5.0	244.0	16.0	108.0	8.0	180.0	11.0	0.365	0.83	36122.9	1550.0	1318.2	1996100045.0										
000a0004ce	1998	39	56	15	360	20	6.0	0.0	80.0	4.0	274.0	16.0	133.0	7.0	199.0	12.0	0.268	0.74	36224.8	1485.7	1366.7	1992104930.0										
000a0004ce	1997	27	61	20	366	23	9.0	0.0	76.0	5.0	281.0	18.0	139.0	8.0	212.0	14.0	0.328	0.86	45542.1	1387.5	1321.4	1992104930.0										
000a0004ce	1996	34	62	16	332	23	3.0	0.0	72.0	5.0	257.0	18.0	130.0	6.0	191.0	16.0	0.258	0.68	37145.3	1300.0	1306.3	1992104930.0										
000a0004ce	1995	40	59	16	345	22	6.0	0.0	56.0	4.0	283.0	18.0	149.0	11.0	184.0	11.0	0.271	0.73	37403.7	1254.6	1445.5	1992104930.0										
000a0004ce	1994	49	58	16	316	18	7.0	0.0	62.0	4.0	247.0	14.0	170.0	9.0	140.0	9.0	0.276	0.57	28795.3	1244.4	1177.8	1988102676.0										
000a0004ce	1993	24	42	19	331	27	8.0	0.0	68.0	6.0	255.0	21.0	185.0	17.0	134.0	7.0	0.452	1.21	44698.5	1576.5	1114.3	1987104138.0										
000a0004ce	1992	48	39	17	270	20	6.0	0.0	50.0	1.0	214.0	19.0	152.0	10.0	105.0	9.0	0.436	0.84	29418.0	1580.0	1444.4	1987101226.0										
000a0004ce	1991	46	36	12	236	15	9.0	0.0	50.0	6.0	177.0	9.0	119.0	8.0	117.0	7.0	0.333	0.9	28090.5	1675.0	1471.4	1988107713.0										
000a0004ce	1990	34	38	17	221	23	4.0	2.0	41.0	2.0	176.0	19.0	107.0	10.0	114.0	13.0	0.447	1.06	32999.0	1260.0	1538.5	1988102676.0										
000a0004ce	1989	91	19	11	111	14	2.0	0.0	21.0	2.0	88.0	12.0	56.0	5.0	55.0	9.0	0.579	0.94	14064.5	1400.0	1400.0	1986106047.0										
000a0004ce	1988	166	10	3	57	5	2.0	0.0	12.0	1.0	43.0	4.0	34.0	1.0	23.0	4.0	0.3	0.81	6198.0	1200.0	1650.0	1985106128.0										
000a0004ce	1987	430	6	1	21	1	0.0	0.0	2.0	0.0	19.0	1.0	11.0	1.0	9.0	0.0	0.16699999999999998	0.22	995.0	1200.0	0.0	1985106075.0										
000a000495	2009	758	1	0	5	0	0.0	0.0	0.0		5.0		4.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	2005105884.0	0.0	0.0	0.0							
000a000495	2008	804	2	0	6	0	0.0	0.0	0.0		6.0		1.0		5.0	0.0	0.0	0.0	0.0	0.0	0.0	2005105884.0	0.0	0.0	0.0							
000a000495	2007	829	1	0	2	0	0.0	0.0	0.0		2.0		1.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	2004109421.0	0.0	0.0	0.0							
000a000495	2005	859	2	0	2	0	0.0	0.0	0.0		2.0		0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	2000106858.0	0.0	0.0	0.0							
000a000495	2004	871	2	0	6	0	0.0	0.0	0.0		6.0		3.0		3.0	0.0	0.0	0.0	0.0	0.0	0.0	2000106858.0	0.0	0.0	0.0							
000a000495	2003	414	4	1	10	1	1.0	0.0	4.0		5.0		4.0		6.0	1.0	0.25	0.87	2441.7	0.0	1800.0	1999100082.0	1.0	0.0	0.0							
000a000495	2002	463	4	1	19	2	0.0	0.0	0.0		19.0		1.0		18.0	2.0	0.25	0.63	1846.0	0.0	1550.0	1999100082.0	0.0	2.0	0.0							
000a000495	2001	877	4	0	7	0	0.0	0.0	1.0		6.0		4.0		3.0	0.0	0.0	0.0	0.0	0.0	0.0	1998102145.0	0.0	0.0	0.0							
000a000495	2000	678	3	0	19	0	0.0	0.0	3.0		16.0		4.0		15.0	0.0	0.0	0.27	662.0	0.0	0.0	1997101658.0	0.0	0.0	0.0							
000a000495	1999	470	10	1	37	1	0.0	0.0	2.0		35.0		11.0		26.0	1.0	0.1	0.22	1866.6	0.0	1000.0	1996100339.0	0.0	1.0	0.0							
000a000495	1998	422	10	1	61	1	0.0	0.0	7.0		54.0		9.0		46.0	1.0	0.1	0.27	2377.0	0.0	1200.0	1996106026.0	0.0	1.0	0.0							
000a000495	1997	146	19	5	95	6	0.0	0.0	21.0		74.0		28.0		66.0	5.0	0.263	0.65	10736.5	1200.0	1420.0	1990106608.0	1.0	5.0	1.0							
000a000495	1996	77	20	8	91	9	5.0	1.0	25.0		61.0		36.0		52.0	6.0	0.4	1.12	19816.6	1500.0	1350.0	1990106608.0	2.0	6.0	2.0							
000a000495	1995	73	17	6	109	9	12.0	0.0	24.0		73.0		47.0		53.0	6.0	0.353	1.44	21244.6	1100.0	1250.0	1990106608.0	1.0	8.0	2.0							
000a000495	1994	92	17	6	95	8	7.0	1.0	20.0		68.0		44.0		44.0	4.0	0.353	1.13	16608.6	1666.7	1600.0	1990106608.0	1.0	6.0	3.0							
000a000495	1993	58	13	5	72	8	6.0	2.0	12.0		54.0		35.0		24.0	5.0	0.385	2.33	26631.0	1800.0	1360.0	1990106608.0	1.0	5.0	3.0							
000a000495	1992	197	12	3	72	5	0.0	0.0	4.0		68.0		29.0		34.0	4.0	0.25	0.6	6426.0	1800.0	1250.0	1988105979.0	0.0	5.0	1.0							
000a000495	1991	196	15	6	79	6	1.0	0.0	11.0		67.0		40.0		39.0	3.0	0.4	0.46	5983.0	1333.3	1466.7	1988105979.0	0.0	6.0	3.0							
000a000495	1990	147	14	4	81	4	2.0	0.0	13.0		66.0		30.0		51.0	4.0	0.28600000000000003	0.73	8322.0	0.0	1500.0	1985102346.0	0.0	4.0	0.0							
000a000495	1989	221	14	2	56	4	1.0	0.0	9.0		46.0		36.0		20.0	2.0	0.14300000000000002	0.41	4536.0	1400.0	1100.0	1985102346.0	1.0	3.0	2.0							
000a000495	1988	449	5	1	24	1	0.0	0.0	4.0		20.0		12.0		10.0	1.0	0.2	0.27	1041.0	0.0	1000.0	1985102346.0	0.0	1.0	0.0							
000a000495	1987	444	2	1	9	1	1.0	0.0	3.0		5.0		5.0		4.0	1.0	0.5	0.61	910.0	0.0	1200.0	1985102346.0	0.0	1.0	0.0							
000a00044f	2009	703	1	0	2	0											0.0	0.21	130.0	0.0	0.0	2006104659.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
000a00044f	2008	804	1	0	10	0											0.0	0.0	0.0	0.0	0.0	2000105015.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	4.0	0.0
000a00044f	2006	724	1	0	8	0											0.0	0.56	368.0	0.0	0.0	2000105015.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	8.0	0.0
000a00044f	2005	690	2	0	7	0											0.0	0.32	420.0	0.0	0.0	2000105015.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	1.0	6.0	0.0
000a00044f	2004	602	3	1	8	1											0.333	0.42	860.0	0.0	1700.0	2000105015.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	3.0	5.0	1.0
000a00044f	2003	481	4	1	18	2											0.25	0.61	1710.0	1800.0	1700.0	2000105015.0	0.0	2.0	1.0	0.0	0.0	0.0	18.0	10.0	8.0	1.0
000a00044f	2002	768	3	0	8	0											0.0	0.16	340.0	0.0	0.0	1999104147.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	4.0	0.0
000a00044f	2001	713	3	0	10	0											0.0	0.25	581.0	0.0	0.0	1998105674.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	8.0	0.0
000a00044f	2000	818	1	0	1	0											0.0	0.18	150.0	0.0	0.0	1995500807.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
000a00044f	1999	452	4	1	24	2											0.25	0.63	2107.0	0.0	1300.0	1994109052.0	0.0	2.0	0.0	1.0	0.0	6.0	17.0	8.0	16.0	2.0
000a00044f	1998	349	5	1	33	2											0.2	0.77	3352.0	0.0	1750.0	1994106325.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	3.0	30.0	2.0
000a00044f	1997	290	7	3	51	3											0.429	0.75	4601.7	1300.0	1700.0	1992102841.0	1.0	2.0	2.0	0.0	0.0	11.0	40.0	27.0	24.0	1.0
000a00044f	1996	452	8	1	33	1											0.125	0.25	1764.6	0.0	1200.0	1993102672.0	0.0	1.0	0.0	0.0	0.0	5.0	28.0	11.0	22.0	1.0
000a00044f	1995	261	6	3	41	3											0.5	0.86	4486.3	1200.0	1800.0	1992102841.0	1.0	2.0	1.0	2.0	0.0	6.0	33.0	20.0	15.0	1.0
000a00044f	1994	140	12	4	73	6											0.333	0.93	9623.0	1500.0	0.0	1990105959.0	0.0	6.0	2.0	1.0	0.0	7.0	65.0	28.0	27.0	0.0
000a00044f	1993	145	14	4	98	6											0.28600000000000003	0.81	9932.0	0.0	1616.7	1990102635.0	1.0	5.0	0.0	0.0	0.0	12.0	86.0	33.0	62.0	6.0
000a00044f	1992	484	8	1	25	1											0.125	0.18	1308.0	0.0	1200.0	1990105949.0	0.0	1.0	0.0	0.0	0.0	0.0	25.0	13.0	12.0	1.0
000a00044f	1991	362	5	1	22	2											0.2	0.53	2296.0	0.0	1750.0	1988104989.0	0.0	2.0	0.0	0.0	0.0	4.0	18.0	10.0	12.0	2.0
000a00044f	1990	327	2	1	13	2											0.5	1.58	2589.0	0.0	1100.0	1986102442.0	2.0	0.0	0.0	0.0	0.0	5.0	8.0	5.0	7.0	2.0
000a00044f	1989	358	2	1	15	2											0.5	1.19	1882.0	0.0	1100.0	1986102442.0	0.0	2.0	0.0	0.0	0.0	4.0	11.0	9.0	6.0	2.0
000a00044f	1987	685	1	0	1	0											0.0	0.0	0.0	0.0	0.0	1985104972.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
