horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	重賞/出走	重賞/勝利	特別/出走	特別/勝利	平場/出走	平場/勝利	芝/出走	芝/勝利	ダート/出走	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬
1992109618	2021	9	210	36	689	39	18.0	0.0	160.0	11.0	511.0	28.0	242.0	12.0	423.0	27.0	0.171	0.87	84577.6	1483.3	1514.8	2016102670.0
1992109618	2020	9	308	76	1300	92	31.0	0.0	272.0	18.0	997.0	74.0	492.0	29.0	789.0	60.0	0.247	0.83	157669.7	1662.1	1519.2	2010102446.0
1992109618	2019	9	329	64	1323	83	42.0	1.0	273.0	23.0	1008.0	59.0	584.0	35.0	718.0	46.0	0.195	0.76	153470.1	1628.6	1558.7	2014104259.0
1992109618	2018	7	344	74	1512	91	40.0	1.0	268.0	17.0	1204.0	73.0	595.0	37.0	879.0	53.0	0.215	0.78	166653.8	1540.5	1503.8	2014106411.0
1992109618	2017	4	328	88	1431	115	49.0	1.0	242.0	23.0	1140.0	91.0	562.0	36.0	832.0	72.0	0.268	0.91	185650.6	1538.9	1536.1	2010102446.0
1992109618	2016	5	326	63	1378	77	27.0	1.0	250.0	19.0	1101.0	57.0	583.0	35.0	743.0	40.0	0.193	0.77	156437.5	1691.4	1521.3	2010102446.0
1992109618	2015	7	292	57	1301	74	21.0	0.0	227.0	16.0	1053.0	58.0	600.0	26.0	664.0	45.0	0.195	0.69	123043.6	1469.2	1480.0	2010102446.0
1992109618	2014	9	270	56	1194	75	25.0	0.0	211.0	12.0	958.0	63.0	566.0	39.0	611.0	35.0	0.207	0.66	109093.3	1600.0	1388.6	2010103798.0
1992109618	2013	8	272	50	1130	57	22.0	1.0	178.0	7.0	930.0	49.0	504.0	26.0	605.0	30.0	0.184	0.58	94189.7	1538.5	1421.7	2009103307.0
1992109618	2012	7	242	48	1038	58	18.0	2.0	178.0	7.0	842.0	49.0	469.0	24.0	545.0	32.0	0.198	0.71	102157.8	1491.7	1332.8	2007102760.0
1992109618	2011	8	211	39	896	52	24.0	1.0	154.0	10.0	718.0	41.0	406.0	20.0	469.0	31.0	0.185	0.8	103112.5	1565.0	1522.6	2007102760.0
1992109618	2010	9	187	35	834	42	32.0	2.0	132.0	8.0	670.0	32.0	397.0	17.0	414.0	23.0	0.187	0.83	96229.9	1576.5	1530.4	2007103034.0
1992109618	2009	14	146	37	590	49	12.0	0.0	106.0	14.0	472.0	35.0	284.0	26.0	293.0	23.0	0.253	0.8	73505.8	1600.0	1560.9	2006103368.0
1992109618	2008	24	106	21	399	27	11.0	0.0	72.0	4.0	316.0	23.0	206.0	11.0	186.0	15.0	0.198	0.68	45265.5	1600.0	1540.0	2004100516.0
1992109618	2007	40	74	19	315	26	8.0	1.0	48.0	4.0	259.0	21.0	160.0	11.0	149.0	15.0	0.257	0.71	34444.2	1363.6	1290.0	2005100568.0
1992109618	2006	70	41	12	171	15	2.0	0.0	27.0	3.0	142.0	12.0	104.0	7.0	67.0	8.0	0.293	0.72	19317.1	1485.7	1375.0	2001103360.0
1992109618	2005	201	25	4	93	4	1.0	0.0	8.0	0.0	84.0	4.0	64.0	3.0	29.0	1.0	0.16	0.43	7117.1	1333.3	1400.0	2003103709.0
