horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	重賞/出走	重賞/勝利	特別/出走	特別/勝利	平場/出走	平場/勝利	芝/出走	芝/勝利	ダート/出走	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬
000a001c60	2012	703	1	0	1	0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2008104866.0
000a001c60	2011	723	2	0	8	0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2007104825.0
000a001c60	2010	752	3	0	8	0	0.0	0.0	0.0	0.0	8.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2004110214.0
000a001c60	2009	401	3	1	11	1	0.0	0.0	4.0	1.0	7.0	0.0	9.0	1.0	2.0	0.0	0.3329999999999999	0.98	1845.1	1800.0	0.0	2003106499.0
000a001c60	2008	675	4	0	11	0	0.0	0.0	2.0	0.0	9.0	0.0	11.0	0.0	0.0	0.0	0.0	0.13	329.0	0.0	0.0	2003106499.0
000a001c60	2007	797	2	0	5	0	0.0	0.0	2.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.08	105.0	0.0	0.0	2000106471.0
000a001c60	2006	478	5	1	20	1	0.0	0.0	5.0	0.0	15.0	1.0	16.0	1.0	4.0	0.0	0.2	0.47	1545.9	1800.0	0.0	2003106499.0
000a001c60	2005	510	6	0	34	0	0.0	0.0	2.0	0.0	32.0	0.0	29.0	0.0	5.0	0.0	0.0	0.35	1380.0	0.0	0.0	2000106471.0
000a001c60	2004	329	6	1	40	1	0.0	0.0	12.0	0.0	28.0	1.0	28.0	1.0	12.0	0.0	0.1669999999999999	0.88	3585.4	2200.0	0.0	2000106471.0
000a001c60	2003	353	6	2	31	3	0.0	0.0	3.0	0.0	28.0	3.0	17.0	3.0	14.0	0.0	0.3329999999999999	0.77	3242.0	1733.3	0.0	2000106471.0
000a001c60	2002	432	3	2	14	2	0.0	0.0	2.0	0.0	12.0	2.0	10.0	1.0	4.0	1.0	0.667	0.98	2131.4	1200.0	1200.0	1999110262.0
000a001c60	2001	650	8	1	18	1	0.0	0.0	7.0	0.0	11.0	1.0	16.0	0.0	2.0	1.0	0.125	0.13	820.0	0.0	1200.0	1999110262.0
000a001c60	2000	435	2	1	12	1	0.0	0.0	6.0	0.0	6.0	1.0	9.0	1.0	3.0	0.0	0.5	1.36	2208.9	2600.0	0.0	1996110083.0
000a001c60	1999	423	1	1	10	2	0.0	0.0	2.0	1.0	8.0	1.0	10.0	2.0	0.0	0.0	1.0	2.77	2328.8	2000.0	0.0	1996110083.0
000a000d05	2009	758	1	0	1	0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2002105225.0
000a000d05	2008	778	3	0	8	0	0.0	0.0	1.0	0.0	7.0	0.0	5.0	0.0	3.0	0.0	0.0	0.04	74.0	0.0	0.0	2002105225.0
000a000d05	2007	754	1	0	9	0	0.0	0.0	1.0	0.0	8.0	0.0	3.0	0.0	6.0	0.0	0.0	0.27	180.0	0.0	0.0	2005100900.0
000a000d05	2006	813	2	0	10	0	0.0	0.0	1.0	0.0	9.0	0.0	1.0	0.0	9.0	0.0	0.0	0.08	110.0	0.0	0.0	2002105225.0
000a000d05	2005	597	2	1	16	1	0.0	0.0	3.0	0.0	13.0	1.0	11.0	0.0	5.0	1.0	0.5	0.63	840.0	0.0	1200.0	2002105225.0
