horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	重賞/出走	重賞/勝利	特別/出走	特別/勝利	平場/出走	平場/勝利	芝/出走	芝/勝利	ダート/出走	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬
2002100816	2021	2	283	70	857	74	56.0	3.0	158.0	18.0	643.0	53.0	522.0	55.0	321.0	19.0	0.247	1.19	156073.0	1805.5	1600.0	2018104980.0
2002100816	2020	5	332	82	1303	106	54.0	3.0	218.0	18.0	1031.0	85.0	850.0	84.0	424.0	20.0	0.247	1.01	208072.8	1770.2	1725.0	2014101976.0
2002100816	2019	10	232	65	878	81	45.0	2.0	149.0	16.0	684.0	63.0	514.0	56.0	346.0	23.0	0.28	1.01	145047.4	1639.3	1608.7	2014101976.0
2002100816	2018	12	155	38	610	45	21.0	2.0	77.0	5.0	512.0	38.0	376.0	31.0	227.0	14.0	0.245	1.0	96639.6	1600.0	1410.7	2014101976.0
2002100816	2017	20	91	25	363	31	8.0	1.0	40.0	3.0	315.0	27.0	224.0	20.0	123.0	10.0	0.275	1.07	60717.4	1780.0	1550.0	2014101976.0
2002100816	2016	115	41	10	132	10	1.0	0.0	5.0	0.0	126.0	10.0	80.0	6.0	47.0	3.0	0.244	0.51	12941.8	1600.0	1250.0	2014105907.0
2002100816	2015	478	11	1	27	1	0.0	0.0	0.0	0.0	27.0	1.0	17.0	0.0	10.0	1.0	0.091	0.14	935.0	0.0	1800.0	2013103551.0
2002100816	2014	687	2	0	4	0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2012101978.0
2000101517	2021	17	128	21	385	24	14.0	0.0	40.0	6.0	331.0	18.0	149.0	12.0	234.0	12.0	0.1639999999999999	0.67	39664.5	1566.7	1308.3	2017102897.0
2000101517	2020	18	133	31	572	39	20.0	0.0	103.0	12.0	449.0	27.0	273.0	22.0	290.0	17.0	0.233	0.9	73893.3	1681.8	1523.5	2017106084.0
2000101517	2019	34	105	20	387	24	15.0	0.0	53.0	5.0	319.0	19.0	181.0	12.0	195.0	11.0	0.19	0.64	41188.7	1916.7	1418.2	2016104291.0
2000101517	2018	30	89	20	361	25	11.0	1.0	42.0	5.0	308.0	19.0	176.0	10.0	180.0	15.0	0.225	0.86	47481.2	1840.0	1446.7	2014101727.0
2000101517	2017	95	68	9	222	12	4.0	0.0	14.0	0.0	204.0	12.0	106.0	4.0	113.0	8.0	0.132	0.38	16301.8	1650.0	1462.5	2014103001.0
2000101517	2016	187	34	3	115	3	1.0	0.0	9.0	1.0	105.0	2.0	38.0	2.0	76.0	1.0	0.088	0.31	6499.5	1200.0	1200.0	2012103033.0
2000101517	2015	278	21	2	59	3	0.0	0.0	1.0	0.0	58.0	3.0	27.0	2.0	32.0	1.0	0.095	0.28	3591.0	1200.0	1200.0	2012103033.0
2000101517	2014	584	7	0	21	0	0.0	0.0	0.0	0.0	21.0	0.0	17.0	0.0	4.0	0.0	0.0	0.09	375.0	0.0	0.0	2012103033.0
000a010b85	2021	198	6	1	14	2	0.0	0.0	4.0	0.0	10.0	2.0	4.0	0.0	10.0	2.0	0.1669999999999999	1.17	3280.4	0.0	1200.0	2017100323.0
000a010b85	2020	352	6	1	23	1	0.0	0.0	8.0	0.0	15.0	1.0	15.0	0.0	8.0	1.0	0.1669999999999999	0.63	2327.0	0.0	1800.0	2017100323.0
000a010b85	2019	365	5	2	17	2	0.0	0.0	13.0	0.0	4.0	2.0	14.0	1.0	3.0	1.0	0.4	0.7	2152.8	1200.0	1800.0	2013105833.0
000a010b85	2018	261	4	2	19	3	1.0	0.0	6.0	0.0	12.0	3.0	5.0	0.0	14.0	3.0	0.5	1.69	4200.5	0.0	1600.0	2015104739.0
000a010b85	2017	432	4	1	13	1	0.0	0.0	1.0	0.0	12.0	1.0	6.0	0.0	7.0	1.0	0.25	0.52	1310.0	0.0	1200.0	2013105833.0
000a010b85	2016	348	2	1	9	2	0.0	0.0	3.0	1.0	6.0	1.0	6.0	2.0	3.0	0.0	0.5	1.83	2282.4	1100.0	0.0	2013105833.0
000a010b85	2015	349	2	1	5	1	0.0	0.0	4.0	1.0	1.0	0.0	2.0	0.0	3.0	1.0	0.5	1.75	2146.2	0.0	1400.0	2011110046.0
000a010b85	2014	227	1	1	7	4	1.0	0.0	3.0	2.0	3.0	2.0	0.0	0.0	7.0	4.0	1.0	7.93	4829.3	0.0	1200.0	2011110046.0
000a0111fe	2021	118	18	2	46	3	0.0	0.0	8.0	0.0	38.0	3.0	14.0	0.0	32.0	3.0	0.111	0.7	5840.4	0.0	1766.7	2015110073.0
000a0111fe	2020	194	21	3	73	3	1.0	0.0	18.0	1.0	54.0	2.0	34.0	1.0	39.0	2.0	0.143	0.51	6669.6	1400.0	1600.0	2015110073.0
000a0111fe	2019	129	17	5	66	8	0.0	0.0	17.0	2.0	49.0	6.0	18.0	0.0	48.0	8.0	0.294	1.14	11960.3	0.0	1487.5	2015110073.0
000a0111fe	2018	146	13	6	69	7	0.0	0.0	15.0	1.0	54.0	6.0	18.0	0.0	51.0	7.0	0.462	1.25	10092.0	0.0	1514.3	2014101854.0
000a0111fe	2017	211	12	3	41	5	0.0	0.0	4.0	1.0	37.0	4.0	15.0	1.0	26.0	4.0	0.25	0.74	5563.5	1800.0	1775.0	2014101854.0
000a0111fe	2016	414	4	1	16	1	0.0	0.0	1.0	0.0	15.0	1.0	4.0	0.0	12.0	1.0	0.25	0.59	1477.0	0.0	1800.0	2014105183.0
000a0111fe	2015	553	3	1	7	1	0.0	0.0	0.0	0.0	7.0	1.0	6.0	0.0	1.0	1.0	0.3329999999999999	0.27	500.0	0.0	1800.0	2013104902.0
000a0111fe	2014	687	1	0	2	0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2012103699.0
1999106756	2021	131	26	2	73	2	4.0	0.0	14.0	0.0	55.0	2.0	42.0	2.0	30.0	0.0	0.077	0.43	5230.6	1600.0	0.0	2015101105.0
