horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	出走/重賞	勝利/重賞	出走/特別	特別/勝利	出走/平場	平場/勝利	出走/芝	芝/勝利	出走/ダート	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬	勝利/特別	勝利/平場	勝利/芝	重賞/出走	重賞/勝利	特別/出走	平場/出走	芝/出走	ダート/出走	勝利/ダート
000a000a20	1993	447	1	1	8	1											1.0	1.81	1590.0	0.0	1800.0	1989100685	0.0	1.0	0.0	0.0	0.0	2.0	6.0	1.0	7.0	1.0
000a000a20	1992	507	1	1	9	1											1.0	1.19	1067.0	0.0	1800.0	1989100685	0.0	1.0	0.0	0.0	0.0	0.0	9.0	2.0	7.0	1.0
000a000a20	1991	667	3	0	12	0											0.0	0.08	200.0	0.0	0.0	1986104100	0.0	0.0	0.0	0.0	0.0	4.0	8.0	6.0	6.0	0.0
000a000a20	1990	328	1	1	12	2											1.0	3.12	2554.0	1600.0	1200.0	1986104100	0.0	2.0	1.0	0.0	0.0	0.0	12.0	7.0	5.0	1.0
000a000a20	1989	519	3	1	15	1											0.3329999999999999	0.26	622.0	1600.0	0.0	1986104100	0.0	1.0	1.0	0.0	0.0	3.0	12.0	7.0	8.0	0.0
000a000a20	1988	554	2	0	16	0											0.0	0.32	491.0	0.0	0.0	1983101901	0.0	0.0	0.0	0.0	0.0	3.0	13.0	13.0	3.0	0.0
000a000a20	1987	204	1	1	8	2											1.0	5.96	4430.0	2350.0	0.0	1983101901	2.0	0.0	2.0	2.0	0.0	6.0	0.0	8.0	0.0	0.0
000a000a20	1986	475	3	1	13	1											0.3329999999999999	0.36	749.0	0.0	1600.0	1983101901	0.0	1.0	0.0	0.0	0.0	4.0	9.0	3.0	10.0	1.0
000a000a20	1985	296	6	2	37	3											0.3329999999999999	0.59	2397.0	0.0	1400.0	1982500338	0.0	3.0	0.0	0.0	0.0	0.0	37.0	0.0	37.0	3.0
000a000a20	1984	243	3	2	36	5											0.667	1.66	3342.0	0.0	1840.0	1982500338	0.0	5.0	0.0	0.0	0.0	0.0	36.0	0.0	36.0	5.0
000a000a20	1983	398	4	2	25	2											0.5	0.49	1324.0	0.0	1300.0	1981502119	0.0	2.0	0.0	0.0	0.0	0.0	25.0	0.0	25.0	2.0
000a000a20	1982	424	4	2	22	2											0.5	0.45	1220.0	0.0	1350.0	1979z00053	0.0	2.0	0.0	0.0	0.0	0.0	22.0	1.0	21.0	2.0
000a000a20	1981	298	6	3	38	3											0.5	0.5	2021.0	1600.0	1750.0	1978103809	0.0	3.0	1.0	0.0	0.0	0.0	38.0	21.0	17.0	2.0
000a000a20	1980	295	7	1	35	2											0.143	0.43	1924.0	1000.0	1200.0	1978103647	0.0	2.0	1.0	0.0	0.0	0.0	35.0	21.0	14.0	1.0
000a000a20	1979	611	9	0	34	0											0.0	0.04	204.0	0.0	0.0	1977102691	0.0	0.0	0.0	0.0	0.0	0.0	34.0	16.0	18.0	0.0
000a000a20	1978	299	4	2	25	3											0.5	0.68	1746.0	1800.0	1700.0	1975z00970	0.0	3.0	1.0	0.0	0.0	0.0	25.0	11.0	14.0	2.0
000a000a20	1977	218	8	3	52	3											0.375	0.55	2661.0	1600.0	1400.0	1975z00056	0.0	3.0	1.0	0.0	0.0	0.0	52.0	24.0	28.0	2.0
000a000a20	1976	281	4	1	31	2											0.25	0.67	1691.0	0.0	1650.0	1973z00583	0.0	2.0	0.0	0.0	0.0	0.0	31.0	13.0	18.0	2.0
000a000a20	1975	548	3	0	9	0											0.0	0.05	89.0	0.0	0.0	1973z00583	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	4.0	0.0
000a000a20	1974	582	1	0	1	0											0.0	0.0	0.0	0.0	0.0	1972z00492	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
000a000a31	1995	825	1	0	3	0											0.0	0.0	0.0	0.0	0.0	1991106799	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0
000a000a31	1994	584	4	0	26	0											0.0	0.22	757.0	0.0	0.0	1991101084	0.0	0.0	0.0	0.0	0.0	4.0	22.0	14.0	8.0	0.0
000a000a31	1993	431	3	1	6	1											0.333	0.66	1740.0	0.0	1800.0	1988104744	0.0	1.0	0.0	0.0	0.0	1.0	5.0	3.0	3.0	1.0
000a000a31	1992	354	2	0	11	0											0.0	1.33	2377.0	0.0	0.0	1988104744	0.0	0.0	0.0	0.0	0.0	7.0	4.0	6.0	5.0	0.0
000a000a31	1991	211	4	2	34	3											0.5	1.57	5435.0	1800.0	1400.0	1988104744	1.0	2.0	1.0	0.0	0.0	11.0	23.0	9.0	24.0	2.0
000a000a31	1990	347	6	1	36	1											0.1669999999999999	0.48	2356.0	0.0	1000.0	1988104744	0.0	1.0	0.0	2.0	0.0	12.0	22.0	16.0	20.0	1.0
000a000a31	1989	188	7	5	33	7											0.7140000000000001	1.06	5845.0	1600.0	1600.0	1982103318	1.0	6.0	1.0	1.0	0.0	8.0	24.0	18.0	10.0	4.0
000a000a31	1988	125	11	4	63	4											0.364	1.02	8656.0	0.0	1550.0	1982103318	1.0	3.0	0.0	1.0	0.0	15.0	47.0	19.0	34.0	2.0
000a000a31	1987	100	7	4	61	8											0.5710000000000001	2.22	11543.0	1650.0	1500.0	1984105200	2.0	5.0	4.0	8.0	1.0	14.0	39.0	30.0	31.0	4.0
000a000a31	1986	158	10	3	49	6											0.3	0.91	6260.0	1600.0	1660.0	1982103318	1.0	5.0	1.0	0.0	0.0	15.0	34.0	20.0	26.0	5.0
000a000a31	1985	165	7	2	42	3											0.286	1.15	5431.0	0.0	2033.3	1981102779	0.0	3.0	0.0	0.0	0.0	0.0	42.0	0.0	42.0	3.0
000a000a31	1984	114	9	6	65	7											0.667	1.35	8151.0	0.0	1878.6	1980104572	0.0	7.0	0.0	0.0	0.0	0.0	65.0	0.0	65.0	7.0
000a000a31	1983	175	8	3	51	3											0.375	0.9	4816.0	0.0	1533.3	1981100029	0.0	3.0	0.0	0.0	0.0	0.0	51.0	0.0	51.0	3.0
000a000a31	1982	118	4	1	50	3											0.25	2.64	7183.0	0.0	1833.3	1979101659	0.0	3.0	0.0	0.0	0.0	0.0	50.0	5.0	45.0	3.0
000a000a31	1981	244	6	3	20	4											0.5	0.72	2905.0	1700.0	1633.3	1978106677	0.0	4.0	1.0	0.0	0.0	0.0	20.0	4.0	16.0	3.0
000a000a31	1980	134	6	4	54	6											0.667	1.62	6217.0	0.0	1633.3	1977102830	0.0	6.0	0.0	0.0	0.0	0.0	54.0	19.0	35.0	6.0
000a000a31	1979	177	11	2	70	3											0.182	0.5	3285.0	1700.0	1600.0	1955106804	0.0	3.0	1.0	0.0	0.0	0.0	70.0	34.0	36.0	2.0
000a000a31	1978	261	6	2	43	2											0.333	0.59	2257.0	1600.0	0.0	1975z00477	0.0	2.0	2.0	0.0	0.0	0.0	43.0	19.0	24.0	0.0
000a000a31	1977	251	6	5	46	5											0.833	0.59	2168.0	1266.7	1450.0	1975z00580	0.0	5.0	3.0	0.0	0.0	0.0	46.0	17.0	29.0	2.0
000a000a31	1976	366	5	1	27	1											0.2	0.29	922.0	1200.0	0.0	1973z01214	0.0	1.0	1.0	0.0	0.0	0.0	27.0	16.0	11.0	0.0
000a000a31	1975	439	2	1	7	1											0.5	0.31	372.0	1800.0	0.0	1973z00498	0.0	1.0	1.0	0.0	0.0	0.0	7.0	4.0	3.0	0.0
000a000a31	1974	507	1	0	2	0											0.0	0.27	130.0	0.0	0.0	1955104175	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
000a000ebe	1989	308	1	1	7	3	1.0	0.0	4.0		2.0		5.0		2.0		1.0	3.32	2630.0	2100.0	1800.0	1986105020	2.0	1.0	2.0							1.0
000a000ebe	1988	493	1	0	8	0	0.0	0.0	0.0		8.0		5.0		3.0		0.0	1.01	775.0	0.0	0.0	1986105020	0.0	0.0	0.0							0.0
000a000ebe	1986	491	2	1	7	1	0.0	0.0	2.0		5.0		5.0		1.0		0.5	0.5	690.0	0.0	0.0	1982101979	0.0	1.0	0.0							0.0
000a000ebe	1985	277	2	2	17	3	0.0	0.0	0.0		17.0		0.0		17.0		1.0	1.94	2626.0	0.0	1766.7	1980102017	0.0	3.0	0.0							3.0
000a000ebe	1984	288	3	1	15	3	0.0	0.0	0.0		15.0		0.0		15.0		0.333	1.19	2402.0	0.0	1766.7	1980102017	0.0	3.0	0.0							3.0
000a000ebe	1983	335	1	1	11	3	0.0	0.0	0.0		11.0		0.0		11.0		1.0	2.9	1950.0	0.0	1933.3	1980102017	0.0	3.0	0.0							3.0
000a000ebe	1982	583	1	1	2	1	0.0	0.0	0.0		2.0		0.0		2.0		1.0	0.47	320.0	0.0	1700.0	1979101767	0.0	1.0	0.0							1.0
000a000ebe	1976	564	1	0	7	0	0.0	0.0	0.0		7.0		0.0		7.0		0.0	0.21	134.0	0.0	0.0	1973z01264	0.0	0.0	0.0							0.0
000a000ebe	1974	574	1	0	2	0	0.0	0.0	0.0		2.0		2.0		0.0		0.0	0.04	20.0	0.0	0.0	1955103325	0.0	0.0	0.0							0.0
000a000833	2002	659	1	0	13	0	0.0	0.0	6.0		7.0		6.0		7.0		0.0	1.0	730.1	0.0	0.0	1997105820	0.0	0.0	0.0							0.0
000a000833	2001	355	2	2	21	2	0.0	0.0	5.0		16.0		6.0		15.0		1.0	2.1	3205.0	0.0	1450.0	1997105820	0.0	2.0	0.0							2.0
000a000833	2000	428	4	1	21	2	0.0	0.0	5.0		16.0		14.0		7.0		0.25	0.69	2251.8	0.0	1400.0	1997105871	0.0	2.0	0.0							2.0
000a000833	1999	881	6	0	15	0	0.0	0.0	1.0		14.0		6.0		9.0		0.0	0.0	0.0	0.0	0.0	1995108374	0.0	0.0	0.0							0.0
000a000833	1998	688	6	0	24	0	0.0	0.0	6.0		18.0		9.0		15.0		0.0	0.1	545.1	0.0	0.0	1995104810	0.0	0.0	0.0							0.0
000a000833	1997	578	6	0	34	0	0.0	0.0	10.0		24.0		3.0		27.0		0.0	0.18	955.0	0.0	0.0	1993102540	0.0	0.0	0.0							0.0
000a000833	1996	134	10	3	74	6	5.0	0.0	24.0		45.0		35.0		39.0		0.3	1.31	11601.3	1200.0	1440.0	1993102540	1.0	5.0	1.0							5.0
000a000833	1995	86	21	7	98	8	5.0	1.0	30.0		63.0		69.0		26.0		0.333	0.97	17689.0	1828.6	1200.0	1992108654	1.0	6.0	7.0							1.0
000a000833	1994	123	18	4	85	8	1.0	0.0	22.0		62.0		46.0		29.0		0.222	0.74	11558.3	1750.0	0.0	1992108654	2.0	6.0	6.0							0.0
000a000833	1993	93	27	5	114	6	9.0	0.0	20.0		85.0		66.0		45.0		0.185	0.68	16248.0	2025.0	1500.0	1989106626	4.0	2.0	4.0							2.0
000a000833	1992	49	36	10	213	17	2.0	0.0	52.0		159.0		128.0		80.0		0.278	0.91	29330.0	1944.4	1537.5	1988106073	5.0	12.0	9.0							8.0
000a000833	1991	87	37	9	192	9	1.0	0.0	31.0		160.0		115.0		76.0		0.243	0.51	16505.0	1800.0	1200.0	1987102791	1.0	8.0	7.0							2.0
000a000833	1990	84	28	10	155	14	2.0	0.0	20.0		133.0		81.0		74.0		0.357	0.67	15366.0	1712.5	1500.0	1987102791	3.0	11.0	8.0							6.0
000a000833	1989	80	32	9	182	10	1.0	0.0	25.0		156.0		84.0		95.0		0.281	0.64	16106.0	1450.0	1462.5	1984103411	4.0	6.0	2.0							8.0
000a000833	1988	74	29	9	140	12	1.0	0.0	29.0		110.0		51.0		79.0		0.31	0.67	14950.0	1200.0	1777.8	1984101521	3.0	9.0	2.0							9.0
000a000833	1987	63	36	13	175	17	3.0	0.0	30.0		142.0		95.0		74.0		0.361	0.67	17947.0	1800.0	1700.0	1984105055	0.0	17.0	8.0							9.0
000a000833	1986	37	44	8	216	12	6.0	2.0	32.0		178.0		109.0		93.0		0.182	0.81	24746.5	1600.0	1480.0	1982105685	1.0	9.0	4.0							5.0
000a000833	1985	42	38	17	234	21	0.0	0.0	0.0		234.0		0.0		234.0		0.447	0.8	20466.0	0.0	1652.4	1982105846	0.0	21.0	0.0							21.0
000a000833	1984	30	36	14	226	19	0.0	0.0	0.0		226.0		0.0		226.0		0.389	1.15	27963.5	0.0	1815.8	1980104138	0.0	19.0	0.0							19.0
000a000833	1983	36	36	13	255	24	0.0	0.0	0.0		255.0		0.0		255.0		0.361	0.98	23836.5	0.0	1691.7	1979105180	0.0	24.0	0.0							24.0
000a000833	1982	40	38	16	221	21	0.0	0.0	0.0		221.0		16.0		205.0		0.421	0.8	20595.2	1466.7	1960.6	1979105180	0.0	21.0	3.0							18.0
000a000833	1981	23	33	11	215	22	0.0	0.0	0.0		215.0		52.0		163.0		0.333	1.33	29629.0	1685.7	2251.3	1978106444	0.0	22.0	7.0							15.0
