horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	重賞/出走	重賞/勝利	特別/出走	特別/勝利	平場/出走	平場/勝利	芝/出走	芝/勝利	ダート/出走	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬
000a0009ab	2001	877	1	0	2	0	0.0	0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1996106310
000a0009ab	2000	425	1	0	8	0	0.0	0	6.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	2.82	2295.8	0.0	0.0	1994102488
000a0009ab	1999	707	4	0	10	0	0.0	0	8.0	0.0	2.0	0.0	8.0	0.0	2.0	0.0	0.0	0.15	510.0	0.0	0.0	1994500140
000a0009ab	1998	288	8	2	44	3	0.0	0	14.0	0.0	30.0	3.0	20.0	1.0	24.0	2.0	0.25	0.66	4556.6	1600.0	2250.0	1993100695
000a0009ab	1997	145	13	4	100	5	3.0	0	35.0	2.0	62.0	3.0	58.0	4.0	40.0	1.0	0.308	0.95	10765.4	1850.0	1000.0	1992103453
000a0009ab	1996	131	24	7	132	7	2.0	0	43.0	1.0	87.0	6.0	67.0	3.0	65.0	4.0	0.292	0.56	11789.0	1666.7	1350.0	1991101099
000a0009ab	1995	93	29	10	127	10	6.0	0	32.0	3.0	89.0	7.0	64.0	4.0	59.0	6.0	0.345	0.66	16768.6	1850.0	1650.0	1991102343
000a0009ab	1994	36	32	12	192	20	12.0	2	51.0	5.0	129.0	13.0	89.0	9.0	95.0	11.0	0.375	1.33	36840.4	1788.9	1454.6	1991103972
000a0009ab	1993	53	43	11	262	12	12.0	0	40.0	2.0	210.0	10.0	144.0	5.0	107.0	6.0	0.256	0.72	27381.5	1560.0	1650.0	1989106366
000a0009ab	1992	14	53	19	332	29	11.0	2	80.0	5.0	241.0	22.0	184.0	19.0	135.0	9.0	0.358	1.22	58005.0	1826.3	1611.1	1989106366
000a0009ab	1991	23	63	19	411	24	18.0	1	74.0	5.0	319.0	18.0	217.0	15.0	181.0	7.0	0.302	0.95	52021.0	1706.7	1557.1	1988100831
000a0009ab	1990	12	74	29	493	41	18.0	2	102.0	6.0	373.0	33.0	278.0	19.0	208.0	19.0	0.392	1.06	64263.0	1563.2	1647.4	1987103793
000a0009ab	1989	14	70	30	404	40	13.0	0	116.0	8.0	275.0	32.0	210.0	16.0	171.0	21.0	0.429	1.06	58674.5	1681.3	1395.2	1984104710
000a0009ab	1988	9	84	39	491	53	20.0	2	139.0	11.0	332.0	40.0	256.0	21.0	225.0	30.0	0.4639999999999999	1.17	75319.0	1800.0	1576.7	1984100520
000a0009ab	1987	6	94	32	651	45	24.0	2	202.0	12.0	425.0	31.0	336.0	21.0	297.0	22.0	0.34	1.12	78068.5	1928.6	1577.3	1984101820
000a0009ab	1986	3	112	53	791	75	33.0	2	243.0	20.0	515.0	53.0	428.0	37.0	342.0	35.0	0.473	1.33	102603.0	1670.3	1640.0	1981104817
000a0009ab	1985	2	111	50	732	85	0.0	0	0.0	0.0	732.0	85.0	0.0	0.0	732.0	85.0	0.45	1.54	115318.5	0.0	1676.5	1980103632
