horse_id	年度	順位	出走頭数	勝馬頭数	出走回数	勝利回数	重賞/出走	重賞/勝利	特別/出走	特別/勝利	平場/出走	平場/勝利	芝/出走	芝/勝利	ダート/出走	ダート/勝利	勝馬率	EI	入着賞金(万円)	平均距離(芝)	平均距離(ダ)	代表馬
000a001c5c	2019	439	1	1	5	1	0.0	0.0	4.0	1.0	1.0	0.0	5.0	1.0	0.0	0.0	1.0	2.24	1381.5	1200.0	0.0	2015110030.0
000a001c5c	2018	528	1	0	6	0	0.0	0.0	3.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	1.12	697.1	0.0	0.0	2015110030.0
000a001c5c	2017	398	1	1	5	1	1.0	0.0	3.0	0.0	1.0	1.0	4.0	1.0	1.0	0.0	1.0	2.52	1573.6	1200.0	0.0	2015110030.0
000a001c5c	2016	669	1	0	1	0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2009101946.0
000a001c5c	2015	679	1	0	4	0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2009101946.0
000a001c5c	2014	619	1	0	5	0	1.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.36	220.0	0.0	0.0	2007105220.0
000a001c5c	2013	354	3	1	12	1	2.0	0.0	3.0	1.0	7.0	0.0	9.0	1.0	3.0	0.0	0.3329999999999999	1.27	2284.2	1600.0	0.0	2007105220.0
000a001c5c	2012	208	6	2	24	4	3.0	0.0	5.0	1.0	16.0	3.0	12.0	3.0	12.0	1.0	0.3329999999999999	1.61	5714.1	1733.3	1000.0	2007105220.0
000a001c5c	2011	340	6	0	12	0	0.0	0.0	5.0	0.0	7.0	0.0	8.0	0.0	4.0	0.0	0.0	0.62	2269.0	0.0	0.0	2007105220.0
000a001c5c	2010	335	4	1	20	2	0.0	0.0	4.0	0.0	16.0	2.0	14.0	2.0	6.0	0.0	0.25	0.98	2431.2	1650.0	0.0	2007105220.0
000a001c5c	2009	288	5	1	21	1	2.0	0.0	1.0	0.0	18.0	1.0	14.0	1.0	7.0	0.0	0.2	1.06	3347.9	2400.0	0.0	2004110251.0
000a001c5c	2008	203	5	2	21	5	0.0	0.0	7.0	3.0	14.0	2.0	1.0	0.0	18.0	5.0	0.4	2.14	6723.5	0.0	1720.0	2004110251.0
000a001c5c	2007	394	7	2	25	3	0.0	0.0	1.0	0.0	24.0	3.0	9.0	1.0	16.0	2.0	0.286	0.51	2349.0	2400.0	1750.0	2004102251.0
000a001c5c	2006	468	7	0	31	0	0.0	0.0	2.0	0.0	29.0	0.0	11.0	0.0	20.0	0.0	0.0	0.36	1664.0	0.0	0.0	2002103274.0
000a001c5c	2005	306	4	1	24	2	0.0	0.0	4.0	0.0	20.0	2.0	11.0	0.0	13.0	2.0	0.25	1.47	3920.0	0.0	1350.0	2000104232.0
000a001c5c	2004	399	7	1	30	1	0.0	0.0	4.0	0.0	26.0	1.0	17.0	0.0	13.0	1.0	0.143	0.54	2555.0	0.0	1150.0	2000104232.0
000a001c5c	2003	342	3	1	19	2	0.0	0.0	7.0	1.0	12.0	1.0	11.0	2.0	8.0	0.0	0.3329999999999999	1.67	3494.4	1800.0	0.0	1998101532.0
000a001c5c	2002	371	2	2	15	3	0.0	0.0	0.0	0.0	15.0	3.0	2.0	0.0	13.0	3.0	1.0	2.01	2928.0	0.0	1566.7	1998101532.0
000a001c5c	2001	468	2	1	12	1	0.0	0.0	7.0	0.0	5.0	1.0	2.0	0.0	10.0	1.0	0.5	1.25	1916.6	0.0	1600.0	1998101532.0
000a001c5c	2000	489	2	1	9	2	0.0	0.0	3.0	0.0	6.0	2.0	2.0	0.0	7.0	2.0	0.5	1.05	1702.0	0.0	1700.0	1997103420.0
000a001c5c	1998	281	1	1	8	2	3.0	1.0	2.0	0.0	3.0	1.0	6.0	1.0	2.0	1.0	1.0	5.41	4702.7	1600.0	1400.0	1995108739.0
000a000221	2021	528	3	0	10	0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	6.0	0.0	0.0	0.2	278.0	0.0	0.0	2015101262.0
000a000221	2020	671	3	0	10	0	0.0	0.0	1.0	0.0	9.0	0.0	2.0	0.0	8.0	0.0	0.0	0.06	110.0	0.0	0.0	2016105403.0
000a000221	2019	362	3	2	13	2	0.0	0.0	2.0	0.0	11.0	2.0	1.0	0.0	12.0	2.0	0.667	1.18	2180.0	0.0	1475.0	2015101262.0
000a000221	2018	334	8	1	45	1	0.0	0.0	20.0	0.0	25.0	1.0	20.0	0.0	25.0	1.0	0.125	0.5	2487.0	0.0	1200.0	2011105534.0
000a000221	2017	237	15	3	55	3	0.0	0.0	10.0	0.0	45.0	3.0	14.0	1.0	41.0	2.0	0.2	0.5	4639.1	1200.0	1900.0	2011105534.0
000a000221	2016	223	16	4	64	4	0.0	0.0	12.0	0.0	52.0	4.0	21.0	1.0	43.0	3.0	0.25	0.5	4984.3	1400.0	1800.0	2013104498.0
000a000221	2015	171	15	3	63	4	0.0	0.0	12.0	1.0	51.0	3.0	29.0	0.0	34.0	4.0	0.2	0.86	7930.0	0.0	1337.5	2011105959.0
000a000221	2014	187	16	5	73	7	1.0	0.0	14.0	2.0	58.0	5.0	20.0	2.0	48.0	4.0	0.313	0.7	6788.4	1800.0	1375.0	2011110009.0
000a000221	2013	106	23	8	89	9	1.0	0.0	19.0	2.0	69.0	7.0	24.0	4.0	65.0	5.0	0.348	0.9	12437.1	1600.0	1640.0	2008100676.0
000a000221	2012	150	19	5	86	6	0.0	0.0	18.0	0.0	68.0	6.0	33.0	2.0	52.0	4.0	0.263	0.76	8587.4	1300.0	1450.0	2008100676.0
000a000221	2011	195	21	4	85	5	1.0	0.0	21.0	1.0	63.0	4.0	31.0	2.0	53.0	3.0	0.19	0.51	6616.8	1200.0	1433.3	2007100642.0
000a000221	2010	148	26	7	102	10	0.0	0.0	21.0	1.0	81.0	9.0	40.0	2.0	58.0	8.0	0.2689999999999999	0.6	9636.9	1400.0	1637.5	2006106690.0
000a000221	2009	149	21	4	84	6	0.0	0.0	18.0	2.0	66.0	4.0	26.0	2.0	56.0	4.0	0.19	0.71	9359.6	1300.0	1300.0	2005110199.0
