rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		ゴールドスカル	牡6	58.0		川原正一	2:46.4		1-1-1-1	38.7	4.5	3	512	2		保利良平		小橋亮太	120.0
2	1	1		アグネスルコリエ	牝7	55.0		廣瀬航	2:47.1	4.0	3-3-2-2	39.1	19.1	6	507	1		住吉朝男		組）オールザベスト組	33.6
3	2	2		トウシンイーグル	セ12	57.0		大山真吾	2:47.4	1.1/2	6-6-6-3	39.1	24.4	7	475	-3		高馬元紘		佐藤新吾	16.8
4	5	5		ユノートルベル	牝4	55.0		鴨宮祥行	2:47.5	3/4	5-5-5-5	39.3	7.3	4	489	11		田村彰啓		橋本政信	12.0
5	8	12		サンライズアミーゴ	牡5	54.0		石堂響	2:48.1	3.1/2	11-11-11-11	39.1	3.8	2	470	-1		柏原誠路		松岡隆雄	9.6
6	3	3		サージェントバッジ	セ8	57.0		田中学	2:48.1	ハナ	7-7-7-6	39.7	12.4	5	492	-3		橋本忠明		大塚亮一	
7	4	4		オースミマルス	牡7	57.0		小谷周平	2:48.3	1.0	9-10-8-8	39.6	29.5	8	490	3		大石省三		小谷昌吾	
8	7	10		デュアルメジャー	セ8	57.0		吉村智洋	2:48.4	1/2	2-2-3-4	40.4	2.8	1	501	9		飯田良弘		林由真	
9	5	6		エイシンホクトセイ	牡9	57.0		山田雄大	2:48.5	1/2	10-9-10-7	39.8	71.2	11	499	6		土屋洋之		徳永博	
10	7	9		デザートカレー	牝5	53.0		木本直	2:49.1	3.1/2	8-7-8-10	40.4	34.1	9	466	16		坂本和也		（株）Ａｍｂｉｔｉ	
11	8	11		メイショウティグレ	牡7	55.0		笹田知宏	2:49.5	2.1/2	4-4-4-9	41.3	49.5	10	464	5		栗林徹治		組）Ｇ．Ｇ．Ｇ．Ｍホ	
12	6	7		フィールドシャルム	牡7	57.0		井上幹太	2:49.8	1.3/4	12-12-12-12	40.6	103.7	12	495	3		木村健		木村益生	
