waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104025	ナオフラワー			a0483	若杉朝飛	05364	柳澤好美	474	2
2	2	2018101535	ゼンダンツバキ			05091	五十嵐冬	a02e5	小国博行	444	-4
3	3	2018102357	ウーヴァラーラ			05089	宮崎光行	a02a1	安田武広	488	-8
4	4	2016104160	アースヒメ			a01ec	宮平鷹志	a024d	岡島玉一	476	2
5	5	2018109038	ハチノヘタイショウ			05492	阿部龍	05723	川島雅人	472	10
5	6	2018103959	シルヴェラード			05389	岩橋勇二	05630	田中淳司	442	-2
6	7	2018100193	ランスオブソウル			05592	小野楓馬	05055	堂山芳則	456	-2
6	8	2018103341	ロレンツォ			05578	落合玄太	05630	田中淳司	470	-2
7	9	2018104256	ルビースター			05411	桑村真明	05108	桧森邦夫	506	-4
7	10	2018100750	スズロビンソン			00837	井上俊彦	05749	櫻井拓章	490	8
8	11	2018102899	ヴァンヌ			05512	阪野学	00886	田中正二	484	0
8	12	2015103440	ナイトスカイ			05477	黒澤愛斗	05460	佐藤英明	476	-4
