日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/11/12	晴	4	9	5	5	21.2	5	5	56.0	良	1:31.6	0.4	2-2-2	0.0-40.1	40.4	笠松	202147111204	第13回ファンです★	movie.html?race_id=202147111204	05521	藤原幹生	ダ	1400	476	-6	1.4
2021/10/29	晴	5	8	7	7	10.9	3	6	56.0	良	1:32.0	2.8	5-4-4	0.0-38.9	40.6	笠松	202147102905	笠松競馬も木下智史も	movie.html?race_id=202147102905	05521	藤原幹生	ダ	1400	482	7	0.0
2021/10/08	晴	7	9	8	9	8.6	3	5	56.0	良	1:30.7	2.0	3-2-3	0.0-39.0	40.4	笠松	202147100807	サラ系C4組	movie.html?race_id=202147100807	05521	藤原幹生	ダ	1400	475	-1	1.4
2021/09/23	晴	10	9	8	9	6.0	4	2	56.0	良	1:28.8	0.1	1-1-1	0.0-38.8	38.9	笠松	202147092310	爽秋特別	movie.html?race_id=202147092310	05521	藤原幹生	ダ	1400	476	-8	17.4
2021/09/09	晴	11	12	8	11	7.3	3	5	56.0	稍	1:28.7	0.8	3-4-5	0.0-39.5	40.0	笠松	202147090911	キンレンカOP	movie.html?race_id=202147090911	05521	藤原幹生	ダ	1400	484	-7	5.0
2021/01/21		10	0	1	1				56.0							笠松	202147012110	ゴールドジュニア(G)	movie.html?race_id=202147012110	05408	筒井勇介	ダ	1600	計不		0.0
2021/01/07	雪	8	6	6	6	7.9	5	2	56.0	良	1:30.3	0.6	6-6-5	0.0-41.1	40.2	笠松	202147010708	若松特別	movie.html?race_id=202147010708	05521	藤原幹生	ダ	1400	491	-7	17.4
2020/12/30	晴	10	5	3	3	2.6	2	5	55.0	良	1:31.2	1.7	5-4-4	0.0-38.5	39.5	笠松	202047123010	カサブランカ特別	movie.html?race_id=202047123010	05521	藤原幹生	ダ	1400	498	8	3.1
2020/11/22	晴	1	15	2	2	19.9	7	9	55.0	良	1:40.9	1.2	9-7	37.0-37.0	37.5	東京	202005050601	2歳未勝利	202005050601	01140	横山和生	ダ	1600	490	-2	0.0
2020/11/01	晴	1	15	2	2	4.5	2	6	55.0	良	1:50.5	1.2	13-14-10-7	30.6-39.0	39.1	福島	202003030201	2歳未勝利	202003030201	01140	横山和生	ダ	1700	492	4	0.0
2020/08/22	晴	2	8	3	3	3.4	2	2	54.0	良	1:50.1	3.1	8-8-2-2	30.4-38.5	41.2	札幌	202001020302	2歳未勝利	202001020302	01140	横山和生	ダ	1700	488	2	200.0
2020/08/08	曇	1	8	4	4	15.8	5	2	54.0	良	1:50.2	1.2	8-7-3-2	29.9-40.6	41.3	札幌	202001010501	2歳未勝利	202001010501	01140	横山和生	ダ	1700	486	-10	200.0
2020/06/28	曇	6	16	2	4	127.0	16	6	51.0	不	1:28.2	2.6	12-11	36.0-37.1	37.8	東京	202005030806	2歳新馬	202005030806	01177	小林凌大	ダ	1400	496	0	0.0
