日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/05/01	曇	6	8	5	5	1.5	1	4	56.0	不	1:36.2	1.4	7-7-3-5	0.0-37.9	38.8	金沢	202246050106	ひさし君2周年記念	202246050106	05333	堀場裕充	ダ	1500	461	15	5.0
2022/03/13	晴	8	10	1	1	63.1	9	10	56.0	良	2:43.8	6.2	10-10-10-10	38.8-39.1	43.9	中山	202206020608	4歳以上1勝クラス	202206020608	01140	横山和生	ダ	2400	446	12	0.0
2021/12/18	晴	9	18	5	10	129.9	17	18	55.0	良	2:17.4	3.6	9-10-11-14	35.5-36.6	38.9	中京	202107060509	3歳以上1勝クラス	202107060509	01129	菅原隆一	芝	2200	434	-22	0.0
2021/09/22	雨	5	8	2	2	1.1	1	1	56.0	不	1:35.5	-0.2	7-7-6-5	0.0-38.1	37.2	金沢	202146092205	第6回九谷焼ロディ杯	202146092205	05299	吉原寛人	ダ	1500	456	1	34.0
2021/08/15	曇	7	7	4	4	1.1	1	1	56.0	重	1:36.1	-1.7	5-4-5-1	0.0-38.1	37.6	金沢	202146081507	海斗くん1歳のお誕生	202146081507	05299	吉原寛人	ダ	1500	455	3	38.0
2021/08/01		6	0	2	2				56.0							金沢	202146080106	いずみちゃんかれんち	202146080106	05299	吉原寛人	ダ	1500	計不		0.0
2021/07/20	晴	4	7	7	7	1.4	1	1	56.0	良	1:36.8	-1.7	3-3-1-1	0.0-39.6	39.5	金沢	202146072004	3歳A　3	202146072004	05299	吉原寛人	ダ	1500	452	12	33.0
2021/06/13	晴	1	14	8	13	15.7	8	11	56.0	良	1:29.1	1.1	7-8-8	28.8-35.2	35.7	札幌	202101010201	3歳未勝利	202101010201	01157	鮫島克駿	芝	1500	440	0	0.0
2021/05/01	曇	3	15	7	12	10.7	6	11	56.0	重	1:55.4	2.1	6-6-5-5	35.3-39.0	40.5	新潟	202104010703	3歳未勝利	202104010703	01157	鮫島克駿	ダ	1800	440	-6	0.0
2021/03/14	晴	5	16	4	8	17.5	8	10	56.0	稍	1:35.3	1.1	10-4	35.6-35.3	36.1	阪神	202109011005	3歳未勝利	202109011005	01157	鮫島克駿	芝	1600	446	2	0.0
2021/02/14	晴	5	13	8	12	7.1	4	2	56.0	良	1:49.4	0.2	7-7-5-5	37.5-35.6	35.4	小倉	202110020205	3歳未勝利	202110020205	01157	鮫島克駿	芝	1800	444	2	200.0
2021/01/23	雨	2	10	7	8	5.2	3	3	56.0	稍	2:03.1	0.7	1-1-1-1	35.8-36.7	37.4	小倉	202110010302	3歳未勝利	202110010302	01157	鮫島克駿	芝	2000	442	-6	130.0
2020/10/25	晴	5	18	6	12	87.5	8	6	55.0	良	1:51.5	1.6	2-1	36.2-35.0	36.6	京都	202008040605	2歳新馬	202008040605	01154	松若風馬	芝	1800	448	0	0.0
