waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018105487	テンノリュウギ	牡3	56.0	01163	坂井	01172	新谷	514	-8
2	2	2018105843	メイショウソウゴン	牡3	56.0	01091	丹内	01041	藤沢則	466	-2
3	3	2018101181	ヨリクンロード	牡3	54.0	01181	秋山稔	01168	上村	504	2
4	4	2018106100	ニースバローズ	牝3	51.0	01185	小沢	01086	斎藤誠	406	4
5	5	2018104311	ガレア	牡3	53.0	01192	横山琉	00408	田中清	468	4
6	6	2018106501	ウォーターボンボン	牡3	56.0	01144	菱田	01066	岡田	466	2
7	7	2018100857	クリノハーベスト	牡3	52.0	01187	永島	01135	高橋康	486	-6
7	8	2018101932	ショウネンジダイ	牡3	56.0	01140	横山和	01164	安田翔	466	-2
8	9	2018103702	アトラスエース	牡3	56.0	01109	黛	01031	伊藤伸	492	6
8	10	2018102030	オーホンブリック	牡3	56.0	01166	川又	01130	吉村	498	-2
