rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	4		ホワイトロッジ	牝3	54.0		川田将雅	1:08.7		5-5	34.8	5.6	2	418	-4		藤岡健一		ゴドルフィン	510.0
2	5	9		オウケンラブキセキ	牝3	54.0		北村友一	1:08.8	1/2	3-2	35.3	3.8	1	476	2		安田隆行		福井明	200.0
3	1	1		シゲルフォボス	牡3	56.0		酒井学	1:08.8	クビ	1-1	35.6	11.7	6	476	-2		大橋勇樹		森中蕃	130.0
4	5	10		マカロンパフェ	牝3	54.0		松山弘平	1:08.9	3/4	4-4	35.2	6.2	3	492	-8		河内洋		社台レースホース	77.0
5	7	14		ゼットグローリ	牝3	53.0		富田暁	1:09.0	クビ	17-16	34.0	12.4	7	444	0		池添兼雄		フォーレスト	51.0
6	4	8		ディープレーン	牝3	54.0		小崎綾也	1:09.0	クビ	11-8	34.6	189.7	17	424	-10		小崎憲		ニッシンホールディングス	
7	3	5		スリーコーズクライ	牡3	56.0		幸英明	1:09.0	ハナ	13-13	34.5	13.6	8	456	-6		吉村圭司		永井商事	
8	2	3		ナオミエキスプレス	牝3	54.0		浜中俊	1:09.0	アタマ	9-11	34.7	27.3	11	420	-6		池添学		塩澤正樹	
9	3	6		ウインヴェルメリオ	牝3	54.0		国分優作	1:09.1	クビ	6-5	35.1	9.2	4	482	-6		飯田雄三		ウイン	
10	7	13		メイショウホルス	牡3	56.0		城戸義政	1:09.2	3/4	13-11	34.7	161.6	16	490	-4		本田優		松本好雄	
11	8	17		ブライティアフジ	牝3	54.0		長岡禎仁	1:09.3	1/2	7-5	35.2	104.7	15	464	-4		羽月友彦		小林昌志	
12	6	12		ワンダースアダーオ	牝3	54.0		松若風馬	1:09.3	クビ	11-13	34.9	24.1	9	444	-4		森田直行		山本能成	
13	4	7		タツオウカケンラン	牝3	54.0		秋山真一	1:09.3	ハナ	2-2	36.0	90.4	14	440	8		鮫島一歩		鈴木高幸	
14	1	2		ブロックチェーン	牝3	54.0		藤岡康太	1:09.4	3/4	7-8	35.3	30.6	12	434	-2		藤岡健一		ニットー商事	
15	6	11		レッドエーデル	牝3	54.0		川須栄彦	1:09.4	ハナ	13-16	34.9	25.3	10	442	6		斉藤崇史		東京ホースレーシング	
16	8	16		ジャストポケット	牝3	54.0		田中健	1:09.4	ハナ	9-8	35.2	10.0	5	506	10		松下武士		ターフ・スポート	
17	8	18		ゴーゴーワイザー	牝3	54.0		国分恭介	1:09.5	アタマ	18-18	34.3	304.9	18	422	-12		大根田裕		上山牧	
18	7	15		フレックル	牝3	54.0		鮫島克駿	1:09.6	1/2	16-13	34.8	58.9	13	416	-6		坂口智康		今村明浩	
