waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018102004	カズノオジョウ	牝3	54.0	00733	吉田豊	01076	小笠	468	6
1	2	2018106431	キャラクターピース	牝3	54.0	01029	武士沢	01167	稲垣	460	16
2	3	2018100378	ディアナグラン	牝3	54.0	01157	鮫島駿	01038	手塚	500	-4
2	4	2018106206	ミーティアカフェ	牝3	54.0	00641	柴田善	01165	和田勇	468	4
3	5	2018101728	マイヨアポア	牝3	51.0	01183	小林脩	01114	和田郎	462	4
3	6	2018104661	アスターセレステ	牡3	53.0	01191	松本	01039	中竹	478	0
4	7	2018106800	クエストフォーラヴ	牝3	54.0	01152	小崎	01098	野中	434	12
4	8	2018103602	ラインプリンス	牡3	56.0	01122	三浦	01094	水野	474	-4
5	9	2018104185	ショウナンガニアン	牡3	56.0	01014	福永	01105	須貝	440	0
5	10	2018106087	ジュエルシーカー	牝3	54.0	01150	石川	01027	田村	418	4
6	11	2018105065	ハクビ	牝3	54.0	01115	浜中	01117	高野	494	28
6	12	2018100488	ピエナセイラ	牝3	54.0	01179	菅原明	01095	荒川	482	22
7	13	2018105380	ロジプリン	牝3	54.0	00422	内田博	01079	古賀慎	414	-4
7	14	2018105444	レインボークラウド	牝3	51.0	01188	永野	01166	石坂	474	22
7	15	2018104757	ジュノー	牡3	56.0	01126	松山	01002	音無	524	0
8	16	2018103125	モラトリアム	牝3	54.0	00732	幸	01072	河内	450	10
8	17	2018100624	ブラックパンサー	牡3	56.0	05386	戸崎圭	01028	西園	494	6
8	18	2018110151	コスモキルカス	牡3	54.0	01118	宮崎	01093	松永康	464	18
