rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		ケンブリッジウィズ	牝3	54.0		藤田弘治	1:38.5		1-1-1-1	39.7	1.4	1	421	2		金田一昌		中西宏彰	27.0
2	8	10		カズノマックイーン	牡3	56.0		青柳正義	1:39.7	6.0	2-4-3-2	40.5	3.9	2	493	-8		鈴木正也		鈴木可一	6.2
3	3	3		アクティヴローズ	牝3	54.0		堀場裕充	1:39.8	1/2	8-8-8-4	39.5	8.8	3	435	9		加藤和義		東邦男	3.2
4	5	5		ビバーチェランラン	牝3	54.0		吉田晃浩	1:40.9	5.0	3-1-2-2	41.8	32.2	5	452	0		佐藤茂		堀江貞幸	2.4
5	8	9		ピエールサンデー	牝3	54.0		畑中信司	1:41.5	3.0	3-6-5-5	42.0	35.8	6	399	1		吉井敏雄		山崎留男	1.6
6	1	1		スイセー	牡3	56.0		松戸政也	1:41.7	1.0	10-10-10-10	40.0	48.9	7	483	3		田嶋弘幸		村田滋	
7	7	7		ケイコクノビジン	牝3	54.0		柴田勇真	1:41.9	1.0	3-5-5-7	42.5	103.6	10	403	3		高橋俊之		村瀬正	
8	4	4		ミスターバトルマン	牡3	56.0		栗原大河	1:42.0	クビ	9-8-9-9	41.5	102.5	9	451	0		菅原欣也		（同）ＪＰＮ技研	
9	7	8		ロクヨンハート	セ3	56.0		葛山晃平	1:42.5	2.1/2	6-7-7-8	42.9	69.6	8	435	-1		佐藤茂		田中竜雄	
10	2	2		アンクルロイヤル	牡3	53.0		兼子千央	1:42.9	2.0	6-3-4-6	43.8	11.2	4	484	-3		中川雅之		岩崎僖澄	
