rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	6		クリアサウンド	牝3	54.0		鮫島克駿	1:21.7		2-2	34.5	2.4	1	490	6		杉山晴紀		杉山忠国	760.0
2	1	2		バルトリ	牝3	53.0		団野大成	1:22.0	2.0	7-7	34.4	8.9	4	458	0		藤沢和雄		ゴドルフィン	300.0
3	5	10		コミカライズ	牝3	52.0		藤田菜七	1:22.1	クビ	1-1	35.1	22.0	6	462	6		和田勇介		吉田照哉	190.0
4	6	12		マサノアッレーグラ	牝5	55.0		西村淳也	1:22.3	1.1/4	3-3	34.9	12.0	5	506	2		大竹正博		中村時子	110.0
5	1	1		ロードシャムロック	牡3	56.0		津村明秀	1:22.3	アタマ	3-3	34.9	3.4	2	498	4		中内田充		ロードホースクラブ	76.0
6	2	3		クィーンビー	牝7	55.0		古川吉洋	1:22.4	クビ	12-11	34.5	372.8	17	508	-4		松永康利		和田牧場	
7	8	16		ヴィルトゥース	牝5	55.0		吉田隼人	1:22.4	クビ	6-6	34.9	5.8	3	416	4		石坂正		サンデーレーシング	
8	3	5		タイドオーバー	牝5	52.0		秋山稔樹	1:22.4	アタマ	15-15	34.3	193.2	13	450	-6		勢司和浩		ビッグレッドファーム	
9	5	9		マロリン	牝4	54.0		菊沢一樹	1:22.5	クビ	7-7	34.8	50.1	9	492	2		武市康男		吉田安寛	
10	7	13		ノストラダムス	牡5	57.0		藤岡康太	1:22.5	1/2	17-17	34.1	36.1	8	508	8		鈴木孝志		岡浩二	
11	4	8		ロイヤルヴィザージ	牝4	52.0		泉谷楓真	1:22.7	3/4	7-7	35.1	22.9	7	474	0		飯田祐史		社台レースホース	
12	8	18		ブラックヒューマー	牝3	53.0		斎藤新	1:22.7	クビ	10-11	34.9	157.0	12	480	4		千田輝彦		ゴドルフィン	
13	6	11		アークフリゲート	牝3	54.0		川須栄彦	1:23.1	2.1/2	13-13	35.1	82.0	10	414	-8		渡辺薫彦		野田善己	
14	2	4		ソフィアバローズ	牝3	54.0		荻野極	1:23.2	クビ	15-15	35.1	147.5	11	418	-8		角田晃一		猪熊広次	
15	7	15		スリリングドリーム	牝3	54.0		野中悠太	1:23.5	1.3/4	13-13	35.5	602.3	18	462	0		小野次郎		サラブレッドクラブ・ラフィアン	
16	8	17		アンクルテイオウ	牡4	57.0		太宰啓介	1:23.6	3/4	10-7	35.9	208.4	14	486	0		高橋亮		塚本能交	
17	7	14		エーティーメジャー	牡3	56.0		川島信二	1:24.1	3.0	3-3	36.7	290.5	15	490	2		湯窪幸雄		荒木徹	
18	4	7		シーサンプーター	牝3	53.0		亀田温心	1:24.1	クビ	18-18	35.0	352.4	16	450	-12		加藤和宏		小原準一郎	
