日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/24	晴	10	12	7	9	2.7	1	3	56.0	不	1:15.1	1.1	3-2-2	36.8-37.2	38.3	船橋	202243032410	駿風スプリント	movie.html?race_id=202243032410	05524	笹川翼	ダ	1200	464	2	67.5
2022/02/15	晴	10	11	1	1	11.9	4	3	56.5	不	1:13.5	0.1	1-1-1	35.1-38.3	38.4	船橋	202243021510	松戸スプリント	movie.html?race_id=202243021510	05452	澤田龍哉	ダ	1200	462	3	67.5
2022/01/11	小雨	10	12	7	10	7.2	2	1	56.5	重	1:14.4	0.0	6-4-3	34.7-39.7	38.9	船橋	202243011110	酒々井スプリント	movie.html?race_id=202243011110	05524	笹川翼	ダ	1200	459	-1	240.0
2021/09/27	晴	11	10	8	10	7.6	4	1	55.0	良	1:14.6	-0.1	5-3-2	35.4-39.2	38.9	船橋	202143092711	キンモクセイスプリン	movie.html?race_id=202143092711	05452	澤田龍哉	ダ	1200	460	-5	240.0
2021/09/03	雨	9	12	2	2	4.4	2	2	55.0	不	1:14.2	0.4	5-5-5	35.7-38.1	37.9	船橋	202143090309	チューベローズスプリ	movie.html?race_id=202143090309	05524	笹川翼	ダ	1200	465	2	60.0
2021/08/13	雨	8	12	3	3	16.9	5	8	55.0	重	1:14.6	0.8	6-7-6	35.2-38.6	38.6	船橋	202143081308	ほおずきスプリント	movie.html?race_id=202143081308	05452	澤田龍哉	ダ	1200	463	-3	0.0
2021/07/19	晴	9	12	7	9	6.7	3	3	55.0	良	1:14.3	2.0	2-2-2	35.1-37.2	39.1	船橋	202143071909	オパールスプリント	movie.html?race_id=202143071909	05452	澤田龍哉	ダ	1200	466	5	37.5
2021/06/24	晴	10	12	5	6	18.5	7	2	54.0	稍	1:14.6	1.1	2-2-2	35.3-38.2	39.0	船橋	202143062410	ドレミスプリント	movie.html?race_id=202143062410	05452	澤田龍哉	ダ	1200	461	5	96.0
2021/05/26	晴	2	12	5	5	8.5	4	2	56.0	良	0:54.5	1.1	6-6	28.5-36.6	37.3	川崎	202145052602	ブレッザ賞	movie.html?race_id=202145052602	05452	澤田龍哉	ダ	900	456	-6	72.0
2021/05/05	曇	5	12	6	8	34.5	9	2	56.0	稍	1:15.0	0.2	6-3-3	36.1-38.7	38.7	船橋	202143050505	あやめ賞	movie.html?race_id=202143050505	05590	藤本現暉	ダ	1200	462	6	88.0
2021/04/07	晴	8	12	7	10	70.8	10	7	56.0	稍	1:14.8	2.8	7-7-6	34.3-37.7	39.2	船橋	202143040708	クロッカススプリント	movie.html?race_id=202143040708	05524	笹川翼	ダ	1200	456	0	0.0
2021/03/18	晴	9	12	2	2	66.0	10	8	56.0	良	1:15.5	1.8	9-9-9	34.6-39.1	38.7	船橋	202143031809	弥生スプリント	movie.html?race_id=202143031809	05524	笹川翼	ダ	1200	456	5	0.0
2021/02/08	曇	4	12	8	11	7.9	3	1	56.5	良	1:15.6	-0.1	8-6-4	36.8-38.8	38.6	船橋	202143020804	3歳二　三	movie.html?race_id=202143020804	05524	笹川翼	ダ	1200	451	-5	180.0
2021/01/11	曇	4	6	5	5	2.7	2	3	56.5	良	1:37.9	0.3	2-2-2-2	33.3-38.5	38.7	船橋	202143011104	3歳三　四	movie.html?race_id=202143011104	05524	笹川翼	ダ	1500	456	-8	45.0
2020/12/22	晴	1	12	8	12	18.4	7	6	55.0	良	1:31.7	0.8	8-8-7-6	38.5-38.9	38.7	浦和	202042122201	2歳二	movie.html?race_id=202042122201	05524	笹川翼	ダ	1400	464	-1	0.0
2020/11/30	晴	1	9	3	3	6.0	2	8	55.0	良	1:17.5	2.5	4-4-4	37.2-37.8	39.6	船橋	202043113001	2歳三	movie.html?race_id=202043113001	05524	笹川翼	ダ	1200	465	15	0.0
2020/08/04	晴	5	8	4	4	3.8	3	4	54.0	良	1:16.5	1.3	2-2-2	35.4-39.8	40.7	船橋	202043080405	2歳二	movie.html?race_id=202043080405	05524	笹川翼	ダ	1200	450	-1	33.0
2020/07/22	曇	4	7	6	6	9.2	4	2	54.0	稍	1:02.4	0.0	5-5	35.7-38.4	37.9	船橋	202043072204	リアトリスデビュー(新馬)	movie.html?race_id=202043072204	05524	笹川翼	ダ	1000	451	0	108.0
