	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201209010101	ダ	右	1200	小雨	重	10:01	3歳未勝利		2012-2-25	1	阪神	1	3歳未勝利	牝[指](馬齢)	16	460	2	16	150	2	4	230	5	12.0	140	1.0	2-8	1430.0	8.0	4-16	1780	7	4-16	600	8	12-16	350	1	4-12	690	9	16=>4	3330	14	4-12-16	2600	7	16=>4=>12	16410	39			16(5,9)4,10(8,12,14)(3,7)11(2,6)15-1 13	16,9(4,5,10)(8,12)(3,14)7(2,11,15)6-1 13	12.5 - 11.3 - 12.0 - 12.4 - 11.7 - 12.4	12.5 - 23.8 - 35.8 - 48.2 - 59.9 - 72.3 (35.8-36.5)
201209010102	ダ	右	1800	小雨	重	10:30	3歳未勝利		2012-2-25	1	阪神	1	3歳未勝利	[指](馬齢)	3	350	2	3	170	3	12	130	2	11.0	180	4.0	2-7	410.0	1.0	3-12	550	2	3-12	270	2	3-11	540	6	11-12	360	5	3=>12	1140	3	3-11-12	1450	3	3=>12=>11	6330	15	3,6,11(1,4,15)7(2,8,9)(14,13)12-5-10	3,6(1,4,11)15(2,8,7)(9,13)(12,14)-5-10	(*3,6)11(1,4)15(2,9)(8,13)(7,12)14,5-10	(*3,6)11,4(2,15,9)(1,12)8(7,5)(13,14)10	12.8 - 11.3 - 13.5 - 13.1 - 13.0 - 12.6 - 12.7 - 12.2 - 12.6	12.8 - 24.1 - 37.6 - 50.7 - 63.7 - 76.3 - 89.0 - 101.2 - 113.8 (37.6-37.5)
201209010103	ダ	右	1400	小雨	重	11:00	3歳未勝利		2012-2-25	1	阪神	1	3歳未勝利	(混)[指](馬齢)	4	240	1	4	120	1	8	210	6	15.0	170	2.0	2-4	710.0	4.0	4-8	1110	4	4-8	500	5	4-15	350	2	8-15	690	10	4=>8	1590	5	4-8-15	2180	8	4=>8=>15	10000	26			15,16,4,9(2,10,13)8-5,7(3,6)-12,14,11=1	15,16(4,9)(2,10,13)8,5,6,7,3-12-11,14=1	12.3 - 10.7 - 11.9 - 12.5 - 12.6 - 12.3 - 13.1	12.3 - 23.0 - 34.9 - 47.4 - 60.0 - 72.3 - 85.4 (34.9-38.0)
201209010104	障		2970	小雨	良  ダート	11:30	障害4歳以上未勝利		2012-2-25	1	阪神	1	障害4歳以上未勝利	(混)(定量)	4	320	2	4	140	2	9	120	1	3.0	160	3.0	4-7	540.0	1.0	4-9	520	1	4-9	230	1	3-4	340	4	3-9	240	2	4=>9	1020	1	3-4-9	740	1	4=>9=>3	2720	2	4(10,7)3,5(9,12)8-6-1,11=2	(*4,7)3(10,5)(9,12)8-(6,1)-11=2	4,3,10,7,9,5,12,8,1=6=11-2	4-3-10(9,7)5,12,1,8=11=2=6		
201209010105	芝	右	2000	小雨	良	12:20	3歳新馬		2012-2-25	1	阪神	1	3歳新馬	(混)[指](馬齢)	9	1620	7	9	300	7	13	170	2	1.0	140	1.0	5-7	1450.0	7.0	9-13	3740	15	9-13	1,270	17	1-9	820	9	1-13	350	1	9=>13	9470	37	1-9-13	3460	7	9=>13=>1	36270	103	(*4,9)-(2,10)15(1,5)13,8(3,11,14)7(6,12)	4,9,2,10(1,5,15)13(3,8)14(7,11)(6,12)	(*4,9)15(2,12)10(1,13)5(3,7,8)14(6,11)	(4,*9,15)(2,12)10,13,1,5,8(3,7)(11,14)-6	13.0 - 11.8 - 13.3 - 13.3 - 13.0 - 12.1 - 12.1 - 12.0 - 11.9 - 12.7	13.0 - 24.8 - 38.1 - 51.4 - 64.4 - 76.5 - 88.6 - 100.6 - 112.5 - 125.2 (38.1-36.6)
201209010106	ダ	右	1200	小雨	重	12:50	3歳500万下		2012-2-25	1	阪神	1	3歳500万下	(混)[指](馬齢)	1	290	2	1	140	1	11	450	5	7.0	730	9.0	1-6	1680.0	7.0	1-11	2000	6	1-11	780	5	1-7	1,460	13	7-11	4,560	45	1=>11	2940	7	1-7-11	15410	43	1=>11=>7	58500	150			1(8,9)(4,16)(3,2,13)(11,15)(6,14)(5,12,7,10)	1(8,9)4(2,13,16)(3,11,15)(6,14)(5,7,10)-12	12.2 - 10.9 - 11.6 - 12.0 - 12.2 - 13.0	12.2 - 23.1 - 34.7 - 46.7 - 58.9 - 71.9 (34.7-37.2)
201209010107	ダ	右	1800	曇	重	13:20	4歳以上500万下		2012-2-25	1	阪神	1	4歳以上500万下	(混)[指](定量)	9	470	3	9	180	3	10	170	2	6.0	210	5.0	7-8	300.0	1.0	9-10	1010	3	9-10	420	5	6-9	590	9	6-10	570	7	9=>10	2330	11	6-9-10	2150	7	9=>10=>6	13100	46	6(9,10)-(3,4)7,1,8-(2,11)=5	6,9,10,3(4,7)1,8-11,2=5	(*6,9)10,8(3,4,7)(1,11)=2=5	(*6,9,10)(4,8)(7,11)3,1-2=5	13.1 - 11.1 - 13.4 - 13.2 - 12.3 - 12.1 - 12.2 - 11.7 - 12.8	13.1 - 24.2 - 37.6 - 50.8 - 63.1 - 75.2 - 87.4 - 99.1 - 111.9 (37.6-36.7)
201209010108	ダ	右	1400	曇	重	13:50	4歳以上500万下		2012-2-25	1	阪神	1	4歳以上500万下	[指](定量)	12	270	1	12	140	2	1	140	1	16.0	3,780	15.0	1-6	310.0	1.0	1-12	400	1	1-12	220	1	12-16	9,200	58	1-16	7,850	56	12=>1	790	2	1-12-16	26680	61	12=>1=>16	76230	197			(*4,6)12(2,16)(5,13)(8,11)10,7,3,14,1-15,9	(4,*6)(12,16)2(13,11)5(8,10,7)14,3,1(9,15)	12.4 - 11.2 - 11.8 - 12.1 - 12.1 - 11.9 - 12.8	12.4 - 23.6 - 35.4 - 47.5 - 59.6 - 71.5 - 84.3 (35.4-36.8)
201209010109	芝	右	2000	曇	良	14:25	千里山特別 		2012-2-25	1	阪神	1	4歳以上1000万下	(混)[指](定量)	4	720	3	4	250	3	6	180	2	11.0	820	10.0	4-5	390.0	1.0	4-6	1950	6	4-6	660	6	4-11	4,570	45	6-11	3,230	32	4=>6	4300	13	4-6-11	26270	69	4=>6=>11	131050	331	11,13-(2,7)(1,5,12)(4,6)(3,8)10,9	11,13-(2,7)(1,5,12)(4,6)-(3,8)-(9,10)	11,13,7(2,1)5(4,12)(3,6)8-(9,10)	11(2,13,1)5(4,12)(3,6)(9,10)(8,7)	12.7 - 11.4 - 12.4 - 12.5 - 12.1 - 12.0 - 12.3 - 12.3 - 12.0 - 13.2	12.7 - 24.1 - 36.5 - 49.0 - 61.1 - 73.1 - 85.4 - 97.7 - 109.7 - 122.9 (36.5-37.5)
201209010110	芝	右	2400	曇	良	15:01	御堂筋ステークス 		2012-2-25	1	阪神	1	4歳以上1600万下	(混)[指](定量)	8	910	3	8	250	6	4	950	8	2.0	110	1.0	4-6	3100.0	10.0	4-8	16640	24	4-8	3,360	26	2-8	320	4	2-4	1,350	18	8=>4	33060	47	2-4-8	6800	23	8=>4=>2	91270	206	6,8-4,13(2,7)(3,11,12)(1,10)(9,5)	6,8-4,13(2,7)-(3,11)12,5(1,9,10)	(*6,8)-7(4,13)5,2(11,12)3-(1,9,10)	6-8(4,7)5(2,13)12(3,11)(1,10)9	12.9 - 12.5 - 13.7 - 13.3 - 13.2 - 12.4 - 12.1 - 11.9 - 11.9 - 12.2 - 11.3 - 12.6	12.9 - 25.4 - 39.1 - 52.4 - 65.6 - 78.0 - 90.1 - 102.0 - 113.9 - 126.1 - 137.4 - 150.0 (39.1-36.1)
