	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201201010101	芝	右	1500	晴	良	09:55	2歳未勝利		2012-7-21	1	札幌	1	2歳未勝利	(混)[指](馬齢)	8	170	1	8.0	110	1.0	10.0	880.0	9.0	9.0	190	3.0	7-8	400.0	1.0	8-10	3770	10	8-10	1,090	15	8-9	260	2	9-10	1,970	21	8=>10	5170	19	8-9-10	4850	17	8=>10=>9	25580	81		(*5,10)(4,7)8(3,9)-2,1-6	(*5,10)(4,7)(8,9)-(3,2)1 6	(*5,10)7,4(8,9)-3(1,2) 6	6.8 - 11.2 - 11.3 - 12.2 - 12.3 - 12.0 - 11.8 - 12.4	6.8 - 18.0 - 29.3 - 41.5 - 53.8 - 65.8 - 77.6 - 90.0 (29.3-36.2)
201201010102	ダ	右	1000	晴	良	10:20	3歳未勝利		2012-7-21	1	札幌	1	3歳未勝利	(混)[指](馬齢)	12	200	1	12.0	120	1.0	7.0	140.0	2.0	11.0	160	3.0	6-8	260.0	1.0	7-12	350	1	7-12	170	1	11-12	230	2	7-11	320	4	12=>7	630	1	7-11-12	640	1	12=>7=>11	2160	1			(*7,11)12(2,3)(9,10)6(1,8)-5,4	7(11,12)3(6,10)2,9,8-1,5-4	12.6 - 10.9 - 11.7 - 11.6 - 12.3	12.6 - 23.5 - 35.2 - 46.8 - 59.1 (35.2-35.6)
201201010103	ダ	右	1700	晴	良	10:50	3歳未勝利		2012-7-21	1	札幌	1	3歳未勝利	牝[指](馬齢)	12	350	2	12.0	130	2.0	4.0	110.0	1.0	8.0	370	7.0	4-8	260.0	1.0	4-12	320	1	4-12	170	1	8-12	1,120	15	4-8	590	6	12=>4	720	2	4-8-12	2720	9	12=>4=>8	11730	33	9,12(5,11)8,7(4,10,13)(2,6)-(1,3)	9,12(5,8)11(4,10,13)7,6,2-(1,3)	(*9,12)8(11,10,13)(4,7,6)-2-(1,3)-5	12(8,6)(10,13)4,7,2(1,3)(9,11)=5	6.9 - 11.1 - 12.4 - 13.0 - 13.2 - 13.0 - 12.9 - 12.2 - 12.8	6.9 - 18.0 - 30.4 - 43.4 - 56.6 - 69.6 - 82.5 - 94.7 - 107.5 (30.4-37.9)
201201010104	芝	右	2000	晴	良	11:20	3歳未勝利		2012-7-21	1	札幌	1	3歳未勝利	[指](馬齢)	7	370	2	7.0	170	2.0	8.0	220.0	4.0	11.0	3,290	14.0	5-5	1060.0	4.0	7-8	1260	5	7-8	520	5	7-11	6,720	50	8-11	13,250	63	7=>8	2280	8	7-8-11	43040	91	7=>8=>11	142200	324	1,3,10,13(11,8,9)14-7,6,12(2,5)-4	1,3-10(11,13)8(9,14)7(2,6,12)5,4	(*1,3)-10(11,8)14(9,7,6)(2,13)(5,12)-4	(*1,3)-(11,10)8(7,14)9,6,2,12,5,4-13	12.6 - 11.1 - 11.6 - 11.9 - 12.0 - 12.4 - 12.5 - 12.1 - 12.1 - 12.2	12.6 - 23.7 - 35.3 - 47.2 - 59.2 - 71.6 - 84.1 - 96.2 - 108.3 - 120.5 (35.3-36.4)
201201010105	芝	右	1500	晴	良	11:50	2歳新馬		2012-7-21	1	札幌	1	2歳新馬	(混)[指](馬齢)	8	290	1	8.0	140	1.0	5.0	290.0	7.0	10.0	210	4.0	5-7	830.0	4.0	5-8	1590	7	5-8	650	8	8-10	400	3	5-10	980	23	8=>5	2650	10	5-8-10	3500	16	8=>5=>10	14410	38		1,3(6,10)(2,4)8(5,7)-9	1(3,6)(2,4,10)(5,8)-7,9	1(3,8)2,6(5,4,10)(7,9)	7.0 - 11.8 - 11.8 - 12.6 - 12.3 - 12.1 - 12.2 - 12.0	7.0 - 18.8 - 30.6 - 43.2 - 55.5 - 67.6 - 79.8 - 91.8 (30.6-36.3)
201201010106	ダ	右	1700	晴	良	12:40	3歳未勝利		2012-7-21	1	札幌	1	3歳未勝利	[指](馬齢)	6	210	1	6.0	120	1.0	10.0	290.0	6.0	5.0	200	3.0	5-7	320.0	1.0	6-10	1510	5	6-10	650	6	5-6	390	3	5-10	1,580	21	6=>10	2220	8	5-6-10	3250	11	6=>10=>5	13850	42	3,6,11-(1,7)(2,4,10,12)5-9,8	3,6,11(1,7)10(2,4)(5,12)-9-8	3,6,11(7,10)(9,4,5,12)(2,8)1	6,3,11(7,10)9,5(4,8)12,2=1	6.9 - 11.1 - 12.4 - 13.0 - 12.6 - 12.9 - 13.0 - 13.0 - 13.4	6.9 - 18.0 - 30.4 - 43.4 - 56.0 - 68.9 - 81.9 - 94.9 - 108.3 (30.4-39.4)
201201010107	ダ	右	1000	晴	良	13:10	3歳以上500万下		2012-7-21	1	札幌	1	3歳以上500万下	[指](定量)	10	150	1	10.0	110	1.0	3.0	180.0	3.0	7.0	110	2.0	3-7	980.0	2.0	3-10	980	2	3-10	300	3	7-10	140	1	3-7	290	2	10=>3	1290	3	3-7-10	480	1	10=>3=>7	2890	6			(*4,10)(6,7,12)11(1,8)3-5-2,9	4,10(7,12)-(6,11)8,1,3-5-2-9	12.4 - 10.6 - 11.3 - 12.1 - 12.2	12.4 - 23.0 - 34.3 - 46.4 - 58.6 (34.3-35.6)
201201010108	芝	右	1800	晴	良	13:40	3歳以上500万下		2012-7-21	1	札幌	1	3歳以上500万下	牝[指](定量)	13	490	2	13.0	280	4.0	12.0	730.0	10.0	7.0	720	9.0	7-8	1410.0	6.0	12-13	7430	28	12-13	2,610	33	7-13	3,050	38	7-12	6,290	52	13=>12	11530	46	7-12-13	64670	152	13=>12=>7	283250	716	13-(3,4)-(1,8)(2,5,11)-6,14(7,10)12,9	13-(3,4)-(1,8)(2,5,11)(6,14)10,7,12,9	13,4(3,8)(1,11,10)(2,5,14)9(6,7,12)	(*13,4)(8,11)(1,10)(5,14)9,2(3,7,12)6	12.5 - 11.2 - 11.6 - 12.2 - 12.7 - 12.8 - 11.8 - 11.5 - 11.9	12.5 - 23.7 - 35.3 - 47.5 - 60.2 - 73.0 - 84.8 - 96.3 - 108.2 (35.3-35.2)
201201010109	ダ	右	1700	晴	良	14:15	3歳以上500万下		2012-7-21	1	札幌	1	3歳以上500万下	(混)[指](定量)	10	200	1	10.0	120	1.0	13.0	280.0	4.0	9.0	950	11.0	7-8	730.0	3.0	10-13	730	2	10-13	320	2	9-10	1,690	20	9-13	3,520	34	10=>13	1200	2	9-10-13	6870	23	10=>13=>9	18990	55	7(10,12)(1,2,11)5,8,13(4,9)-3-6	7(10,12)(1,11)2,5,8(4,13)9-3-6	(*7,10,12)(2,13)11(1,4)(8,5)(3,9)-6	(*10,13)12(7,4)8,2(11,9,5)3-(1,6)	7.0 - 11.4 - 12.0 - 12.1 - 12.4 - 12.5 - 12.9 - 12.6 - 13.1	7.0 - 18.4 - 30.4 - 42.5 - 54.9 - 67.4 - 80.3 - 92.9 - 106.0 (30.4-38.6)
201201010110	芝	右	2600	晴	良	14:50	STV賞 		2012-7-21	1	札幌	1	3歳以上1000万下	(混)(特指)(定量)	7	6550	7	7.0	2,110	7.0	2.0	210.0	2.0							2-7	9740	17	2-7	3,030	20	6-7	2,900	19	2-6	720	11	7=>2	24690	36	2-6-7	16130	32	7=>2=>6	211050	201	6-4,5(1,2)7-3	6-4,5(1,2)(7,3)	6,4,3(1,2,5)-7	6,4(1,3)2,7 5	13.0 - 11.9 - 12.7 - 12.8 - 13.1 - 13.1 - 13.4 - 13.1 - 12.4 - 11.3 - 11.5 - 11.6 - 12.2	13.0 - 24.9 - 37.6 - 50.4 - 63.5 - 76.6 - 90.0 - 103.1 - 115.5 - 126.8 - 138.3 - 149.9 - 162.1 (37.6-35.3)
