	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
198906010111	芝	右	2000	晴	良	15:30	日刊スポーツ賞金杯	G3	1989-1-5	1	中山	1	4歳以上オープン	(ハンデ)	2	1070	6	2	330	7	7	150	1	5.0	280.0	5.0	2-4	2650	15																							12.4 - 11.1 - 11.9 - 12.1 - 12.1 - 11.4 - 12.4 - 12.4 - 12.3 - 12.6	12.4 - 23.5 - 35.4 - 47.5 - 59.6 - 71.0 - 83.4 - 95.8 - 108.1 - 120.7 (12.4-12.4)
198906010112	ダ	右	1200	晴	良	16:05	4歳以上900万下		1989-1-5	1	中山	1	4歳以上900万下	牝(別定)	10	660	3	10	200	3	1	160	1	13.0	300.0	8.0	1-7	1130	3																							12.2 - 10.7 - 11.4 - 12.3 - 12.8 - 12.9	12.2 - 22.9 - 34.3 - 46.6 - 59.4 - 72.3 (12.2-12.2)
198906010201	ダ	右	1800	曇	稍重	10:00	4歳未勝利		1989-1-13	1	中山	2	4歳未勝利	(抽)(市)(馬齢)	6	430	2	6	150	2	2	260	3	4.0	380.0	5.0	2-6	1720	7																							13.0 - 11.5 - 12.8 - 12.9 - 12.3 - 12.8 - 13.5 - 13.7 - 13.2	13.0 - 24.5 - 37.3 - 50.2 - 62.5 - 75.3 - 88.8 - 102.5 - 115.7 (13.0-13.0)
198906010202	ダ	右	1200	曇	稍重	10:25	4歳未勝利		1989-1-13	1	中山	2	4歳未勝利	(混)(馬齢)	4	400	2	4	140	3	13	120	1	5.0	130.0	2.0	4-8	280	1																							12.2 - 10.9 - 11.1 - 11.9 - 12.8 - 13.7	12.2 - 23.1 - 34.2 - 46.1 - 58.9 - 72.6 (12.2-12.2)
198906010203	ダ	右	1200	曇	稍重	10:50	4歳新馬		1989-1-13	1	中山	2	4歳新馬	(馬齢)	1	400	2	1	120	2	5	210	6	3.0	100.0	1.0	1-5	2430	9																							12.2 - 10.7 - 11.4 - 12.2 - 12.9 - 13.1	12.2 - 22.9 - 34.3 - 46.5 - 59.4 - 72.5 (12.2-12.2)
198906010204	ダ	右	1800	曇	稍重	11:15	4歳以上400万下		1989-1-13	1	中山	2	4歳以上400万下	(別定)	2	830	3	2	200	3	1	120	1	4.0	230.0	5.0	1-2	940	4																							12.9 - 11.8 - 13.0 - 13.0 - 12.1 - 12.3 - 12.6 - 13.6 - 12.9	12.9 - 24.7 - 37.7 - 50.7 - 62.8 - 75.1 - 87.7 - 101.3 - 114.2 (12.9-12.9)
198906010205	障		2700	曇	稍重  ダート	11:40	障害4歳以上未勝利		1989-1-13	1	中山	2	障害4歳以上未勝利	(馬齢)	4	940	3	4	370	3	2	540	4				2-4	5250	11																								
198906010206	ダ	右	1800	曇	稍重	12:40	4歳以上400万下		1989-1-13	1	中山	2	4歳以上400万下	(別定)	4	400	3	4	150	3	1	130	1	2.0	210.0	6.0	1-4	640	1																							13.0 - 11.9 - 13.2 - 12.7 - 12.2 - 12.5 - 12.6 - 13.2 - 13.4	13.0 - 24.9 - 38.1 - 50.8 - 63.0 - 75.5 - 88.1 - 101.3 - 114.7 (13.0-13.0)
198906010207	ダ	右	1800	曇	稍重	13:10	4歳以上400万下		1989-1-13	1	中山	2	4歳以上400万下	(父)(別定)	6	320	2	6	120	1	7	600	8	2.0	170.0	3.0	6-6	3900	11																							12.9 - 11.9 - 12.5 - 12.5 - 12.3 - 12.6 - 12.8 - 13.1 - 13.3	12.9 - 24.8 - 37.3 - 49.8 - 62.1 - 74.7 - 87.5 - 100.6 - 113.9 (12.9-12.9)
198906010208	ダ	右	1800	曇	稍重	13:40	銀杯 		1989-1-13	1	中山	2	4歳以上オープン	[抽](別定)	5	650	2	5	170	2	4	100	1				4-5	260	1																							12.9 - 12.3 - 12.5 - 12.8 - 12.4 - 12.7 - 13.1 - 13.6 - 13.6	12.9 - 25.2 - 37.7 - 50.5 - 62.9 - 75.6 - 88.7 - 102.3 - 115.9 (12.9-12.9)
198906010209	ダ	右	1200	曇	稍重	14:15	4歳以上900万下		1989-1-13	1	中山	2	4歳以上900万下	(別定)	12	650	4	12	200	4	5	230	5	6.0	170.0	2.0	4-7	990	4																							12.2 - 10.5 - 10.9 - 11.8 - 12.7 - 13.3	12.2 - 22.7 - 33.6 - 45.4 - 58.1 - 71.4 (12.2-12.2)
198906010210	芝	右	2000	曇	稍重	14:50	若竹賞 		1989-1-13	1	中山	2	4歳400万下	(混)(馬齢)	8	290	1	8	150	1	11	320	6	10.0	340.0	7.0	6-8	910	2																							12.9 - 11.6 - 13.2 - 13.9 - 13.7 - 12.4 - 12.3 - 11.9 - 12.0 - 12.0	12.9 - 24.5 - 37.7 - 51.6 - 65.3 - 77.7 - 90.0 - 101.9 - 113.9 - 125.9 (12.9-12.9)
198906010211	ダ	右	1800	曇	稍重	15:30	ガーネットステークス 		1989-1-13	1	中山	2	4歳以上オープン	(混)(別定)	7	230	1	7	130	1	5	470	8	11.0	170.0	2.0	4-5	4350	21																							12.6 - 12.0 - 12.8 - 12.7 - 12.2 - 12.2 - 12.5 - 12.4 - 12.1	12.6 - 24.6 - 37.4 - 50.1 - 62.3 - 74.5 - 87.0 - 99.4 - 111.5 (12.6-12.6)
198906010301	ダ	右	1800	曇	稍重	10:00	4歳未勝利		1989-1-20	1	中山	3	4歳未勝利	(馬齢)	7	140	1	7	100	1	3	200	3				3-7	550	3																							12.9 - 11.4 - 12.7 - 13.1 - 13.1 - 13.2 - 13.1 - 13.3 - 13.3	12.9 - 24.3 - 37.0 - 50.1 - 63.2 - 76.4 - 89.5 - 102.8 - 116.1 (12.9-12.9)
198906010302	ダ	右	1200	曇	稍重	10:30	4歳未勝利		1989-1-20	1	中山	3	4歳未勝利	(馬齢)	5	170	1	5	110	1	1	120	2	6.0	160.0	5.0	1-5	320	1																							12.6 - 10.9 - 12.0 - 12.8 - 12.8 - 12.9	12.6 - 23.5 - 35.5 - 48.3 - 61.1 - 74.0 (12.6-12.6)
198906010303	ダ	右	1200	小雨	稍重	11:00	4歳新馬		1989-1-20	1	中山	3	4歳新馬	(父)(馬齢)	1	150	1	1	100	1	8	100	2	6.0	170.0	5.0	1-8	140	1																							12.6 - 11.2 - 11.9 - 12.5 - 12.6 - 13.2	12.6 - 23.8 - 35.7 - 48.2 - 60.8 - 74.0 (12.6-12.6)
198906010304	ダ	右	1200	雨	稍重	11:30	4歳400万下		1989-1-20	1	中山	3	4歳400万下	(馬齢)	5	390	2	5	200	2	6	260	4				5-6	1310	6																							12.6 - 11.0 - 11.6 - 12.6 - 12.9 - 12.6	12.6 - 23.6 - 35.2 - 47.8 - 60.7 - 73.3 (12.6-12.6)
198906010305	障		2700	雨	不良  ダート	12:00	障害4歳以上未勝利		1989-1-20	1	中山	3	障害4歳以上未勝利	(馬齢)	4	140	1	4	110	1	1	210	3				1-4	440	2																								
198906010306	ダ	右	1800	曇	不良	13:00	4歳以上400万下		1989-1-20	1	中山	3	4歳以上400万下	牝(別定)	4	590	3	4	180	3	3	110	1				3-4	480	2																							12.9 - 11.5 - 12.8 - 13.3 - 12.9 - 12.9 - 12.6 - 12.8 - 12.6	12.9 - 24.4 - 37.2 - 50.5 - 63.4 - 76.3 - 88.9 - 101.7 - 114.3 (12.9-12.9)
198906010307	ダ	右	1200	雨	不良	13:35	4歳以上400万下		1989-1-20	1	中山	3	4歳以上400万下	(別定)	2	150	1	2	110	1	3	400	5				2-3	1450	6																							12.5 - 11.2 - 11.6 - 11.9 - 12.9 - 12.9	12.5 - 23.7 - 35.3 - 47.2 - 60.1 - 73.0 (12.5-12.5)
198906010308	ダ	右	1800	雨	不良	14:10	頌春賞 		1989-1-20	1	中山	3	4歳以上900万下	(別定)	6	440	3	6	220	2	2	390	5				2-6	1820	10																							12.9 - 12.1 - 13.2 - 12.9 - 12.4 - 12.3 - 12.1 - 12.4 - 12.4	12.9 - 25.0 - 38.2 - 51.1 - 63.5 - 75.8 - 87.9 - 100.3 - 112.7 (12.9-12.9)
198906010309	芝	右	2500	曇	不良	14:50	迎春ステークス 		1989-1-20	1	中山	3	4歳以上1400万下	(混)(別定)	5	810	5	5	260	3	10	280	5	1.0	430.0	7.0	5-8	1150	4																							7.6 - 11.9 - 13.2 - 12.4 - 12.1 - 12.8 - 13.2 - 13.3 - 12.5 - 13.2 - 13.1 - 12.8 - 12.8	7.6 - 19.5 - 32.7 - 45.1 - 57.2 - 70.0 - 83.2 - 96.5 - 109.0 - 122.2 - 135.3 - 148.1 - 160.9 (7.6-7.6)
198906010310	芝	右	1600	曇	不良	15:30	ニューイヤーS 		1989-1-20	1	中山	3	4歳以上オープン	(混)(別定)	8	260	1	8	130	1	3	270	8	6.0	190.0	3.0	3-8	1560	6																							12.4 - 11.2 - 11.8 - 12.2 - 12.0 - 12.5 - 12.6 - 13.0	12.4 - 23.6 - 35.4 - 47.6 - 59.6 - 72.1 - 84.7 - 97.7 (12.4-12.4)
198906010311	ダ	右	1800	曇	不良	16:05	4歳以上900万下		1989-1-20	1	中山	3	4歳以上900万下	(別定)	1	260	1	1	130	1	6	250	6	3.0	160.0	3.0	1-6	1760	7																							12.9 - 11.9 - 12.9 - 13.3 - 12.8 - 12.6 - 12.8 - 13.2 - 12.9	12.9 - 24.8 - 37.7 - 51.0 - 63.8 - 76.4 - 89.2 - 102.4 - 115.3 (12.9-12.9)
198906010401	ダ	右	1800	曇	稍重	10:00	4歳未勝利		1989-1-14	1	中山	4	4歳未勝利	[抽](馬齢)	8	1100	5	8	420	6	10	220	3	5.0	930.0	8.0	7-8	2400	11																							13.2 - 11.9 - 13.1 - 13.5 - 13.2 - 13.5 - 13.9 - 14.7 - 13.9	13.2 - 25.1 - 38.2 - 51.7 - 64.9 - 78.4 - 92.3 - 107.0 - 120.9 (13.2-13.2)
198906010402	ダ	右	1800	曇	稍重	10:25	4歳未勝利		1989-1-14	1	中山	4	4歳未勝利	牝(馬齢)	5	940	3	5	270	4	14	120	1	3.0	290.0	6.0	4-8	490	1																							13.0 - 11.5 - 12.8 - 12.6 - 12.8 - 13.4 - 13.4 - 13.9 - 13.5	13.0 - 24.5 - 37.3 - 49.9 - 62.7 - 76.1 - 89.5 - 103.4 - 116.9 (13.0-13.0)
198906010403	ダ	右	1800	曇	稍重	10:50	4歳未勝利		1989-1-14	1	中山	4	4歳未勝利	(馬齢)	12	140	1	12	110	1	7	170	3	11.0	260.0	6.0	6-8	230	1																							13.1 - 11.9 - 13.4 - 13.4 - 13.0 - 12.6 - 12.9 - 13.0 - 13.1	13.1 - 25.0 - 38.4 - 51.8 - 64.8 - 77.4 - 90.3 - 103.3 - 116.4 (13.1-13.1)
198906010404	ダ	右	1200	曇	稍重	11:15	4歳未勝利		1989-1-14	1	中山	4	4歳未勝利	(馬齢)	10	420	2	10	180	2	16	230	4	15.0	280.0	5.0	5-8	880	4																							12.2 - 11.1 - 11.6 - 12.4 - 13.2 - 12.9	12.2 - 23.3 - 34.9 - 47.3 - 60.5 - 73.4 (12.2-12.2)
198906010405	ダ	右	1200	曇	稍重	11:40	4歳新馬		1989-1-14	1	中山	4	4歳新馬	牝(馬齢)	7	580	2	7	220	2	1	240	4	4.0	1,360	11.0	1-5	1280	5																							12.3 - 10.6 - 11.4 - 12.5 - 13.1 - 13.5	12.3 - 22.9 - 34.3 - 46.8 - 59.9 - 73.4 (12.3-12.3)
198906010406	芝	右	1600	曇	良	12:40	4歳新馬		1989-1-14	1	中山	4	4歳新馬	(馬齢)	4	150	1	4	110	1	3	210	4	5.0	120	2.0	3-4	1340	4																							12.6 - 11.0 - 12.2 - 12.7 - 12.2 - 12.4 - 12.0 - 12.7	12.6 - 23.6 - 35.8 - 48.5 - 60.7 - 73.1 - 85.1 - 97.8 (12.6-12.6)
198906010407	芝	右	1600	曇	良	13:10	4歳新馬		1989-1-14	1	中山	4	4歳新馬	(馬齢)	4	1630	7	4	350	7	2	220	3	5.0	330	6.0	2-4	3410	14																							12.9 - 11.5 - 11.7 - 12.3 - 12.1 - 12.4 - 12.0 - 12.9	12.9 - 24.4 - 36.1 - 48.4 - 60.5 - 72.9 - 84.9 - 97.8 (12.9-12.9)
198906010408	ダ	右	1800	曇	稍重	13:40	4歳以上400万下		1989-1-14	1	中山	4	4歳以上400万下	(別定)	13	720	5	13	210	5	10	150	2	14.0	170	3.0	6-8	460	1																							13.0 - 12.1 - 12.8 - 12.8 - 12.2 - 12.5 - 13.1 - 13.0 - 13.0	13.0 - 25.1 - 37.9 - 50.7 - 62.9 - 75.4 - 88.5 - 101.5 - 114.5 (13.0-13.0)
198906010409	ダ	右	1200	曇	稍重	14:15	朱竹賞 		1989-1-14	1	中山	4	4歳400万下	(馬齢)	1	260	2	1	110	2	8	110	1	3.0	150	4.0	1-8	280	1																							12.3 - 11.0 - 11.2 - 12.0 - 12.9 - 13.0	12.3 - 23.3 - 34.5 - 46.5 - 59.4 - 72.4 (12.3-12.3)
198906010501	ダ	右	1800	曇	良	10:00	4歳新馬		1989-1-15	1	中山	5	4歳新馬	(馬齢)	3	1610	4	3	400	5	5	160	2				3-5	1930	7																							12.8 - 12.0 - 13.4 - 13.5 - 12.6 - 12.4 - 13.1 - 14.0 - 14.0	12.8 - 24.8 - 38.2 - 51.7 - 64.3 - 76.7 - 89.8 - 103.8 - 117.8 (12.8-12.8)
198906010502	ダ	右	1800	曇	良	10:25	4歳未勝利		1989-1-15	1	中山	5	4歳未勝利	(馬齢)	11	250	1	11	120	1	10	180	4	3.0	140	2.0	6-7	400	1																							12.8 - 11.9 - 13.0 - 13.2 - 13.2 - 13.0 - 13.0 - 13.3 - 14.1	12.8 - 24.7 - 37.7 - 50.9 - 64.1 - 77.1 - 90.1 - 103.4 - 117.5 (12.8-12.8)
198906010503	ダ	右	1200	曇	良	10:50	4歳未勝利		1989-1-15	1	中山	5	4歳未勝利	牝(馬齢)	9	510	2	9	160	2	16	250	6	15.0	140	1.0	5-8	610	2																							12.3 - 10.7 - 11.4 - 12.7 - 13.2 - 13.8	12.3 - 23.0 - 34.4 - 47.1 - 60.3 - 74.1 (12.3-12.3)
198906010504	ダ	右	1200	曇	良	11:15	4歳新馬		1989-1-15	1	中山	5	4歳新馬	(混)(馬齢)	4	1270	5	4	270	5	8	740	7	3.0	130	1.0	4-8	28470	26																							12.3 - 10.6 - 11.7 - 12.3 - 13.6 - 13.7	12.3 - 22.9 - 34.6 - 46.9 - 60.5 - 74.2 (12.3-12.3)
198906010505	障		2700	曇	良  ダート	11:40	障害4歳以上未勝利		1989-1-15	1	中山	5	障害4歳以上未勝利	(馬齢)	7	180	1	7	100	1	8	110	2	4.0	120	3.0	7-8	210	1																								
198906010506	ダ	右	1800	曇	良	12:40	4歳400万下		1989-1-15	1	中山	5	4歳400万下	(混)(馬齢)	8	590	2	8	150	3	6	220	6	9.0	110	1.0	6-8	930	4																							12.8 - 11.8 - 12.5 - 12.7 - 12.4 - 12.4 - 13.2 - 13.9 - 14.4	12.8 - 24.6 - 37.1 - 49.8 - 62.2 - 74.6 - 87.8 - 101.7 - 116.1 (12.8-12.8)
198906010507	ダ	右	1200	曇	良	13:10	4歳以上400万下		1989-1-15	1	中山	5	4歳以上400万下	(別定)	6	780	2	6	170	3	3	110	1	12.0	170	2.0	3-5	470	2																							12.3 - 11.0 - 11.5 - 12.3 - 12.9 - 13.4	12.3 - 23.3 - 34.8 - 47.1 - 60.0 - 73.4 (12.3-12.3)
198906010508	ダ	右	1800	曇	良	13:40	4歳以上400万下		1989-1-15	1	中山	5	4歳以上400万下	牝(別定)	6	150	1	6	120	1	11	150	2	13.0	180	5.0	3-6	540	1																							12.7 - 11.7 - 13.1 - 13.0 - 12.8 - 12.8 - 12.7 - 13.2 - 13.2	12.7 - 24.4 - 37.5 - 50.5 - 63.3 - 76.1 - 88.8 - 102.0 - 115.2 (12.7-12.7)
198906010509	ダ	右	1800	曇	良	14:15	初茜賞 		1989-1-15	1	中山	5	4歳以上900万下	牝(別定)	10	680	4	10	250	6	8	160	1	2.0	260	7.0	6-7	910	2																							12.7 - 12.1 - 13.3 - 12.9 - 12.8 - 12.8 - 12.3 - 12.9 - 12.9	12.7 - 24.8 - 38.1 - 51.0 - 63.8 - 76.6 - 88.9 - 101.8 - 114.7 (12.7-12.7)
198906010601	ダ	右	1800	晴	良	10:00	4歳以上300万下		1989-1-16	1	中山	6	4歳以上300万下	[抽](別定)	6	710	3	6	130	3	7	100	1	1.0	130	2.0	4-5	360	1																							13.0 - 12.0 - 13.3 - 13.5 - 13.0 - 12.9 - 13.8 - 14.1 - 13.7	13.0 - 25.0 - 38.3 - 51.8 - 64.8 - 77.7 - 91.5 - 105.6 - 119.3 (13.0-13.0)
198906010602	ダ	右	1800	晴	良	10:25	4歳未勝利		1989-1-16	1	中山	6	4歳未勝利	(父)(馬齢)	10	170	1	10	110	1	6	490	8	8.0	160	2.0	5-7	640	3																							13.0 - 11.6 - 13.4 - 12.9 - 12.9 - 13.2 - 13.3 - 13.5 - 14.3	13.0 - 24.6 - 38.0 - 50.9 - 63.8 - 77.0 - 90.3 - 103.8 - 118.1 (13.0-13.0)
198906010603	ダ	右	1200	晴	良	10:50	4歳未勝利		1989-1-16	1	中山	6	4歳未勝利	(馬齢)	15	330	1	15	150	2	1	160	3	6.0	170	5.0	1-8	700	3																							12.6 - 10.7 - 11.9 - 13.0 - 13.1 - 13.3	12.6 - 23.3 - 35.2 - 48.2 - 61.3 - 74.6 (12.6-12.6)
198906010604	ダ	右	1200	晴	良	11:15	4歳新馬		1989-1-16	1	中山	6	4歳新馬	(馬齢)	2	140	1	2	110	2	8	110	1	6.0	240	7.0	2-8	180	1																							12.5 - 10.9 - 11.6 - 12.8 - 13.2 - 12.9	12.5 - 23.4 - 35.0 - 47.8 - 61.0 - 73.9 (12.5-12.5)
198906010605	障		3200	晴	良  ダート	11:40	障害4歳以上オープン		1989-1-16	1	中山	6	障害4歳以上オープン	(別定)	1	400	3	1	340	4	2	900	5				1-2	3570	13																								
198906010606	ダ	右	1200	晴	良	12:40	4歳以上400万下		1989-1-16	1	中山	6	4歳以上400万下	(混)(別定)	9	2080	7	9	400	7	4	110	1	5.0	140	2.0	4-8	740	3																							12.5 - 11.0 - 11.5 - 12.2 - 12.7 - 13.2	12.5 - 23.5 - 35.0 - 47.2 - 59.9 - 73.1 (12.5-12.5)
198906010607	ダ	右	1800	晴	良	13:10	4歳以上400万下		1989-1-16	1	中山	6	4歳以上400万下	(別定)	9	470	3	9	190	3	10	170	2	11.0	300	6.0	6-6	990	4																							13.1 - 11.7 - 12.7 - 12.8 - 12.5 - 12.5 - 13.2 - 13.3 - 13.4	13.1 - 24.8 - 37.5 - 50.3 - 62.8 - 75.3 - 88.5 - 101.8 - 115.2 (13.1-13.1)
198906010608	ダ	右	1800	晴	良	13:40	呉竹賞 		1989-1-16	1	中山	6	4歳400万下	牝(馬齢)	7	130	1	7	100	1	1	220	3				1-7	450	2																							12.5 - 12.2 - 14.0 - 13.7 - 12.6 - 12.6 - 13.4 - 13.3 - 13.5	12.5 - 24.7 - 38.7 - 52.4 - 65.0 - 77.6 - 91.0 - 104.3 - 117.8 (12.5-12.5)
198906010609	ダ	右	1200	晴	良	14:15	4歳以上400万下		1989-1-16	1	中山	6	4歳以上400万下	(混)(別定)	3	200	1	3	120	1	5	290	7	7.0	340	8.0	3-5	1640	7																							12.6 - 10.7 - 11.6 - 12.3 - 12.9 - 13.4	12.6 - 23.3 - 34.9 - 47.2 - 60.1 - 73.5 (12.6-12.6)
198906010610	芝	右	2500	晴	良	14:50	初春賞 		1989-1-16	1	中山	6	4歳以上900万下	(ハンデ)	12	1580	9	12	470	8	5	430	6	14.0	2,250	15.0	3-6	5540	20																							7.1 - 11.8 - 11.8 - 12.2 - 13.1 - 13.4 - 13.8 - 12.8 - 11.9 - 12.6 - 12.5 - 11.6 - 12.1	7.1 - 18.9 - 30.7 - 42.9 - 56.0 - 69.4 - 83.2 - 96.0 - 107.9 - 120.5 - 133.0 - 144.6 - 156.7 (7.1-7.1)
198906010611	芝	右	1600	晴	良	15:30	初富士ステークス 		1989-1-16	1	中山	6	4歳以上1400万下	(混)(別定)	10	7270	15	10	1,850	15	15	450	7	1.0	230	2.0	6-8	8670	28																							12.9 - 11.0 - 11.8 - 11.6 - 11.8 - 11.9 - 11.7 - 12.5	12.9 - 23.9 - 35.7 - 47.3 - 59.1 - 71.0 - 82.7 - 95.2 (12.9-12.9)
198906010612	ダ	右	1800	晴	良	16:05	4歳以上900万下		1989-1-16	1	中山	6	4歳以上900万下	(別定)	8	540	2	8	200	3	10	220	4	4.0	370	8.0	6-7	650	2																							12.8 - 11.4 - 13.0 - 13.5 - 13.0 - 13.0 - 13.2 - 13.2 - 12.7	12.8 - 24.2 - 37.2 - 50.7 - 63.7 - 76.7 - 89.9 - 103.1 - 115.8 (12.8-12.8)
198906010701	ダ	右	1200	晴	重	10:00	4歳未勝利		1989-1-21	1	中山	7	4歳未勝利	(馬齢)	4	190	1	4	110	1	1	130	2	7.0	350	6.0	1-4	310	1																							12.2 - 10.6 - 11.2 - 12.3 - 12.8 - 13.7	12.2 - 22.8 - 34.0 - 46.3 - 59.1 - 72.8 (12.2-12.2)
198906010702	芝	右	1400	晴	重	10:25	4歳未勝利		1989-1-21	1	中山	7	4歳未勝利	(抽)(馬齢)	3	700	5	3	200	5	4	130	2	8.0	130	1.0	3-4	1100	7																							12.4 - 11.1 - 11.6 - 12.6 - 13.0 - 12.8 - 13.2	12.4 - 23.5 - 35.1 - 47.7 - 60.7 - 73.5 - 86.7 (12.4-12.4)
198906010703	ダ	右	1200	晴	重	10:50	4歳新馬		1989-1-21	1	中山	7	4歳新馬	牝(馬齢)	7	120	1	7	100	1	5	120	2	6.0	130	3.0	5-7	270	1																							12.2 - 10.9 - 11.5 - 12.4 - 12.7 - 12.6	12.2 - 23.1 - 34.6 - 47.0 - 59.7 - 72.3 (12.2-12.2)
