	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198903020204	芝	右	1800	晴	良	11:15	4歳未勝利		1989-10-29	2	福島	2	4歳未勝利	牝(馬齢)	7	630	3	7	180	3	3	300	7	3-5	630	1																							12.5 - 11.4 - 11.8 - 13.0 - 12.5 - 12.2 - 12.7 - 12.5 - 12.6	12.5 - 23.9 - 35.7 - 48.7 - 61.2 - 73.4 - 86.1 - 98.6 - 111.2 (12.5-12.5)	4.0	140	1.0
198903020205	ダ	右	1000	晴	良	11:40	4歳未勝利		1989-10-29	2	福島	2	4歳未勝利	(馬齢)	10	500	4	10	240	5	7	450	8	6-7	520	2																							12.6 - 11.3 - 12.4 - 12.7 - 12.3	12.6 - 23.9 - 36.3 - 49.0 - 61.3 (12.6-12.6)	12.0	240	4.0
198903020206	芝	右	2000	晴	良	12:05	4歳未勝利		1989-10-29	2	福島	2	4歳未勝利	(馬齢)	9	410	2	9	160	1	14	230	6	6-8	1080	5																							12.8 - 11.3 - 11.5 - 12.5 - 13.3 - 12.6 - 12.7 - 12.8 - 12.8 - 12.3	12.8 - 24.1 - 35.6 - 48.1 - 61.4 - 74.0 - 86.7 - 99.5 - 112.3 - 124.6 (12.8-12.8)	5.0	200	3.0
198903020207	芝	右	1200	晴	良	13:05	4歳未勝利		1989-10-29	2	福島	2	4歳未勝利	(馬齢)	4	2850	6	4	520	9	2	110	1	2-3	420	2																							12.4 - 11.0 - 11.7 - 12.4 - 12.7 - 12.4	12.4 - 23.4 - 35.1 - 47.5 - 60.2 - 72.6 (12.4-12.4)	10.0	900	12.0
198903020208	芝	右	1800	晴	良	13:35	4歳未勝利		1989-10-29	2	福島	2	4歳未勝利	(混)(馬齢)	12	1470	6	12	350	6	3	230	3	3-7	1960	10																							12.6 - 11.4 - 12.0 - 12.8 - 12.4 - 12.3 - 12.6 - 12.4 - 12.8	12.6 - 24.0 - 36.0 - 48.8 - 61.2 - 73.5 - 86.1 - 98.5 - 111.3 (12.6-12.6)	7.0	760	9.0
198903020209	芝	右	1200	晴	良	14:05	久慈川特別 		1989-10-29	2	福島	2	4歳以上400万下	(別定)	1	150	1	1	100	1	8	200	6	1-8	690	4																							12.4 - 10.9 - 11.4 - 11.9 - 12.5 - 11.7	12.4 - 23.3 - 34.7 - 46.6 - 59.1 - 70.8 (12.4-12.4)	3.0	180	4.0
198903020210	芝	右	2000	晴	良	14:40	相馬特別 		1989-10-29	2	福島	2	4歳以上400万下	牝(別定)	8	790	5	8	260	3	9	800	12	6-7	2500	16																							12.5 - 10.9 - 11.7 - 13.0 - 13.7 - 12.7 - 12.0 - 12.0 - 12.7 - 12.3	12.5 - 23.4 - 35.1 - 48.1 - 61.8 - 74.5 - 86.5 - 98.5 - 111.2 - 123.5 (12.5-12.5)	7.0	680	11.0
198903020301	芝	右	1000	晴	良	10:00	3歳未勝利		1989-11-4	2	福島	3	3歳未勝利	[抽](馬齢)	3	680	4	3	300	4	1	250	3	1-3	1860	8																							13.1 - 11.4 - 12.0 - 12.5 - 12.4	13.1 - 24.5 - 36.5 - 49.0 - 61.4 (13.1-13.1)			
198903020302	芝	右	1200	晴	良	10:25	4歳以上オープン		1989-11-4	2	福島	3	4歳以上オープン	[抽](別定)	6	420	3	6	180	2	1	220	4	1-6	1620	7																							12.7 - 11.0 - 11.6 - 12.2 - 12.7 - 12.6	12.7 - 23.7 - 35.3 - 47.5 - 60.2 - 72.8 (12.7-12.7)	5.0	1,050	9.0
198903020303	芝	右	1000	晴	良	10:50	3歳未勝利		1989-11-4	2	福島	3	3歳未勝利	(馬齢)	8	220	2	8	120	2	2	170	3	2-8	810	5																							13.1 - 11.3 - 11.5 - 12.0 - 11.7	13.1 - 24.4 - 35.9 - 47.9 - 59.6 (13.1-13.1)	1.0	220	4.0
198903020304	芝	右	1800	晴	良	11:15	4歳未勝利		1989-11-4	2	福島	3	4歳未勝利	(馬齢)	14	490	3	14	150	2	8	100	1	5-8	490	2																							12.9 - 11.6 - 11.9 - 12.7 - 12.5 - 12.5 - 12.2 - 12.4 - 11.9	12.9 - 24.5 - 36.4 - 49.1 - 61.6 - 74.1 - 86.3 - 98.7 - 110.6 (12.9-12.9)	10.0	160	3.0
198903020305	ダ	右	1700	晴	良	11:40	4歳未勝利		1989-11-4	2	福島	3	4歳未勝利	(馬齢)	12	570	3	12	190	4	10	130	1	7-8	870	3																							7.2 - 11.1 - 12.0 - 12.7 - 13.0 - 12.7 - 13.4 - 14.0 - 13.7	7.2 - 18.3 - 30.3 - 43.0 - 56.0 - 68.7 - 82.1 - 96.1 - 109.8 (7.2-7.2)	1.0	350	7.0
198903020306	芝	右	1800	晴	良	12:05	4歳未勝利		1989-11-4	2	福島	3	4歳未勝利	(馬齢)	8	570	3	8	160	4	1	120	1	1-5	830	3																							12.5 - 11.5 - 12.4 - 12.9 - 12.1 - 12.1 - 12.2 - 12.9 - 11.9	12.5 - 24.0 - 36.4 - 49.3 - 61.4 - 73.5 - 85.7 - 98.6 - 110.5 (12.5-12.5)	6.0	120	2.0
198903020307	芝	右	1800	晴	良	13:05	4歳未勝利		1989-11-4	2	福島	3	4歳未勝利	(馬齢)	9	980	5	9	360	6	8	280	5	5-6	1230	5																							12.8 - 11.9 - 12.0 - 13.3 - 12.7 - 12.3 - 12.4 - 12.8 - 12.0	12.8 - 24.7 - 36.7 - 50.0 - 62.7 - 75.0 - 87.4 - 100.2 - 112.2 (12.8-12.8)	12.0	160	1.0
198903020308	芝	右	1200	晴	良	13:35	4歳未勝利		1989-11-4	2	福島	3	4歳未勝利	牝(馬齢)	9	300	2	9	170	2	10	170	3	6-6	900	2																							12.6 - 10.7 - 11.3 - 12.2 - 12.9 - 12.3	12.6 - 23.3 - 34.6 - 46.8 - 59.7 - 72.0 (12.6-12.6)	14.0	530	9.0
198903020309	ダ	右	1700	晴	良	14:05	原町特別 		1989-11-4	2	福島	3	4歳以上400万下	(別定)	6	640	4	6	240	4	5	360	7	5-6	4200	14																							7.1 - 11.1 - 11.7 - 12.3 - 12.9 - 12.8 - 13.5 - 13.8 - 13.4	7.1 - 18.2 - 29.9 - 42.2 - 55.1 - 67.9 - 81.4 - 95.2 - 108.6 (7.1-7.1)	7.0	540	8.0
198903020310	芝	右	1800	晴	良	14:40	会津特別 		1989-11-4	2	福島	3	4歳以上400万下	(別定)	6	530	2	6	220	4	9	320	5	6-8	1630	8																							13.0 - 12.0 - 12.2 - 12.7 - 12.5 - 12.0 - 12.0 - 12.0 - 12.3	13.0 - 25.0 - 37.2 - 49.9 - 62.4 - 74.4 - 86.4 - 98.4 - 110.7 (13.0-13.0)	1.0	210	3.0
198903020311	芝	右	2600	晴	良	15:15	みちのく特別 		1989-11-4	2	福島	3	4歳以上900万下	(ハンデ)	4	220	1	4	140	1	2	210	4	2-4	430	1																							13.0 - 11.3 - 11.8 - 12.5 - 12.2 - 13.0 - 13.0 - 13.7 - 13.0 - 12.7 - 12.9 - 12.3 - 12.4	13.0 - 24.3 - 36.1 - 48.6 - 60.8 - 73.8 - 86.8 - 100.5 - 113.5 - 126.2 - 139.1 - 151.4 - 163.8 (13.0-13.0)			
198903020312	芝	右	1200	晴	良	15:50	4歳未勝利		1989-11-4	2	福島	3	4歳未勝利	牝(馬齢)	3	1350	6	3	370	7	11	200	3	3-7	2990	12																							12.4 - 11.0 - 11.3 - 12.3 - 12.4 - 12.5	12.4 - 23.4 - 34.7 - 47.0 - 59.4 - 71.9 (12.4-12.4)	9.0	200	2.0
198903020401	芝	右	1000	曇	良	10:00	3歳300万下		1989-11-5	2	福島	4	3歳300万下	[抽](馬齢)	5	920	5	5	460	5	2	250	3	2-5	1880	9																							12.9 - 11.2 - 11.8 - 12.3 - 12.6	12.9 - 24.1 - 35.9 - 48.2 - 60.8 (12.9-12.9)			
198903020402	芝	右	1200	曇	良	10:25	3歳新馬		1989-11-5	2	福島	4	3歳新馬	(混)(馬齢)	6	260	1	6	170	3	2	140	1	2-6	660	5																							12.3 - 11.3 - 11.5 - 12.0 - 12.1 - 11.9	12.3 - 23.6 - 35.1 - 47.1 - 59.2 - 71.1 (12.3-12.3)			
198903020403	ダ	右	1000	曇	良	10:50	4歳未勝利		1989-11-5	2	福島	4	4歳未勝利	(馬齢)	3	170	1	3	140	2	7	130	1	3-6	400	2																							12.6 - 11.0 - 11.7 - 12.1 - 13.1	12.6 - 23.6 - 35.3 - 47.4 - 60.5 (12.6-12.6)	4.0	410	10.0
198903020404	ダ	右	1700	曇	良	11:15	4歳未勝利		1989-11-5	2	福島	4	4歳未勝利	牝(馬齢)	11	360	2	11	150	1	12	1,220	11	8-8	13390	28																							7.4 - 11.0 - 11.9 - 13.1 - 13.4 - 12.9 - 13.1 - 13.3 - 12.8	7.4 - 18.4 - 30.3 - 43.4 - 56.8 - 69.7 - 82.8 - 96.1 - 108.9 (7.4-7.4)	3.0	260	5.0
198903020405	芝	右	1800	曇	良	11:40	4歳未勝利		1989-11-5	2	福島	4	4歳未勝利	(馬齢)	12	320	1	12	140	1	11	270	5	7-7	1600	9																							12.9 - 11.6 - 12.5 - 13.4 - 12.3 - 12.1 - 12.3 - 12.4 - 12.5	12.9 - 24.5 - 37.0 - 50.4 - 62.7 - 74.8 - 87.1 - 99.5 - 112.0 (12.9-12.9)	2.0	180	4.0
198903020406	芝	右	1200	曇	良	12:05	4歳未勝利		1989-11-5	2	福島	4	4歳未勝利	(混)(馬齢)	11	730	5	11	240	5	7	190	3	5-7	1780	10																							12.4 - 11.2 - 11.4 - 11.9 - 12.3 - 12.5	12.4 - 23.6 - 35.0 - 46.9 - 59.2 - 71.7 (12.4-12.4)	2.0	170	2.0
198903020407	芝	右	1800	曇	良	13:05	4歳未勝利		1989-11-5	2	福島	4	4歳未勝利	(馬齢)	2	360	1	2	160	1	6	270	5	2-4	1280	5																							12.8 - 11.7 - 12.1 - 12.7 - 12.1 - 12.3 - 12.6 - 12.9 - 13.1	12.8 - 24.5 - 36.6 - 49.3 - 61.4 - 73.7 - 86.3 - 99.2 - 112.3 (12.8-12.8)	13.0	240	4.0
198903020408	芝	右	1800	曇	良	13:35	4歳未勝利		1989-11-5	2	福島	4	4歳未勝利	(馬齢)	8	1360	4	8	300	5	7	340	7	5-5	5010	15																							13.0 - 11.5 - 11.7 - 12.9 - 12.4 - 12.4 - 12.8 - 13.1 - 12.5	13.0 - 24.5 - 36.2 - 49.1 - 61.5 - 73.9 - 86.7 - 99.8 - 112.3 (13.0-13.0)	11.0	170	2.0
198903020409	芝	右	2000	晴	良	14:05	奥只見特別 		1989-11-5	2	福島	4	4歳以上400万下	(別定)	2	210	1	2	160	1	1	190	2	1-2	460	1																							12.9 - 11.6 - 12.0 - 12.7 - 12.7 - 12.3 - 12.1 - 12.5 - 12.9 - 12.9	12.9 - 24.5 - 36.5 - 49.2 - 61.9 - 74.2 - 86.3 - 98.8 - 111.7 - 124.6 (12.9-12.9)			
198903020410	芝	右	1200	晴	良	14:40	秋元湖特別 		1989-11-5	2	福島	4	4歳以上400万下	(混)(別定)	14	970	6	14	280	6	10	210	3	6-8	2320	13																							12.3 - 10.8 - 11.1 - 12.1 - 12.3 - 12.8	12.3 - 23.1 - 34.2 - 46.3 - 58.6 - 71.4 (12.3-12.3)	8.0	220	4.0
198903020501	芝	右	1000	晴	良	10:00	3歳新馬		1989-11-11	2	福島	5	3歳新馬	(馬齢)	2	120	1	2	100	1	3	110	2	2-3	170	1																							12.6 - 10.9 - 11.3 - 11.9 - 12.2	12.6 - 23.5 - 34.8 - 46.7 - 58.9 (12.6-12.6)			
198903020502	芝	右	1700	晴	良	10:25	3歳未勝利		1989-11-11	2	福島	5	3歳未勝利	(混)(馬齢)	7	170	1	7	110	1	5	240	3	5-7	490	2																							7.1 - 12.1 - 12.8 - 13.8 - 12.9 - 12.6 - 12.1 - 12.2 - 12.3	7.1 - 19.2 - 32.0 - 45.8 - 58.7 - 71.3 - 83.4 - 95.6 - 107.9 (7.1-7.1)			
198903020503	芝	右	1800	晴	良	10:50	4歳未勝利		1989-11-11	2	福島	5	4歳未勝利	牝(馬齢)	12	340	1	12	120	1	7	620	11	5-7	740	3																							12.5 - 11.4 - 11.3 - 12.8 - 12.6 - 12.3 - 12.9 - 13.6 - 12.8	12.5 - 23.9 - 35.2 - 48.0 - 60.6 - 72.9 - 85.8 - 99.4 - 112.2 (12.5-12.5)	1.0	150	2.0
198903020504	ダ	右	1700	晴	重	11:15	4歳未勝利		1989-11-11	2	福島	5	4歳未勝利	(父)(馬齢)	1	310	1	1	130	2	7	110	1	1-6	390	1																							7.3 - 11.4 - 11.6 - 12.7 - 12.8 - 12.5 - 13.1 - 13.4 - 13.0	7.3 - 18.7 - 30.3 - 43.0 - 55.8 - 68.3 - 81.4 - 94.8 - 107.8 (7.3-7.3)	5.0	140	3.0
198903020505	芝	右	1800	晴	良	11:40	4歳未勝利		1989-11-11	2	福島	5	4歳未勝利	(馬齢)	4	510	4	4	140	2	14	150	3	3-8	560	2																							13.0 - 12.0 - 12.4 - 12.5 - 12.1 - 12.5 - 12.4 - 12.6 - 12.4	13.0 - 25.0 - 37.4 - 49.9 - 62.0 - 74.5 - 86.9 - 99.5 - 111.9 (13.0-13.0)	6.0	210	5.0
198903020506	芝	右	1200	晴	良	12:05	4歳未勝利		1989-11-11	2	福島	5	4歳未勝利	(馬齢)	4	440	3	4	210	2	14	270	4	3-8	2300	9																							12.3 - 11.0 - 11.3 - 12.3 - 12.5 - 12.4	12.3 - 23.3 - 34.6 - 46.9 - 59.4 - 71.8 (12.3-12.3)	9.0	700	10.0
198903020507	芝	右	1200	晴	良	13:05	4歳未勝利		1989-11-11	2	福島	5	4歳未勝利	(馬齢)	13	1070	6	13	470	8	14	1,720	14	8-8	27320	33																							12.4 - 10.9 - 11.6 - 12.1 - 12.6 - 12.7	12.4 - 23.3 - 34.9 - 47.0 - 59.6 - 72.3 (12.4-12.4)	9.0	460	7.0
198903020508	芝	右	1800	晴	良	13:35	4歳未勝利		1989-11-11	2	福島	5	4歳未勝利	(馬齢)	10	300	1	10	180	2	4	200	3	3-6	800	2																							12.9 - 11.5 - 12.0 - 13.3 - 12.6 - 12.3 - 12.6 - 12.2 - 12.7	12.9 - 24.4 - 36.4 - 49.7 - 62.3 - 74.6 - 87.2 - 99.4 - 112.1 (12.9-12.9)	7.0	370	7.0
198903020509	芝	右	1800	晴	良	14:05	アラブ王冠 		1989-11-11	2	福島	5	4歳以上オープン	[抽](ハンデ)	14	130	1	14	140	1	13	210	4	7-8	290	1																							12.8 - 11.2 - 12.0 - 12.4 - 12.7 - 12.5 - 12.6 - 12.7 - 12.7	12.8 - 24.0 - 36.0 - 48.4 - 61.1 - 73.6 - 86.2 - 98.9 - 111.6 (12.8-12.8)	7.0	230	6.0
198903020510	ダ	右	1000	晴	稍重	14:40	摺上特別 		1989-11-11	2	福島	5	4歳以上400万下	(別定)	1	340	2	1	120	1	6	140	2	1-5	390	1																							12.4 - 10.9 - 11.6 - 12.5 - 11.8	12.4 - 23.3 - 34.9 - 47.4 - 59.2 (12.4-12.4)	8.0	190	4.0
198903020511	芝	右	1800	曇	良	15:15	伊達特別 		1989-11-11	2	福島	5	4歳以上400万下	(別定)	11	390	1	11	190	1	13	1,670	14	7-8	1360	6																							12.7 - 11.9 - 12.3 - 13.3 - 12.4 - 12.1 - 12.3 - 12.4 - 12.7	12.7 - 24.6 - 36.9 - 50.2 - 62.6 - 74.7 - 87.0 - 99.4 - 112.1 (12.7-12.7)	7.0	850	11.0
198903020512	芝	右	2000	曇	良	15:50	4歳未勝利		1989-11-11	2	福島	5	4歳未勝利	(馬齢)	12	270	1	12	140	1	5	260	6	4-7	1900	8																							12.7 - 11.8 - 12.3 - 12.7 - 12.9 - 12.5 - 12.4 - 12.5 - 12.8 - 12.6	12.7 - 24.5 - 36.8 - 49.5 - 62.4 - 74.9 - 87.3 - 99.8 - 112.6 - 125.2 (12.7-12.7)	8.0	310	7.0
198903020601	芝	右	1200	晴	良	10:00	3歳未勝利		1989-11-12	2	福島	6	3歳未勝利	(馬齢)	1	230	2	1	170	3	3	830	5	1-3	2160	8																							12.6 - 11.1 - 11.6 - 12.2 - 12.9 - 13.2	12.6 - 23.7 - 35.3 - 47.5 - 60.4 - 73.6 (12.6-12.6)			
198903020602	芝	右	1700	晴	良	10:25	3歳オープン		1989-11-12	2	福島	6	3歳オープン	[抽](別定)	2	240	2	2	100	1	3	110	2	2-3	240	1																							7.1 - 11.6 - 12.6 - 13.2 - 12.9 - 12.3 - 12.7 - 13.3 - 12.9	7.1 - 18.7 - 31.3 - 44.5 - 57.4 - 69.7 - 82.4 - 95.7 - 108.6 (7.1-7.1)			
198903020603	芝	右	1700	晴	良	10:50	3歳未勝利		1989-11-12	2	福島	6	3歳未勝利	[抽](馬齢)	6	260	2	6	110	1	2	130	2	2-6	350	1																							7.2 - 11.5 - 12.4 - 13.2 - 12.4 - 12.8 - 13.4 - 13.6 - 13.3	7.2 - 18.7 - 31.1 - 44.3 - 56.7 - 69.5 - 82.9 - 96.5 - 109.8 (7.2-7.2)	5.0	180	5.0
198903020604	芝	右	2000	晴	良	11:15	4歳未勝利		1989-11-12	2	福島	6	4歳未勝利	(馬齢)	11	550	2	11	240	4	3	130	1	3-7	510	3																							12.6 - 10.6 - 11.9 - 12.4 - 13.5 - 12.9 - 12.7 - 12.7 - 12.7 - 13.1	12.6 - 23.2 - 35.1 - 47.5 - 61.0 - 73.9 - 86.6 - 99.3 - 112.0 - 125.1 (12.6-12.6)	6.0	670	11.0
198903020605	ダ	右	1700	晴	稍重	11:40	4歳未勝利		1989-11-12	2	福島	6	4歳未勝利	(混)(馬齢)	2	680	5	2	190	5	6	140	1	2-5	1110	5																							7.2 - 10.9 - 11.2 - 13.4 - 13.8 - 12.9 - 13.5 - 13.8 - 13.3	7.2 - 18.1 - 29.3 - 42.7 - 56.5 - 69.4 - 82.9 - 96.7 - 110.0 (7.2-7.2)	12.0	180	2.0
198903020606	芝	右	1800	晴	良	12:05	4歳未勝利		1989-11-12	2	福島	6	4歳未勝利	(馬齢)	1	200	1	1	140	1	7	230	3	1-5	350	1																							12.7 - 11.6 - 12.3 - 13.0 - 12.4 - 12.7 - 12.9 - 12.9 - 12.4	12.7 - 24.3 - 36.6 - 49.6 - 62.0 - 74.7 - 87.6 - 100.5 - 112.9 (12.7-12.7)	5.0	880	10.0
198903020607	芝	右	1800	晴	良	13:05	4歳未勝利		1989-11-12	2	福島	6	4歳未勝利	(馬齢)	11	370	2	11	150	2	14	150	1	7-8	400	1																							12.6 - 11.4 - 12.0 - 13.0 - 12.9 - 12.8 - 12.8 - 12.9 - 12.4	12.6 - 24.0 - 36.0 - 49.0 - 61.9 - 74.7 - 87.5 - 100.4 - 112.8 (12.6-12.6)	4.0	180	4.0
198903020608	ダ	右	1000	晴	稍重	13:35	4歳未勝利		1989-11-12	2	福島	6	4歳未勝利	牝(馬齢)	11	4200	11	11	680	10	12	270	4	8-8	7980	23																							12.8 - 11.4 - 12.0 - 12.7 - 12.9	12.8 - 24.2 - 36.2 - 48.9 - 61.8 (12.8-12.8)	10.0	890	11.0
198903020609	芝	右	1200	晴	良	14:05	須賀川特別 		1989-11-12	2	福島	6	4歳以上400万下	(別定)	14	720	4	14	300	5	9	270	4	6-8	1900	12																							12.3 - 10.9 - 11.4 - 11.9 - 12.2 - 12.6	12.3 - 23.2 - 34.6 - 46.5 - 58.7 - 71.3 (12.3-12.3)	5.0	1,440	12.0
198903020610	芝	右	2000	曇	良	14:40	霊山特別 		1989-11-12	2	福島	6	4歳以上400万下	(別定)	7	370	2	7	150	3	1	120	1	1-7	720	3																							12.7 - 12.0 - 12.5 - 13.2 - 13.3 - 12.7 - 11.9 - 12.0 - 12.3 - 12.5	12.7 - 24.7 - 37.2 - 50.4 - 63.7 - 76.4 - 88.3 - 100.3 - 112.6 - 125.1 (12.7-12.7)	4.0	200	5.0
198903020611	芝	右	1200	曇	良	15:15	ラジオ福島賞 		1989-11-12	2	福島	6	4歳以上900万下	(混)(別定)	8	560	3	8	170	3	2	130	1	2-6	1040	4																							12.2 - 10.8 - 11.5 - 12.2 - 12.1 - 12.1	12.2 - 23.0 - 34.5 - 46.7 - 58.8 - 70.9 (12.2-12.2)	4.0	240	5.0
198903020701	芝	右	1200	曇	稍重	10:00	3歳300万下		1989-11-18	2	福島	7	3歳300万下	[抽](馬齢)	5	200	1	5	160	2	4	160	3	4-5	260	1																							12.8 - 11.5 - 12.0 - 12.5 - 12.7 - 12.5	12.8 - 24.3 - 36.3 - 48.8 - 61.5 - 74.0 (12.8-12.8)			
198903020702	芝	右	1700	曇	稍重	10:25	3歳新馬		1989-11-18	2	福島	7	3歳新馬	(混)(馬齢)	5	840	5	5	270	5	3	150	1	3-5	930	6																							6.8 - 11.5 - 12.4 - 13.7 - 13.2 - 12.3 - 12.7 - 12.6 - 12.5	6.8 - 18.3 - 30.7 - 44.4 - 57.6 - 69.9 - 82.6 - 95.2 - 107.7 (6.8-6.8)			
198903020703	芝	右	1200	晴	稍重	10:50	3歳未勝利		1989-11-18	2	福島	7	3歳未勝利	[抽](馬齢)	5	1210	4	5	230	4	1	160	2	1-5	2340	9																							12.6 - 11.5 - 11.9 - 12.5 - 13.1 - 12.8	12.6 - 24.1 - 36.0 - 48.5 - 61.6 - 74.4 (12.6-12.6)	8.0	370	7.0
198903020704	ダ	右	1000	晴	重	11:15	4歳未勝利		1989-11-18	2	福島	7	4歳未勝利	(馬齢)	6	620	4	6	120	3	12	120	2	5-8	770	4																							12.5 - 10.9 - 11.9 - 12.1 - 12.6	12.5 - 23.4 - 35.3 - 47.4 - 60.0 (12.5-12.5)	1.0	110	1.0
198903020705	ダ	右	1700	晴	重	11:40	4歳未勝利		1989-11-18	2	福島	7	4歳未勝利	(馬齢)	10	500	2	10	150	2	3	120	1	3-7	370	1																							6.9 - 11.3 - 11.9 - 12.9 - 12.9 - 12.7 - 12.8 - 13.0 - 12.5	6.9 - 18.2 - 30.1 - 43.0 - 55.9 - 68.6 - 81.4 - 94.4 - 106.9 (6.9-6.9)	8.0	210	4.0
198903020706	芝	右	1800	晴	稍重	12:05	4歳未勝利		1989-11-18	2	福島	7	4歳未勝利	(馬齢)	8	180	1	8	120	1	11	250	5	5-7	730	3																							12.9 - 11.5 - 12.3 - 13.0 - 12.4 - 12.5 - 12.4 - 12.5 - 12.6	12.9 - 24.4 - 36.7 - 49.7 - 62.1 - 74.6 - 87.0 - 99.5 - 112.1 (12.9-12.9)	2.0	250	4.0
198903020707	芝	右	1800	晴	良	13:05	4歳未勝利		1989-11-18	2	福島	7	4歳未勝利	(馬齢)	6	340	2	6	150	2	10	190	4	4-6	730	3																							12.9 - 11.9 - 12.4 - 13.0 - 12.7 - 12.2 - 12.6 - 12.7 - 13.3	12.9 - 24.8 - 37.2 - 50.2 - 62.9 - 75.1 - 87.7 - 100.4 - 113.7 (12.9-12.9)	13.0	170	3.0
198903020708	芝	右	2000	晴	良	13:35	4歳未勝利		1989-11-18	2	福島	7	4歳未勝利	(混)(馬齢)	14	210	1	14	130	1	1	590	7	1-8	2780	12																							12.8 - 11.6 - 12.3 - 13.2 - 13.4 - 12.9 - 12.6 - 12.5 - 12.8 - 12.9	12.8 - 24.4 - 36.7 - 49.9 - 63.3 - 76.2 - 88.8 - 101.3 - 114.1 - 127.0 (12.8-12.8)	2.0	1,140	12.0
198903020709	芝	右	2600	晴	良	14:05	蔵王特別 		1989-11-18	2	福島	7	4歳以上400万下	(混)(別定)	9	530	4	9	290	4	2	650	9	2-6	3920	16																							14.0 - 12.3 - 12.8 - 13.5 - 12.1 - 13.0 - 13.1 - 13.0 - 12.5 - 12.4 - 12.3 - 12.4 - 12.9	14.0 - 26.3 - 39.1 - 52.6 - 64.7 - 77.7 - 90.8 - 103.8 - 116.3 - 128.7 - 141.0 - 153.4 - 166.3 (14.0-14.0)	6.0	350	5.0
198903020710	芝	右	1200	晴	良	14:40	浄土平特別 		1989-11-18	2	福島	7	4歳以上400万下	(別定)	8	3610	14	8	850	14	13	280	6	5-8	2190	11																							12.4 - 11.0 - 11.5 - 12.0 - 12.1 - 12.4	12.4 - 23.4 - 34.9 - 46.9 - 59.0 - 71.4 (12.4-12.4)	9.0	190	1.0
198903020711	芝	右	2000	晴	良	15:15	磐梯山特別 		1989-11-18	2	福島	7	4歳以上900万下	(ハンデ)	9	430	2	9	170	1	3	510	9	3-6	1260	5																							12.9 - 11.4 - 11.8 - 13.0 - 13.1 - 12.5 - 12.3 - 12.5 - 12.3 - 12.5	12.9 - 24.3 - 36.1 - 49.1 - 62.2 - 74.7 - 87.0 - 99.5 - 111.8 - 124.3 (12.9-12.9)	14.0	460	8.0
198903020712	芝	右	1200	晴	良	15:50	4歳未勝利		1989-11-18	2	福島	7	4歳未勝利	(馬齢)	11	350	2	11	180	2	10	380	8	6-7	2420	10																							12.2 - 10.5 - 11.5 - 12.1 - 12.6 - 12.5	12.2 - 22.7 - 34.2 - 46.3 - 58.9 - 71.4 (12.2-12.2)	14.0	320	4.0
198903020801	芝	右	1200	晴	良	10:00	3歳未勝利		1989-11-19	2	福島	8	3歳未勝利	(馬齢)	7	3270	7	7	460	7	1	150	2	1-7	5410	16																							12.7 - 11.0 - 11.4 - 12.5 - 12.9 - 12.8	12.7 - 23.7 - 35.1 - 47.6 - 60.5 - 73.3 (12.7-12.7)	6.0	150	3.0
198903020802	芝	右	1800	晴	良	10:25	4歳未勝利		1989-11-19	2	福島	8	4歳未勝利	牝(馬齢)	4	760	3	4	260	5	8	330	6	3-5	6190	21																							12.9 - 11.9 - 12.4 - 13.1 - 12.5 - 12.0 - 12.8 - 13.2 - 13.0	12.9 - 24.8 - 37.2 - 50.3 - 62.8 - 74.8 - 87.6 - 100.8 - 113.8 (12.9-12.9)	1.0	220	2.0
198903020803	ダ	右	1700	晴	重	10:50	4歳未勝利		1989-11-19	2	福島	8	4歳未勝利	(馬齢)	6	1860	7	6	390	8	3	300	5	3-5	6700	18																							7.0 - 11.2 - 11.6 - 12.2 - 13.0 - 12.8 - 13.4 - 13.8 - 13.0	7.0 - 18.2 - 29.8 - 42.0 - 55.0 - 67.8 - 81.2 - 95.0 - 108.0 (7.0-7.0)	2.0	170	2.0
198903020804	芝	右	1800	晴	良	11:15	4歳未勝利		1989-11-19	2	福島	8	4歳未勝利	(馬齢)	6	1470	7	6	510	9	11	1,040	13	4-7	7310	28																							12.8 - 11.9 - 11.7 - 12.5 - 12.4 - 12.7 - 13.4 - 13.4 - 12.8	12.8 - 24.7 - 36.4 - 48.9 - 61.3 - 74.0 - 87.4 - 100.8 - 113.6 (12.8-12.8)	9.0	200	2.0
198903020805	芝	右	1200	晴	良	11:40	4歳未勝利		1989-11-19	2	福島	8	4歳未勝利	(馬齢)	10	1970	9	10	590	9	5	340	6	4-6	1830	7																							12.3 - 11.3 - 11.5 - 12.2 - 12.7 - 12.8	12.3 - 23.6 - 35.1 - 47.3 - 60.0 - 72.8 (12.3-12.3)	9.0	270	4.0
