rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ヴィレッジダンサー	牝7	54.0		林謙佑	1:30.0		4-4-4-1	39.7	17.3	7	483	0		大関吉明		中内晴子	60.0
2	5	6		トウショウプライド	牡10	56.0		石本純也	1:30.8	4.0	8-7-7-3	39.9	22.8	9	510	-7		東原己俊		（株）ボンズ	21.0
3	2	2		セイジーニアス	牡6	56.0		山崎雅由	1:30.9	1/2	6-5-5-4	40.2	3.2	1	489	3		田中譲二		（同）ＪＰＮ技研	12.0
4	8	12		プラチナコード	牡8	56.0		永森大智	1:31.1	1.0	2-2-2-2	41.2	3.9	2	515	-5		雑賀正光		小菅誠	9.0
5	6	8		シーリーヴェール	牡9	56.0		大澤誠志	1:31.4	1.1/2	11-10-9-7	40.1	4.5	3	490	-1		細川忠義		門脇ゆり	6.0
6	6	7		ロジテースト	牡9	56.0		上田将司	1:31.5	1/2	9-9-8-5	40.2	28.4	10	455	-3		宮路洋一		酒井孝敏	
7	5	5		ビービーロンギング	牝7	54.0		西川敏弘	1:31.6	クビ	10-11-11-11	40.0	10.2	4	478	-5		大関吉明		（同）ＪＰＮ技研	
8	8	11		ネイティブゴールド	牡5	56.0		木村直輝	1:32.0	2.0	7-8-10-9	40.5	17.6	8	460	2		細川忠義		門脇ゆり	
9	7	9		グレートヒット	牡7	56.0		岡村卓弥	1:32.0	クビ	5-6-6-6	41.2	13.5	6	482	-1		川野勇馬		（株）ボンズ	
10	1	1		バルダッキーノ	セ6	56.0		嬉勝則	1:33.0	5.0	3-3-3-10	44.3	12.9	5	478	-4		田中譲二		（同）ＪＰＮ技研	
11	7	10		サクラヴァローレ	牡9	52.0		濱尚美	1:34.6	8.0	1-1-1-8	43.2	40.7	11	505	7		平和人		八尋雅彦	
取	4	4		コジョウザン	牡4	55.0		塚本雄大					---		計不			国澤輝幸		西森鶴	
