waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018106677	ノアブラック	セ3	56.0	00641	柴田善	01090	天間	424	0
1	2	2018100231	バーガンディ	牡3	56.0	00689	江田照	01114	和田郎	450	-4
2	3	2018104078	ハムレボ	牡3	56.0	01117	丸田	01038	手塚	506	0
2	4	2018102830	ボーランズテソーロ	牡3	56.0	01077	石橋脩	01127	栗田	424	-10
3	5	2018101548	レゾンデートル	牝3	54.0	01135	杉原	01077	加藤和	434	2
3	6	2018104773	ホットポッド	牡3	56.0	01162	木幡巧	01008	杉浦	424	-14
4	7	2018104699	トロワエスポワール	牡3	53.0	01188	永野	01097	鹿戸	450	-6
4	8	2018105393	エンプレスソウル	牝3	54.0	01127	丸山	00420	宗像	476	-4
5	9	2018104967	ゴランディ	セ3	55.0	01167	木幡育	01169	加藤士	442	0
5	10	2018102144	マイネルパリオート	牡3	56.0	05212	Ｍデムーロ	00412	高橋裕	444	-4
6	11	2018102170	マイネルグロン	牡3	56.0	01009	柴田大	00359	高橋祥	488	-2
6	12	2018101524	ピュアシークレット	牝3	54.0	01134	嶋田	01114	和田郎	442	16
7	13	2018105575	エイムトゥルー	牡3	56.0	01075	田辺	01145	奥村武	524	-2
7	14	2018105217	ゴールドレッグス	セ3	56.0	01158	野中	01150	池上	498	2
8	15	2018105075	プリンニシテヤルノ	牝3	54.0	01122	三浦	00399	国枝	508	10
8	16	2018101549	コパノセイバー	牝3	54.0	05386	戸崎圭	01174	深山	498	-6
