rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ポンエペレ	牝4	54.0		矢野貴之	1:44.5		1-1-2-1	38.5	1.7	1	487	-3		高月賢一		（同）ＪＰＮ技研	160.0
2	4	4		ウインベザント	牡5	56.0		森泰斗	1:44.7	1.1/2	2-2-3-3	38.7	5.3	2	448	-9		新井清重		矢口龍彦	56.0
3	8	10		キーワンダー	牡4	56.0		内田利雄	1:44.9	1.0	9-7-1-2	38.9	8.6	4	453	-8		佐藤厚弘		橋本富夫	32.0
4	6	7		エドノブリザード	牡4	56.0		吉原寛人	1:45.5	3.0	11-11-11-10	38.1	7.7	3	491	9		宇野木博		遠藤喜松	24.0
5	7	9		スナップドラゴン	牝4	54.0		小杉亮	1:46.0	2.1/2	6-6-6-5	39.4	17.4	6	454	1		矢野義幸		石瀬浩三	16.0
6	8	11		エレヴァメンテ	牝4	54.0		増田充宏	1:46.2	1.1/2	10-10-7-6	39.6	26.9	7	427	0		加藤誠一		森本敏正	
7	1	1		ヤマニンシレーナ	牝5	54.0		伊藤裕人	1:46.4	3/4	8-8-10-11	39.6	95.7	9	460	-1		山崎尋美		土井久美子	
8	7	8		ミラクルゲート	牡5	56.0		山崎誠士	1:46.8	2.0	7-9-9-9	40.0	11.3	5	441	4		野口孝		関駿也	
9	6	6		エレガンスヘイロー	牝4	54.0		繁田健一	1:47.0	1.0	5-5-5-4	40.5	100.8	10	474	-7		柘榴浩樹		宮下録司	
10	5	5		ツガノダイヤ	牝4	54.0		岡田大	1:47.8	4.0	3-3-4-7	41.8	119.9	11	469	3		山越光		大塚進	
11	3	3		リュウノマックス	牡4	56.0		川島正太	1:48.7	4.0	4-4-8-8	42.1	46.7	8	475	-1		斉藤敏		蓑島竜一	
