着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	6	7	3.4	2.0	1987103413	牡	4	500.0	-4.0	55.0	115.0	0	4-4-2-2	51.2	540	378	603003	460.0	199008010101
2	8	11	1.9	1.0	1987102421	牡	4	504.0	-2.0	54.0	115.3	2	1-1-1-1	51.6	666	343	478005	180.0	199008010101
3	7	9	7.8	3.0	1987102854	牡	4	498.0	-2.0	55.0	115.4	1/2	4-4-3-3	51.4	568	308	462800	120.0	199008010101
4	1	1	15.8	6.0	1987104482	牡	4	428.0	2.0	55.0	115.7	1.3/4	8-8-6-4	50.7	583	161	802005	69.0	199008010101
5	5	5	17.2	7.0	1987107025	牡	4	514.0	2.0	55.0	117.3	10	9-8-8-8	52.0	655	269	365001	46.0	199008010101
6	2	2	11.7	5.0	1987107122	牡	4	446.0	0.0	55.0	117.5	1.1/2	2-2-4-4	53.3	349	340	371002	0.0	199008010101
7	6	8	111.0	12.0	1987104685	牝	4	416.0	-2.0	53.0	117.7	1	12-11-9-9	51.8	126	354	727000	0.0	199008010101
8	4	4	83.0	11.0	1987104101	牡	4	454.0	2.0	55.0	118.0	1.3/4	9-8-9-11	52.0	657	329	690002	0.0	199008010101
9	7	10	10.9	4.0	1987103409	牡	4	480.0	-12.0	55.0	118.3	1.3/4	3-3-5-6	53.9	367	384	603003	0.0	199008010101
10	5	6	52.9	9.0	1987104228	牡	4	432.0	-2.0	55.0	118.4	1/2	11-11-12-11	52.1	188	195	188800	0.0	199008010101
11	3	3	59.2	10.0	1987104798	牡	4	506.0	0.0	55.0	118.6	1	4-4-9-9	52.7	617	197	485800	0.0	199008010101
12	8	12	34.4	8.0	1987104438	牡	4	470.0	4.0	54.0	118.9	1.3/4	4-7-6-7	54.0	675	338	951005	0.0	199008010101
1	4	6	7.7	3.0	1987100883	牡	4	452.0	6.0	55.0	74.5	0	8-7	48.7	367	395	498001	460.0	199008010102
2	6	11	2.8	1.0	1987104308	牡	4	430.0	-4.0	54.0	74.9	2.1/2	2-2	50.2	666	338	188002	180.0	199008010102
3	6	10	8.8	4.0	1987103396	牡	4	422.0	2.0	55.0	75.0	1/2	2-2	50.3	175	221	131005	120.0	199008010102
4	3	5	18.4	8.0	1987105195	牝	4	456.0	-4.0	53.0	75.2	1.1/4	1-1	50.7	254	324	478009	69.0	199008010102
5	8	15	13.5	6.0	1987102271	牡	4	424.0	0.0	55.0	75.6	2.1/2	6-5	50.6	610	363	377009	46.0	199008010102
6	7	13	14.3	7.0	1987107231	牡	4	416.0	-4.0	55.0	75.6	クビ	2-5	50.8	652	348	585009	0.0	199008010102
7	5	8	3.3	2.0	1987104035	牡	4	446.0	4.0	55.0	75.7	1/2	7-7	50.1	671	108	743009	0.0	199008010102
8	2	2	27.2	9.0	1987104681	牝	4	404.0	-4.0	53.0	76.2	3	12-11	49.9	515	125	485800	0.0	199008010102
9	7	12	11.1	5.0	1987105253	牡	4	440.0	18.0	55.0	76.3	1/2	2-2	51.6	600	295	321800	0.0	199008010102
10	8	14	77.4	13.0	1987104159	牝	4	434.0	0.0	53.0	76.4	クビ	8-9	50.6	516	212	634001	0.0	199008010102
