rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		マルシャ	牡3	55.0		飛田愛斗	0:54.5		5-1	35.8	1.5	1	481	-13		大垣敏夫		野口幸八	27.0
2	6	8		ニシノサラマ	牡3	56.0		出水拓人	0:55.6	6.0	7-5	36.4	3.6	2	444	-5		中川竜馬		三岡有香	8.1
3	5	5		ヤエノツバメ	牝3	52.0		岩永千明	0:55.6	クビ	3-4	37.0	20.8	4	460	-6		山下定文		柳田英子	4.3
4	6	7		マカルー	牝3	54.0		吉本隆記	0:56.2	3.0	4-2	37.6	69.6	8	415	-7		頼本盛行		神野生男	2.2
5	5	6		パドマーワト	牝3	54.0		竹吉徹	0:56.3	1/2	6-6	37.1	91.7	9	392	0		柳井宏之		山本幹雄	1.6
6	8	12		アイリッシュボム	牡3	56.0		田中直人	0:56.5	1.0	10-11	36.5	111.7	10	482	5		井樋明正		（同）ＪＰＮ技研	
7	2	2		サラベル	牝3	54.0		倉富隆一	0:56.6	1/2	2-8	37.9	7.0	3	440	1		中川竜馬		豊島愛子	
8	1	1		ウェイヴアナリシス	牝3	54.0		山口勲	0:56.7	クビ	9-9	36.9	51.3	7	416	-4		手島勝利		三岡有香	
9	4	4		ペイシャキララ	牝3	54.0		石川慎将	0:56.7	クビ	8-7	37.4	34.6	5	402	-2		石川浩文		（同）ＪＰＮ技研	
10	7	9		ダイチノユメ	牝3	54.0		田中純	0:56.8	1/2	1-3	38.5	39.0	6	407	-1		古賀光範		本田土寿	
11	7	10		サンブエナパーク	牡3	56.0		兒島真二	0:57.4	3.0	12-10	37.2	269.5	12	443	2		中川竜馬		酒井孝敏	
12	3	3		フークフォルトゥナ	牝3	52.0		金山昇馬	0:57.9	2.1/2	11-12	37.8	138.2	11	409	-1		手島勝利		組）ＫＩＺＵＮＡ組合	
