waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019105492	レッドミラージュ	牝3	54.0	05339	ルメール	01127	栗田	414	2
1	2	2019105640	カイト	牡3	54.0	01188	永野	01145	奥村武	492	-6
2	3	2019106284	サクラソーレ	牡3	56.0	01014	福永	01070	堀	470	0
2	4	2019103173	ペイシャワールド	牡3	56.0	01029	武士沢	01131	蛯名利	510	0
3	5	2019103663	タフトテソーロ	牡3	56.0	01179	菅原明	01088	高木	460	0
3	6	2019105076	フォーグッド	牡3	56.0	01170	横山武	00399	国枝	508	0
4	7	2019101496	マリノフォルテシモ	牝3	54.0	01117	丸田	01093	松永康	490	2
4	8	2019105805	ペルグランデ	牝3	54.0	01162	木幡巧	01131	蛯名利	430	-4
5	9	2019101933	ウェルシュゴールド	牝3	54.0	00733	吉田豊	01096	粕谷	462	-6
5	10	2019104633	キアナフリューゲル	牝3	54.0	01096	大野	01165	和田勇	482	4
6	11	2019100754	シャノワール	牝3	54.0	01009	柴田大	01171	小手川	422	8
6	12	2019106742	フィレンツェ	牡3	56.0	01075	田辺	01169	加藤士	448	2
7	13	2019106159	スマートクレール	牝3	54.0	01095	吉田隼	01097	鹿戸	456	2
7	14	2019104828	キングズパレス	牡3	56.0	00666	武豊	01054	戸田	490	0
7	15	2019101825	デザートスター	牡3	56.0	00689	江田照	01147	武井	462	-2
8	16	2019100759	マイネルキング	牡3	56.0	01018	和田竜	01020	相沢	466	-16
8	17	2019102219	スピアヘッド	牡3	56.0	00684	田中勝	01052	菊川	436	-2
8	18	2019104908	ノーティアス	牡3	56.0	01174	岩田望	00420	宗像	508	-6
