rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ナススイート	牡3	56.0		吉本隆記	1:25.8		2-2-2-1	39.3	26.7	6	460	3		池田忠好		太田雅貴	27.0
2	7	8		アイアンプラン	牝3	54.0		山口勲	1:26.7	5.0	1-1-1-2	40.3	2.9	2	500	5		平山宏秀		奈良崎孝一郎	8.1
3	6	7		カシノスペリオル	牡3	56.0		吉田順治	1:26.7	アタマ	5-6-3-3	39.6	10.6	4	472	2		北村欣也		柏木務	4.3
4	2	2		キョウワアリスタ	牝3	54.0		石川慎将	1:27.9	6.0	4-3-4-4	40.8	64.9	9	457	-1		古賀光範		坂本忠教	2.2
5	4	4		フライングターン	牡3	56.0		山下裕貴	1:28.6	4.0	6-5-5-5	41.1	71.6	10	447	5		頼本盛行		吉武章	1.6
6	6	6		ホウオウマライア	牝3	54.0		竹吉徹	1:28.6	クビ	7-7-7-6	40.9	2.0	1	441	20		山田義人		（株）本城	
7	1	1		ワイアヴィー	牝3	54.0		田中直人	1:29.7	6.0	9-8-8-7	41.8	7.9	3	415	-13		土井道隆		木稲安則	
8	8	11		ルミア	牝3	54.0		村松翔太	1:30.4	4.0	10-10-10-10	41.8	41.3	7	502	-2		土井道隆		木稲安則	
9	8	10		ドリームフォーミー	牝3	51.0		池谷匠翔	1:31.0	3.0	8-9-9-8	43.2	85.7	11	448	14		三小田幸		北原大史	
10	7	9		シゲルギンガ	牝3	54.0		出水拓人	1:32.1	6.0	3-4-6-9	44.7	43.6	8	445	0		中川竜馬		門脇竜一	
11	5	5		ブラウンボンバー	セ3	56.0		川島拓	1:32.2	3/4	11-11-11-11	41.8	13.1	5	467	-3		土井道隆		木稲安則	
