rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		トミケンフリット	牡3	56.0		吉井章	1:44.0		4-4-5-5	39.4	6.8	4	462	-4		阪本一栄		（株）ファーストビ	160.0
2	3	3		ノブ	牡3	56.0		真島大輔	1:44.6	3.0	5-5-1-1	40.3	1.9	1	493	-6		蛯名雄太		佐野信幸	64.0
3	6	6		ムサシシニスター	牡3	56.0		今野忠成	1:45.2	3.0	1-1-2-2	40.8	24.2	7	469	2		栗田泰昌		武蔵屋ハウス（株）	40.0
4	8	10		パーシアン	牡3	56.0		西啓太	1:45.7	2.1/2	2-2-4-3	41.3	6.3	3	477	-1		柏木一夫		岩渕瑞生	24.0
5	8	9		ライヴクッキー	牡3	56.0		的場文男	1:45.9	3/4	6-6-8-7	40.9	8.3	5	477	-8		赤嶺本浩		澤田孝之	16.0
6	5	5		リスキーウィスキー	牡3	56.0		瀬川将輝	1:46.2	1.1/2	3-3-2-4	41.8	14.9	6	477	-8		鷹見浩		渋谷高雄	
7	7	7		サンジェイ	牝3	54.0		中村尚平	1:46.4	1.1/4	9-9-10-10	40.9	312.1	10	412	6		久保杉隆		（株）さくらコーポ	
8	4	4		ヴィヴァアンヌ	牝3	54.0		和田譲治	1:46.4	ハナ	8-8-7-8	41.6	95.4	9	426	6		赤嶺本浩		吉田照哉	
9	1	1		サーストントラスト	牡3	56.0		達城龍次	1:46.6	1.0	9-10-6-6	41.8	5.7	2	515	35		立花伸		斉藤宣彰	
10	7	8		エイシンビザンチン	牝3	54.0		遠藤健太	1:47.5	4.0	7-7-9-9	42.4	57.0	8	408	0		佐々木忠		三岡陽	
