rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	12		クリノナポレオン	牡5	56.0		山口勲	1:31.6		3-4-3-1	40.1	2.1	1	439	-2		北村欣也		樋口雅彦	26.0
2	2	2		イチザクイーン	牝4	54.0		竹吉徹	1:32.5	5.0	1-1-1-2	41.4	43.4	10	425	-7		平山宏秀		奈良崎孝一郎	7.8
3	7	9		アラシ	セ6	56.0		兒島真二	1:32.5	アタマ	11-10-10-9	39.6	8.2	3	454	-1		松島壽		（同）ＪＰＮ技研	2.6
4	4	4		サフランタイヨウ	セ6	56.0		長田進仁	1:32.6	クビ	5-5-4-3	40.8	3.7	2	450	0		柳井宏之		牧広人	1.6
5	5	6		クリノタモンテン	牡4	55.0		出水拓人	1:32.9	1.1/2	8-9-6-6	40.8	32.1	8	445	1		中川竜馬		（有）門脇	1.0
6	1	1		カガコナウィンズ	牝5	54.0		鮫島克也	1:33.4	2.1/2	4-3-5-5	41.6	9.7	4	452	-5		松島壽		三岡有香	
7	6	8		エメラルドアイ	牝6	54.0		村松翔太	1:33.6	3/4	7-7-8-7	41.5	34.5	9	453	8		松島壽		竹原孝昭	
8	8	11		マサリヤヒメ	牝5	54.0		石川慎将	1:33.7	1/2	6-6-7-8	41.5	22.3	7	419	1		石川浩文		西本資史	
9	6	7		アルティシモ	牝4	54.0		山下裕貴	1:34.3	3.0	2-2-2-4	42.8	14.7	6	454	-6		頼本盛行		原久美子	
10	5	5		キュウジツジュリア	セ9	56.0		小松丈二	1:35.5	6.0	12-12-12-12	40.9	118.2	12	467	0		柳井宏之		橋本義房	
11	3	3		カゼノオー	牡6	54.0		岩永千明	1:36.0	2.1/2	9-8-9-10	43.7	14.3	5	457	0		山下定文		（同）ＪＰＮ技研	
12	7	10		キャンドルライト	牡8	56.0		倉富隆一	1:37.0	5.0	10-11-11-11	43.7	101.9	11	528	-7		池田忠好		（株）ボンズ	
