waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019103555	ハッピープリベイル	牡3	56.0	01075	田辺	01029	根本	462	-2
2	2	2019101408	ニシノスーベニア	牡3	56.0	00422	内田博	00423	上原博	520	6
3	3	2019101915	パスポートチェック	牡3	54.0	01188	永野	01023	伊藤圭	504	4
4	4	2019105144	スクルトゥーラ	牝3	54.0	01170	横山武	01097	鹿戸	428	0
5	5	2019107075	ブランデーロック	牡3	54.0	01173	山田	01005	小桧山	466	4
5	6	2019104135	レッツリブオン	牡3	56.0	01135	杉原	01109	伊藤大	458	2
6	7	2019110039	アウトパフォーム	牡3	56.0	01140	横山和	01127	栗田	442	0
6	8	2019105112	フミバレンタイン	牝3	54.0	00666	武豊	01097	鹿戸	456	-6
7	9	2019100450	ファロロジー	牝3	54.0	00732	幸	00412	高橋裕	446	0
7	10	2019106914	ローヴェロ	牡3	56.0	01018	和田竜	01059	加藤征	508	10
8	11	2019100875	ナインティゴット	牡3	56.0	01168	富田	01161	武英	496	-2
8	12	2019100898	タッカーシルバー	牝3	51.0	01200	西塚	01026	鈴木伸	454	2
