rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		デルマコイシグレ	牝5	54.0		小松丈二	1:30.8		5-6-2-2	38.7	2.5	1	429	2		松島壽		三岡有香	26.0
2	1	1		ブルベアアスパラ	牝4	53.0		出水拓人	1:31.1	1.1/2	4-4-3-1	39.1	4.3	2	444	0		九日俊光		森中蕃	7.8
3	4	4		ショートケーキ	牝8	54.0		川島拓	1:31.1	アタマ	7-9-8-6	38.4	7.3	4	445	-1		武藤敏明		酒井孝敏	2.6
4	5	5		ガーネットホープ	牝5	54.0		吉本隆記	1:31.5	2.0	1-1-1-3	39.9	31.3	8	439	-1		川田孝好		丸岡啓一	1.6
5	3	3		ケイティーズソレル	牝4	54.0		竹吉徹	1:31.7	3/4	8-7-6-4	39.5	5.1	3	471	-5		山田徹		（株）本城	1.0
6	7	8		ブラックメルベイユ	牝6	54.0		田中直人	1:31.9	1.1/4	10-10-9-5	39.1	8.0	5	421	1		池田忠好		小橋亮太	
7	7	7		ネオアルカディア	牡7	56.0		南谷圭哉	1:32.6	4.0	9-8-10-10	39.3	16.5	6	497	-5		大島静夫		成富直行	
8	6	6		スカーレットベスト	牝5	54.0		山下裕貴	1:32.8	1.1/4	3-2-5-8	41.0	26.3	7	437	-5		中野博		三岡陽	
9	8	9		ナムラルビー	牝4	54.0		村松翔太	1:33.2	2.0	2-3-4-7	41.4	146.7	10	427	2		中川竜馬		酒井孝敏	
10	2	2		プリンスリーバトン	牝5	54.0		石川慎将	1:33.8	3.0	6-5-7-9	41.5	35.2	9	473	0		武藤敏明		三岡有香	
